Participant,Behavioral_Variable,Wellness_Variable,r,p,N,Included,p_FDR,Significant_FDR
p09,Sleep_Duration_Score,stress,-0.0522175821091373,0.7765417367646974,32,Yes,0.9845220176535154,False
p09,Deep_Sleep_Minutes,fatigue,0.0805073427357569,0.6613781161033138,32,Yes,0.9662730133664443,False
p09,Deep_Sleep_Minutes,mood,0.0676856157943104,0.7128160399016663,32,Yes,0.9680554577840222,False
p09,Deep_Sleep_Minutes,readiness,0.0129272957819653,0.94401762504313,32,Yes,0.9910120961368076,False
p09,Deep_Sleep_Minutes,sleep_quality,0.3377992123907123,0.0586426909169693,32,Yes,0.672076102482635,False
p09,Deep_Sleep_Minutes,stress,-0.1751648012015526,0.3376091559702811,32,Yes,0.9332282182116363,False
p09,Sleep_Restlessness,fatigue,-0.1517018214852264,0.4072032092361464,32,Yes,0.9385259214587792,False
p09,Sleep_Restlessness,mood,-0.3141406732411397,0.0799492823683927,32,Yes,0.7253010181425795,False
p09,Sleep_Restlessness,readiness,-0.0490928837488041,0.789605381209833,32,Yes,0.9845220176535154,False
p09,Sleep_Restlessness,sleep_quality,-0.0327167266990751,0.8589132058972988,32,Yes,0.9845421930474553,False
p09,Sleep_Restlessness,stress,-0.0487891745086561,0.7908781791734791,32,Yes,0.9845220176535154,False
p09,Sleep_Composition,fatigue,0.1116216927106873,0.543047362913193,32,Yes,0.9589230766395099,False
p09,Sleep_Composition,mood,0.2118250179379026,0.2444828739700674,32,Yes,0.8551991294294325,False
p09,Sleep_Composition,readiness,-0.1542080185708621,0.3994056237431161,32,Yes,0.9385259214587792,False
p09,Sleep_Composition,sleep_quality,0.1469486093015863,0.4222261723020118,32,Yes,0.9407947700187849,False
p09,Sleep_Composition,stress,0.1027212549535116,0.5758588944924015,32,Yes,0.9589230766395099,False
p09,Sleep_Revitalization,fatigue,-0.0768999302410343,0.675709676550556,32,Yes,0.9662730133664443,False
p09,Sleep_Revitalization,mood,-0.1706956065710924,0.3502713821705858,32,Yes,0.9332282182116363,False
p09,Sleep_Revitalization,readiness,-0.3282095063707106,0.0666625909109832,32,Yes,0.6972277706480936,False
p09,Sleep_Revitalization,sleep_quality,-0.3584059125353868,0.0439820238474012,32,Yes,0.6384723795181074,False
p09,Sleep_Revitalization,stress,-0.1759760382383107,0.3353410624241565,32,Yes,0.9332282182116363,False
p09,Sleep_Score,fatigue,-0.1432994969288016,0.433965556753477,32,Yes,0.9411697561136416,False
p09,Sleep_Score,mood,-0.1501878522965276,0.4119550801504759,32,Yes,0.9385259214587792,False
p09,Sleep_Score,readiness,-0.3967019902276302,0.0245799631428097,32,Yes,0.5934598980556051,False
p09,Sleep_Score,sleep_quality,-0.2847840310196988,0.1141526246737565,32,Yes,0.7406147741470405,False
p09,Sleep_Score,stress,-0.0641994140819449,0.7270305768711387,32,Yes,0.970065945620742,False
p10,Steps,fatigue,-0.0746830456503319,0.6513748696721933,39,Yes,0.9662336595355717,False
p10,Steps,mood,0.0259105208595906,0.8755816257361609,39,Yes,0.9845421930474553,False
p10,Steps,readiness,0.1224143353225606,0.457842835383509,39,Yes,0.9411697561136416,False
p10,Steps,sleep_quality,0.3133013509243246,0.0521229101518417,39,Yes,0.672076102482635,False
p10,Steps,stress,0.2941018845666479,0.0691656064227779,39,Yes,0.6972277706480936,False
p10,Exercise_Count,fatigue,-0.1086721159451764,0.5101967812000091,39,Yes,0.9589230766395099,False
p10,Exercise_Count,mood,-0.2637459490635865,0.1047228306411132,39,Yes,0.7406147741470405,False
p10,Exercise_Count,readiness,-0.1163966119594841,0.4804053007439577,39,Yes,0.9551193611476931,False
p10,Exercise_Count,sleep_quality,0.1539719657654963,0.349341613610293,39,Yes,0.9332282182116363,False
p10,Exercise_Count,stress,-0.1233919118490933,0.4542322321271286,39,Yes,0.9411697561136416,False
p10,Exercise_Duration,fatigue,-0.0010280925423368,0.9950439418951972,39,Yes,0.9977386988065509,False
p10,Exercise_Duration,mood,-0.1048473354036462,0.5252832059551517,39,Yes,0.9589230766395099,False
p10,Exercise_Duration,readiness,0.1008746181796344,0.5411813722864669,39,Yes,0.9589230766395099,False
p10,Exercise_Duration,sleep_quality,0.4105324212699328,0.0094338396543203,39,Yes,0.3998788530949973,False
p10,Exercise_Duration,stress,0.0560591626581459,0.7346355204694084,39,Yes,0.9724430673690801,False
p10,Exercise_Distance,fatigue,-0.330660034827881,0.0397805465614412,39,Yes,0.6355751799440725,False
p10,Exercise_Distance,mood,0.0265988370161656,0.872303286629964,39,Yes,0.9845421930474553,False
p10,Exercise_Distance,readiness,-0.2464249472627395,0.1304616632631706,39,Yes,0.7406147741470405,False
p10,Exercise_Distance,sleep_quality,-0.0667729461081206,0.6863002216727669,39,Yes,0.9662730133664443,False
p10,Exercise_Distance,stress,-0.0320874447328073,0.8462415233770849,39,Yes,0.9845421930474553,False
p10,Exercise_Calories,fatigue,-0.1237924375156084,0.4527573788110167,39,Yes,0.9411697561136416,False
p10,Exercise_Calories,mood,-0.1633607740662313,0.3203731638547159,39,Yes,0.9281529345678962,False
p10,Exercise_Calories,readiness,-0.0654768015953694,0.692087239790597,39,Yes,0.9662730133664443,False
p10,Exercise_Calories,sleep_quality,0.3343791428011342,0.0374735952880847,39,Yes,0.6355751799440725,False
p10,Exercise_Calories,stress,-0.0351429801115098,0.8318005795105367,39,Yes,0.9845421930474553,False
p10,Exercise_Avg_HR,fatigue,-0.2228131249108272,0.2544274758319408,28,Yes,0.8596962564472517,False
p10,Exercise_Avg_HR,mood,0.0271897614092647,0.8907618794809733,28,Yes,0.9845421930474553,False
p10,Exercise_Avg_HR,readiness,-0.3210383468717642,0.09576305061584,28,Yes,0.7253010181425795,False
p10,Exercise_Avg_HR,sleep_quality,-0.0640831342121858,0.745961402618508,28,Yes,0.9741115167626994,False
p10,Exercise_Avg_HR,stress,-0.1319053215938739,0.5034393392711622,28,Yes,0.9589230766395099,False
p10,Sleep_Hours,fatigue,0.1673328351837828,0.3441963953648849,34,Yes,0.9332282182116363,False
p10,Sleep_Hours,mood,0.3235549534427087,0.0619533324365409,34,Yes,0.6866713671669227,False
p10,Sleep_Hours,readiness,-0.0987142325145539,0.5786021667737827,34,Yes,0.9589230766395099,False
p10,Sleep_Hours,sleep_quality,0.4433019317392191,0.0086436155748955,34,Yes,0.3998788530949973,False
p10,Sleep_Hours,stress,0.1652360978019407,0.3503623735421413,34,Yes,0.9332282182116363,False
p10,Sleep_Duration_Score,fatigue,-0.2339372637277473,0.1829852381841671,34,Yes,0.7903846046797374,False
p10,Sleep_Duration_Score,mood,-0.1684178643512563,0.3410316617799952,34,Yes,0.9332282182116363,False
p10,Sleep_Duration_Score,readiness,-0.2187457832862088,0.2139025092123688,34,Yes,0.850496204665129,False
p10,Sleep_Duration_Score,sleep_quality,0.0166780595105885,0.9254127715627124,34,Yes,0.9860019090961047,False
p10,Sleep_Duration_Score,stress,-0.0998512673831767,0.5742131792443983,34,Yes,0.9589230766395099,False
p10,Deep_Sleep_Minutes,fatigue,0.154979438262168,0.3814753578413435,34,Yes,0.9385259214587792,False
p10,Deep_Sleep_Minutes,mood,0.2118362361354548,0.2290875432322158,34,Yes,0.850496204665129,False
p10,Deep_Sleep_Minutes,readiness,-0.1702566826392881,0.3357089994869801,34,Yes,0.9332282182116363,False
p10,Deep_Sleep_Minutes,sleep_quality,0.099848004970219,0.574225750749113,34,Yes,0.9589230766395099,False
p10,Deep_Sleep_Minutes,stress,0.0064033182472907,0.9713292711147692,34,Yes,0.9918262545615052,False
p10,Sleep_Restlessness,fatigue,-0.1091532545562682,0.5388841138972653,34,Yes,0.9589230766395099,False
p10,Sleep_Restlessness,mood,-0.1280077624560613,0.4706237224105924,34,Yes,0.9551193611476931,False
p10,Sleep_Restlessness,readiness,0.0390854646279795,0.8262882213164607,34,Yes,0.9845421930474553,False
p10,Sleep_Restlessness,sleep_quality,-0.0374572956665975,0.8334212195066187,34,Yes,0.9845421930474553,False
p10,Sleep_Restlessness,stress,-0.1669069669950882,0.3454433976523475,34,Yes,0.9332282182116363,False
p10,Sleep_Composition,fatigue,-0.0330573545138069,0.8527612171247023,34,Yes,0.9845421930474553,False
p10,Sleep_Composition,mood,0.0010165116298295,0.995447679980359,34,Yes,0.9977386988065509,False
p10,Sleep_Composition,readiness,-0.2211906856823673,0.2086989820932631,34,Yes,0.84155932131126,False
p10,Sleep_Composition,sleep_quality,0.0207197934714322,0.9074073434260328,34,Yes,0.9845421930474553,False
p10,Sleep_Composition,stress,-0.0685534289924283,0.7000641921562444,34,Yes,0.9662735525266842,False
p10,Sleep_Revitalization,fatigue,-0.2434709797629174,0.1652744863933636,34,Yes,0.7616617865006333,False
p10,Sleep_Revitalization,mood,-0.3304482312547475,0.0562922613263927,34,Yes,0.672076102482635,False
p10,Sleep_Revitalization,readiness,-0.1043850321806251,0.556863800709301,34,Yes,0.9589230766395099,False
p10,Sleep_Revitalization,sleep_quality,-0.3233089591663836,0.0621633444957296,34,Yes,0.6866713671669227,False
p10,Sleep_Revitalization,stress,-0.3949687641474786,0.0207892965551956,34,Yes,0.5841121709540441,False
p10,Sleep_Score,fatigue,-0.2798363875377941,0.1089590093861457,34,Yes,0.7406147741470405,False
p10,Sleep_Score,mood,-0.2663773331887188,0.1278086094398555,34,Yes,0.7406147741470405,False
p10,Sleep_Score,readiness,-0.2495407247277065,0.1546594013049265,34,Yes,0.7557619388028496,False
p10,Sleep_Score,sleep_quality,-0.1309245597786442,0.4604867166145679,34,Yes,0.9411697561136416,False
p10,Sleep_Score,stress,-0.2645629293597831,0.1305236678820398,34,Yes,0.7406147741470405,False
p11,Steps,fatigue,-0.149875491477206,0.2988712480362192,50,Yes,0.9025461159928372,False
p11,Steps,mood,0.0680100297452914,0.6388665768237685,50,Yes,0.9627210872205921,False
p11,Steps,readiness,-0.0647188478515682,0.6552179180034325,50,Yes,0.9662730133664443,False
p11,Steps,sleep_quality,-0.032254132209506,0.8240333576974174,50,Yes,0.9845421930474553,False
p11,Steps,stress,0.2130485920658022,0.1374135623127695,50,Yes,0.7433988371082126,False
p11,Exercise_Count,fatigue,0.1468478782348492,0.3088500542561571,50,Yes,0.9181173967819549,False
p11,Exercise_Count,mood,0.1101622371092963,0.4463078846961632,50,Yes,0.9411697561136416,False
p11,Exercise_Count,readiness,0.053308006941769,0.7131177161617471,50,Yes,0.9680554577840222,False
p11,Exercise_Count,sleep_quality,-0.0015641696952637,0.99139849166441,50,Yes,0.9977386988065509,False
p11,Exercise_Count,stress,0.1490196435274948,0.3016706896275787,50,Yes,0.9025461159928372,False
p11,Exercise_Duration,fatigue,0.0758774897668677,0.6004730237358069,50,Yes,0.9589230766395099,False
p11,Exercise_Duration,mood,0.079389270931217,0.5836681650780426,50,Yes,0.9589230766395099,False
p11,Exercise_Duration,readiness,0.089924788990532,0.5345721930720094,50,Yes,0.9589230766395099,False
p11,Exercise_Duration,sleep_quality,-0.0171258405139003,0.9060330716958158,50,Yes,0.9845421930474553,False
p11,Exercise_Duration,stress,0.1073921623644961,0.4578927384593764,50,Yes,0.9411697561136416,False
p11,Exercise_Distance,fatigue,-0.2159963436358881,0.1319282336883974,50,Yes,0.7406147741470405,False
p11,Exercise_Distance,mood,0.0399411524651466,0.7830142469511064,50,Yes,0.9845220176535154,False
p11,Exercise_Distance,readiness,0.0188108220734938,0.8968356476538084,50,Yes,0.9845421930474553,False
p11,Exercise_Distance,sleep_quality,0.1321717872183406,0.3602021123992082,50,Yes,0.9385259214587792,False
p11,Exercise_Distance,stress,0.0540295518556712,0.7094045077361374,50,Yes,0.9680554577840222,False
p11,Exercise_Calories,fatigue,0.1110049552341272,0.4428158551165024,50,Yes,0.9411697561136416,False
p11,Exercise_Calories,mood,0.087405469539583,0.5461264381937404,50,Yes,0.9589230766395099,False
p11,Exercise_Calories,readiness,0.0720374173214487,0.6190871796207102,50,Yes,0.9589230766395099,False
p11,Exercise_Calories,sleep_quality,-0.0550836011379774,0.7039921824975576,50,Yes,0.9680512032844784,False
p11,Exercise_Calories,stress,0.1182359060139566,0.4134815757133383,50,Yes,0.9385259214587792,False
p11,Exercise_Avg_HR,fatigue,0.1282857186363018,0.5596603838394553,23,Yes,0.9589230766395099,False
p11,Exercise_Avg_HR,mood,,,23,No,,False
p11,Exercise_Avg_HR,readiness,-0.0490548096913237,0.8241018072301378,23,Yes,0.9845421930474553,False
p11,Exercise_Avg_HR,sleep_quality,-0.1845213957720492,0.3993086465445012,23,Yes,0.9385259214587792,False
p11,Exercise_Avg_HR,stress,,,23,No,,False
p11,Sleep_Hours,fatigue,0.0457147421895319,0.752578728737906,50,Yes,0.975162850478394,False
p11,Sleep_Hours,mood,-0.0642769211373452,0.6574259699052726,50,Yes,0.9662730133664443,False
p11,Sleep_Hours,readiness,-0.3177134256984331,0.0245534339312145,50,Yes,0.5934598980556051,False
p11,Sleep_Hours,sleep_quality,-0.0179238588150273,0.9016755155186074,50,Yes,0.9845421930474553,False
p11,Sleep_Hours,stress,-0.2295486663765867,0.1088033743929507,50,Yes,0.7406147741470405,False
p11,Sleep_Duration_Score,fatigue,-0.0505115463339982,0.7275704339305898,50,Yes,0.970065945620742,False
p11,Sleep_Duration_Score,mood,-0.1717676272269744,0.232967419225709,50,Yes,0.850496204665129,False
p11,Sleep_Duration_Score,readiness,-0.0692642354002858,0.6326793257141066,50,Yes,0.9589230766395099,False
p11,Sleep_Duration_Score,sleep_quality,0.0545051091433134,0.7069608419886333,50,Yes,0.9680554577840222,False
p11,Sleep_Duration_Score,stress,0.0069619486467939,0.9617291287356802,50,Yes,0.9918262545615052,False
p11,Deep_Sleep_Minutes,fatigue,0.0388395502835163,0.788859618531067,50,Yes,0.9845220176535154,False
p11,Deep_Sleep_Minutes,mood,-0.0272240587671508,0.8511362003297962,50,Yes,0.9845421930474553,False
p11,Deep_Sleep_Minutes,readiness,-0.2406885272358016,0.0922336875715744,50,Yes,0.7253010181425795,False
p11,Deep_Sleep_Minutes,sleep_quality,-0.1030035326931627,0.476576390121699,50,Yes,0.9551193611476931,False
p11,Deep_Sleep_Minutes,stress,-0.2143051883093369,0.135054763052972,50,Yes,0.7406147741470405,False
p11,Sleep_Restlessness,fatigue,-0.102204401133941,0.4800214906475425,50,Yes,0.9551193611476931,False
p11,Sleep_Restlessness,mood,-0.224803287476919,0.1165178940743041,50,Yes,0.7406147741470405,False
p11,Sleep_Restlessness,readiness,-0.0130611322977,0.9282681578172284,50,Yes,0.9860019090961047,False
p11,Sleep_Restlessness,sleep_quality,-0.1342958423052848,0.3524653716785278,50,Yes,0.9359674961341394,False
p11,Sleep_Restlessness,stress,-0.0567268436245215,0.695583443605925,50,Yes,0.9662730133664443,False
p11,Sleep_Composition,fatigue,-0.0032186021744937,0.9823016939031984,50,Yes,0.9953145853119283,False
p11,Sleep_Composition,mood,-0.0201684161644449,0.8894349542198293,50,Yes,0.9845421930474553,False
p11,Sleep_Composition,readiness,0.128992798926624,0.3719725059310299,50,Yes,0.9385259214587792,False
p11,Sleep_Composition,sleep_quality,0.0754576949600787,0.6024959494034448,50,Yes,0.9589230766395099,False
p11,Sleep_Composition,stress,-0.1125398988627681,0.4364944461922218,50,Yes,0.9411697561136416,False
p11,Sleep_Revitalization,fatigue,0.0344929782158802,0.8120331847212793,50,Yes,0.9845421930474553,False
p11,Sleep_Revitalization,mood,0.1207841290044244,0.4034159770082085,50,Yes,0.9385259214587792,False
p11,Sleep_Revitalization,readiness,-0.1195327287270872,0.4083411902413907,50,Yes,0.9385259214587792,False
p11,Sleep_Revitalization,sleep_quality,0.0199480140461027,0.8906358214844692,50,Yes,0.9845421930474553,False
p11,Sleep_Revitalization,stress,-0.1519223463689251,0.292244395825776,50,Yes,0.9020858579509726,False
p11,Sleep_Score,fatigue,-0.0161343752717593,0.9114507435497008,50,Yes,0.9860019090961047,False
p11,Sleep_Score,mood,-0.0575231412526353,0.6915215873495871,50,Yes,0.9662730133664443,False
p11,Sleep_Score,readiness,-0.0368732773170237,0.7993216114974339,50,Yes,0.9845220176535154,False
p11,Sleep_Score,sleep_quality,0.0767175575953816,0.5964338258150601,50,Yes,0.9589230766395099,False
p11,Sleep_Score,stress,-0.1171128207620451,0.4179631182725367,50,Yes,0.9404024196448677,False
p12,Steps,fatigue,-0.1516764691711868,0.5004299366998207,22,Yes,0.9589230766395099,False
p12,Steps,mood,-0.1161478049121749,0.606742218397073,22,Yes,0.9589230766395099,False
p12,Steps,readiness,-0.1755801376340611,0.4344656952928012,22,Yes,0.9411697561136416,False
p12,Steps,sleep_quality,-0.1163094514773517,0.6062382156751682,22,Yes,0.9589230766395099,False
p12,Steps,stress,-0.2216330176143439,0.3215535860867247,22,Yes,0.9281529345678962,False
p12,Exercise_Count,fatigue,0.0788874921708453,0.7204995097591559,23,Yes,0.9684491867287419,False
p12,Exercise_Count,mood,-0.1249363885627857,0.5700395566229769,23,Yes,0.9589230766395099,False
p12,Exercise_Count,readiness,0.1251078240154956,0.5695062408630375,23,Yes,0.9589230766395099,False
p12,Exercise_Count,sleep_quality,0.1132777930888471,0.6068136646164525,23,Yes,0.9589230766395099,False
p12,Exercise_Count,stress,-0.1095463000266543,0.6187873477632111,23,Yes,0.9589230766395099,False
p12,Exercise_Duration,fatigue,0.049873024050571,0.821213512624659,23,Yes,0.9845421930474553,False
p12,Exercise_Duration,mood,-0.0878758821557966,0.6901078835516876,23,Yes,0.9662730133664443,False
p12,Exercise_Duration,readiness,0.0562811330452915,0.7986732799431361,23,Yes,0.9845220176535154,False
p12,Exercise_Duration,sleep_quality,0.1519417624662917,0.4888834959510932,23,Yes,0.9589230766395099,False
p12,Exercise_Duration,stress,-0.0210997564856571,0.9238715611753886,23,Yes,0.9860019090961047,False
p12,Exercise_Distance,fatigue,,,23,No,,False
p12,Exercise_Distance,mood,,,23,No,,False
p12,Exercise_Distance,readiness,,,23,No,,False
p12,Exercise_Distance,sleep_quality,,,23,No,,False
p12,Exercise_Distance,stress,,,23,No,,False
p12,Exercise_Calories,fatigue,0.0057444887971015,0.97924668438802,23,Yes,0.994083755363596,False
p12,Exercise_Calories,mood,-0.1401958650824553,0.5234580106560486,23,Yes,0.9589230766395099,False
p12,Exercise_Calories,readiness,0.0296022523965394,0.8933398654920035,23,Yes,0.9845421930474553,False
p12,Exercise_Calories,sleep_quality,0.0939424236185449,0.6698510072264572,23,Yes,0.9662730133664443,False
p12,Exercise_Calories,stress,-0.075201463585461,0.7330850790768279,23,Yes,0.9718677380150945,False
p12,Exercise_Avg_HR,fatigue,-0.0082682044083565,0.9786131802138944,13,Yes,0.994083755363596,False
p12,Exercise_Avg_HR,mood,-0.2344097991536109,0.4407948285969601,13,Yes,0.9411697561136416,False
p12,Exercise_Avg_HR,readiness,-0.01507361505651,0.9610193611388322,13,Yes,0.9918262545615052,False
p12,Exercise_Avg_HR,sleep_quality,-0.4153943339413929,0.1580764896569212,13,Yes,0.7557619388028496,False
p12,Exercise_Avg_HR,stress,-0.0755566164543296,0.8062063772030884,13,Yes,0.9845421930474553,False
p12,Sleep_Hours,fatigue,,,0,No,,False
p12,Sleep_Hours,mood,,,0,No,,False
p12,Sleep_Hours,readiness,,,0,No,,False
p12,Sleep_Hours,sleep_quality,,,0,No,,False
p12,Sleep_Hours,stress,,,0,No,,False
p12,Sleep_Duration_Score,fatigue,,,0,No,,False
p12,Sleep_Duration_Score,mood,,,0,No,,False
p12,Sleep_Duration_Score,readiness,,,0,No,,False
p12,Sleep_Duration_Score,sleep_quality,,,0,No,,False
p12,Sleep_Duration_Score,stress,,,0,No,,False
p12,Deep_Sleep_Minutes,fatigue,,,0,No,,False
p12,Deep_Sleep_Minutes,mood,,,0,No,,False
p12,Deep_Sleep_Minutes,readiness,,,0,No,,False
p12,Deep_Sleep_Minutes,sleep_quality,,,0,No,,False
p12,Deep_Sleep_Minutes,stress,,,0,No,,False
p12,Sleep_Restlessness,fatigue,,,0,No,,False
p12,Sleep_Restlessness,mood,,,0,No,,False
p12,Sleep_Restlessness,readiness,,,0,No,,False
p12,Sleep_Restlessness,sleep_quality,,,0,No,,False
p12,Sleep_Restlessness,stress,,,0,No,,False
p12,Sleep_Composition,fatigue,,,0,No,,False
p12,Sleep_Composition,mood,,,0,No,,False
p12,Sleep_Composition,readiness,,,0,No,,False
p12,Sleep_Composition,sleep_quality,,,0,No,,False
p12,Sleep_Composition,stress,,,0,No,,False
p12,Sleep_Revitalization,fatigue,,,0,No,,False
p12,Sleep_Revitalization,mood,,,0,No,,False
p12,Sleep_Revitalization,readiness,,,0,No,,False
p12,Sleep_Revitalization,sleep_quality,,,0,No,,False
p12,Sleep_Revitalization,stress,,,0,No,,False
p12,Sleep_Score,fatigue,,,0,No,,False
p12,Sleep_Score,mood,,,0,No,,False
p12,Sleep_Score,readiness,,,0,No,,False
p12,Sleep_Score,sleep_quality,,,0,No,,False
p12,Sleep_Score,stress,,,0,No,,False
p13,Steps,fatigue,,,9,No,,False
p13,Steps,mood,,,9,No,,False
p13,Steps,readiness,,,9,No,,False
p13,Steps,sleep_quality,,,9,No,,False
p13,Steps,stress,,,9,No,,False
p13,Exercise_Count,fatigue,0.0378777009539285,0.9069634311501932,12,Yes,0.9845421930474553,False
p13,Exercise_Count,mood,0.2627807231132026,0.4092742122153076,12,Yes,0.9385259214587792,False
p13,Exercise_Count,readiness,0.0337419608810553,0.9170890662073062,12,Yes,0.9860019090961047,False
p13,Exercise_Count,sleep_quality,0.0422200330920749,0.8963456835234034,12,Yes,0.9845421930474553,False
p13,Exercise_Count,stress,-0.0875935743710674,0.7866277566613309,12,Yes,0.9845220176535154,False
p13,Exercise_Duration,fatigue,0.1832636009656489,0.568595084712747,12,Yes,0.9589230766395099,False
p13,Exercise_Duration,mood,0.433633833783392,0.1590336642133304,12,Yes,0.7557619388028496,False
p13,Exercise_Duration,readiness,0.2923419335612082,0.3564922715744076,12,Yes,0.9385259214587792,False
p13,Exercise_Duration,sleep_quality,0.2042730974288454,0.5242357532278301,12,Yes,0.9589230766395099,False
p13,Exercise_Duration,stress,0.2464182626258777,0.4400709101491698,12,Yes,0.9411697561136416,False
p13,Exercise_Distance,fatigue,,,12,No,,False
p13,Exercise_Distance,mood,,,12,No,,False
p13,Exercise_Distance,readiness,,,12,No,,False
p13,Exercise_Distance,sleep_quality,,,12,No,,False
p13,Exercise_Distance,stress,,,12,No,,False
p13,Exercise_Calories,fatigue,0.1979214973555289,0.5374873283309124,12,Yes,0.9589230766395099,False
p13,Exercise_Calories,mood,0.4432869861904915,0.1489204298608209,12,Yes,0.7557619388028496,False
p13,Exercise_Calories,readiness,0.3195809243119087,0.3112543795977444,12,Yes,0.9182872540102501,False
p13,Exercise_Calories,sleep_quality,0.2206113876380022,0.49081224067779,12,Yes,0.9589230766395099,False
p13,Exercise_Calories,stress,0.2861514338204552,0.3672332347349361,12,Yes,0.9385259214587792,False
p13,Exercise_Avg_HR,fatigue,,,2,No,,False
p13,Exercise_Avg_HR,mood,,,2,No,,False
p13,Exercise_Avg_HR,readiness,,,2,No,,False
p13,Exercise_Avg_HR,sleep_quality,,,2,No,,False
p13,Exercise_Avg_HR,stress,,,2,No,,False
p13,Sleep_Hours,fatigue,,,4,No,,False
p13,Sleep_Hours,mood,,,4,No,,False
p13,Sleep_Hours,readiness,,,4,No,,False
p13,Sleep_Hours,sleep_quality,,,4,No,,False
p13,Sleep_Hours,stress,,,4,No,,False
p13,Sleep_Duration_Score,fatigue,,,4,No,,False
p13,Sleep_Duration_Score,mood,,,4,No,,False
p13,Sleep_Duration_Score,readiness,,,4,No,,False
p13,Sleep_Duration_Score,sleep_quality,,,4,No,,False
p13,Sleep_Duration_Score,stress,,,4,No,,False
p13,Deep_Sleep_Minutes,fatigue,,,4,No,,False
p13,Deep_Sleep_Minutes,mood,,,4,No,,False
p13,Deep_Sleep_Minutes,readiness,,,4,No,,False
p13,Deep_Sleep_Minutes,sleep_quality,,,4,No,,False
p13,Deep_Sleep_Minutes,stress,,,4,No,,False
p13,Sleep_Restlessness,fatigue,,,4,No,,False
p13,Sleep_Restlessness,mood,,,4,No,,False
p13,Sleep_Restlessness,readiness,,,4,No,,False
p13,Sleep_Restlessness,sleep_quality,,,4,No,,False
p13,Sleep_Restlessness,stress,,,4,No,,False
p13,Sleep_Composition,fatigue,,,4,No,,False
p13,Sleep_Composition,mood,,,4,No,,False
p13,Sleep_Composition,readiness,,,4,No,,False
p13,Sleep_Composition,sleep_quality,,,4,No,,False
p13,Sleep_Composition,stress,,,4,No,,False
p13,Sleep_Revitalization,fatigue,,,4,No,,False
p13,Sleep_Revitalization,mood,,,4,No,,False
p13,Sleep_Revitalization,readiness,,,4,No,,False
p13,Sleep_Revitalization,sleep_quality,,,4,No,,False
p13,Sleep_Revitalization,stress,,,4,No,,False
p13,Sleep_Score,fatigue,,,4,No,,False
p13,Sleep_Score,mood,,,4,No,,False
p13,Sleep_Score,readiness,,,4,No,,False
p13,Sleep_Score,sleep_quality,,,4,No,,False
p13,Sleep_Score,stress,,,4,No,,False
p14,Steps,fatigue,-0.1059344209688478,0.4414450479984348,55,Yes,0.9411697561136416,False
p14,Steps,mood,,,55,No,,False
p14,Steps,readiness,0.0663767279098057,0.6301698072694046,55,Yes,0.9589230766395099,False
p14,Steps,sleep_quality,0.068106539308971,0.6212605825159659,55,Yes,0.9589230766395099,False
p14,Steps,stress,-0.0096746421017864,0.944111938370359,55,Yes,0.9910120961368076,False
p14,Exercise_Count,fatigue,-0.1045522553035984,0.4431670373107124,56,Yes,0.9411697561136416,False
p14,Exercise_Count,mood,,,56,No,,False
p14,Exercise_Count,readiness,0.2026664905566352,0.1341320182940168,56,Yes,0.7406147741470405,False
p14,Exercise_Count,sleep_quality,0.1926388420365825,0.1549028059525051,56,Yes,0.7557619388028496,False
p14,Exercise_Count,stress,0.203890911482916,0.1317466911232801,56,Yes,0.7406147741470405,False
p14,Exercise_Duration,fatigue,-0.1301810885879635,0.3389249811968071,56,Yes,0.9332282182116363,False
p14,Exercise_Duration,mood,,,56,No,,False
p14,Exercise_Duration,readiness,0.0051188880983125,0.9701321850153192,56,Yes,0.9918262545615052,False
p14,Exercise_Duration,sleep_quality,0.143359717077798,0.2918527379407504,56,Yes,0.9020858579509726,False
p14,Exercise_Duration,stress,0.0019792029088409,0.9884494673955736,56,Yes,0.9976710262044862,False
p14,Exercise_Distance,fatigue,0.0307913597151236,0.8217631753854755,56,Yes,0.9845421930474553,False
p14,Exercise_Distance,mood,,,56,No,,False
p14,Exercise_Distance,readiness,-0.2315402660545035,0.0859741026470767,56,Yes,0.7253010181425795,False
p14,Exercise_Distance,sleep_quality,0.0646240576004621,0.6360776561526607,56,Yes,0.9618465946336241,False
p14,Exercise_Distance,stress,-0.1630045302486242,0.230003424676337,56,Yes,0.850496204665129,False
p14,Exercise_Calories,fatigue,-0.0958270995848745,0.4823363458162076,56,Yes,0.9551193611476931,False
p14,Exercise_Calories,mood,,,56,No,,False
p14,Exercise_Calories,readiness,-0.0515838720249515,0.7057548956207161,56,Yes,0.9680512032844784,False
p14,Exercise_Calories,sleep_quality,0.1192302274121546,0.3814425710588787,56,Yes,0.9385259214587792,False
p14,Exercise_Calories,stress,-0.04864267394003,0.7218335876870716,56,Yes,0.9687473880977495,False
p14,Exercise_Avg_HR,fatigue,0.1337970910058631,0.3699284086418559,47,Yes,0.9385259214587792,False
p14,Exercise_Avg_HR,mood,,,47,No,,False
p14,Exercise_Avg_HR,readiness,-0.3218777431623759,0.0273597070640636,47,Yes,0.5934598980556051,False
p14,Exercise_Avg_HR,sleep_quality,0.1100727849715533,0.4614000985769518,47,Yes,0.9411697561136416,False
p14,Exercise_Avg_HR,stress,-0.0778013617089768,0.6031990324962982,47,Yes,0.9589230766395099,False
