Participant,Behavioral_Variable,Wellness_Variable,r,p,N,Included,p_FDR,Significant_FDR
p09,Exercise_Avg_HR,sleep_quality,-0.1228964080060125,0.6625875607762778,15,Yes,0.8664606563997479,False
p09,Exercise_Avg_HR,stress,0.333965301724582,0.2237778454874824,15,Yes,0.5257092601276283,False
p09,Sleep_Hours,fatigue,0.6398877827820351,2.215676795530978e-06,45,Yes,0.0006905526012738215,True
p09,Sleep_Hours,mood,0.0709409166073205,0.643307873231863,45,Yes,0.853002957164514,False
p09,Sleep_Hours,readiness,0.2382388546370498,0.1150328297123098,45,Yes,0.378717238665527,False
p09,Sleep_Hours,sleep_quality,0.4687772961507681,0.0011622594276912,45,Yes,0.03018646013586867,True
p09,Sleep_Hours,stress,-0.0231249333103685,0.8801480515806535,45,Yes,0.9567898957077794,False
p09,Sleep_Duration_Score,fatigue,0.6057551295961315,1.037794787728312e-05,45,Yes,0.0019406762530519432,True
p09,Sleep_Duration_Score,mood,0.1323009326748923,0.3863013153591613,45,Yes,0.6853733014436733,False
p09,Sleep_Duration_Score,readiness,0.1959139692122305,0.1971238481737253,45,Yes,0.5063483462704208,False
p09,Sleep_Duration_Score,sleep_quality,0.4554879213798363,0.001666131608354,45,Yes,0.03994443727720487,True
p09,Sleep_Duration_Score,stress,0.1064004443594037,0.4866484784486168,45,Yes,0.7693699824379507,False
p09,Deep_Sleep_Minutes,fatigue,0.279449688176147,0.0630154092246204,45,Yes,0.2792388986967776,False
p09,Deep_Sleep_Minutes,mood,0.1029026476372913,0.5011660993848586,45,Yes,0.7803958646911925,False
p09,Deep_Sleep_Minutes,readiness,0.0402714762722097,0.7928174767877258,45,Yes,0.9336074821114908,False
p09,Deep_Sleep_Minutes,sleep_quality,0.3004962572104443,0.0448897940525279,45,Yes,0.23348115796872157,False
p09,Deep_Sleep_Minutes,stress,0.1928892241423141,0.2042664428378173,45,Yes,0.5106661070945433,False
p09,Sleep_Restlessness,fatigue,0.147685749661092,0.332969419864562,45,Yes,0.6450014048898403,False
p09,Sleep_Restlessness,mood,-0.1750541652934578,0.2500772082023242,45,Yes,0.5634269630582485,False
p09,Sleep_Restlessness,readiness,0.1447864970773795,0.3426517062619651,45,Yes,0.6511775312092223,False
p09,Sleep_Restlessness,sleep_quality,-0.0801765967893319,0.6005914543197315,45,Yes,0.831930384872517,False
p09,Sleep_Restlessness,stress,-0.2230563935604338,0.1407970251563012,45,Yes,0.42517455154533906,False
p09,Sleep_Composition,fatigue,0.2817717608335726,0.0607671421199086,45,Yes,0.27712031520737807,False
p09,Sleep_Composition,mood,0.1219131037995866,0.4249942141287914,45,Yes,0.7246282339455543,False
p09,Sleep_Composition,readiness,-0.0697955657389397,0.6486892416726528,45,Yes,0.856672939214591,False
p09,Sleep_Composition,sleep_quality,0.1993709160065118,0.1891787782032335,45,Yes,0.49412669745553606,False
p09,Sleep_Composition,stress,0.3598794559304092,0.0151746719283946,45,Yes,0.1289847113913541,False
p09,Sleep_Revitalization,fatigue,0.3813822054140792,0.0097403810557461,45,Yes,0.10589832892003026,False
p09,Sleep_Revitalization,mood,0.0347551002581429,0.8206943750760638,45,Yes,0.9358137270930645,False
p09,Sleep_Revitalization,readiness,0.4185247958721091,0.0042207605533217,45,Yes,0.06688832402297948,False
p09,Sleep_Revitalization,sleep_quality,0.2447182312600963,0.1051966856104613,45,Yes,0.3656464722891499,False
p09,Sleep_Revitalization,stress,-0.3126061945509701,0.0365521402657221,45,Yes,0.20877858819541847,False
p09,Sleep_Score,fatigue,0.592942341027169,1.771119337282267e-05,45,Yes,0.0022252197366692296,True
p09,Sleep_Score,mood,0.1281045988049959,0.40167543257118,45,Yes,0.7033081075918601,False
p09,Sleep_Score,readiness,0.2441290120739674,0.1060636125725793,45,Yes,0.36577508913998247,False
p09,Sleep_Score,sleep_quality,0.4308573000636033,0.0031305985316194,45,Yes,0.06221583077433957,False
p09,Sleep_Score,stress,0.0588179718340975,0.7011322832105329,45,Yes,0.8950714670462079,False
p10,Steps,fatigue,-0.0216826489236389,0.8824393351181694,49,Yes,0.9571702764912858,False
p10,Steps,mood,-0.1757186119741927,0.227162461141678,49,Yes,0.528154497169935,False
p10,Steps,readiness,0.2269439017983274,0.1168495002810624,49,Yes,0.38200798168808864,False
p10,Steps,sleep_quality,-0.0577563208773112,0.693443262448026,49,Yes,0.8943026901915921,False
p10,Steps,stress,0.1988604028497486,0.1707453099892309,49,Yes,0.4660998107236739,False
p10,Exercise_Count,fatigue,-0.1161168092701707,0.421960663164616,50,Yes,0.7246282339455543,False
p10,Exercise_Count,mood,-0.0866599742195837,0.5495683012403213,50,Yes,0.8123994877943803,False
p10,Exercise_Count,readiness,0.2047483885524223,0.1537725023325667,50,Yes,0.44309096662383196,False
p10,Exercise_Count,sleep_quality,0.0535766836524071,0.711734279541245,50,Yes,0.9005027758742409,False
p10,Exercise_Count,stress,0.1253876712393553,0.3855964619157361,50,Yes,0.6853733014436733,False
p10,Exercise_Duration,fatigue,0.0810052408899849,0.5760072731692734,50,Yes,0.8285643083281086,False
p10,Exercise_Duration,mood,-0.1942819353700685,0.1763892553928621,50,Yes,0.4725614721843154,False
p10,Exercise_Duration,readiness,0.2208562309785386,0.1232457963987749,50,Yes,0.38856825372003817,False
p10,Exercise_Duration,sleep_quality,0.0817284121146858,0.5725938623521019,50,Yes,0.8275551739147723,False
p10,Exercise_Duration,stress,0.1148495424928776,0.4270781438082118,50,Yes,0.7246282339455543,False
p10,Exercise_Distance,fatigue,0.1287008777786315,0.3730648106479372,50,Yes,0.6785695285158265,False
p10,Exercise_Distance,mood,-0.203533704263079,0.156281921588131,50,Yes,0.44309096662383196,False
p10,Exercise_Distance,readiness,0.138099994514304,0.3388658344665388,50,Yes,0.6479336507693533,False
p10,Exercise_Distance,sleep_quality,-0.0086594496285659,0.9524073856070818,50,Yes,0.9772762894570279,False
p10,Exercise_Distance,stress,0.0032904027932447,0.9819069446870246,50,Yes,0.9861256641056584,False
p10,Exercise_Calories,fatigue,0.0779690369775424,0.5904388215667873,50,Yes,0.8315210498251542,False
p10,Exercise_Calories,mood,-0.1645330810255622,0.2535369845211622,50,Yes,0.5663118812559205,False
p10,Exercise_Calories,readiness,0.2419192270687114,0.0905307026618384,50,Yes,0.3316752053692905,False
p10,Exercise_Calories,sleep_quality,0.1456630060409214,0.3128127033029145,50,Yes,0.6316260525949997,False
p10,Exercise_Calories,stress,0.1361486725478891,0.3458004014198894,50,Yes,0.6531785360153466,False
p10,Exercise_Avg_HR,fatigue,0.2213308234994153,0.1945359832917714,36,Yes,0.5023363705783898,False
p10,Exercise_Avg_HR,mood,-0.1350342063840053,0.432325700946927,36,Yes,0.7265994090929562,False
p10,Exercise_Avg_HR,readiness,-0.009476070755671,0.9562571597544156,36,Yes,0.9791044071449425,False
p10,Exercise_Avg_HR,sleep_quality,0.119960607945813,0.4858748513301148,36,Yes,0.7693699824379507,False
p10,Exercise_Avg_HR,stress,-0.0669780429509627,0.6979257758914637,36,Yes,0.8950714670462079,False
p10,Sleep_Hours,fatigue,0.254835677269886,0.1033766030562522,42,Yes,0.36438595619728886,False
p10,Sleep_Hours,mood,-0.073968889607667,0.6415411926275574,42,Yes,0.853002957164514,False
p10,Sleep_Hours,readiness,0.1606655473041293,0.3094241259194485,42,Yes,0.6275738779494238,False
p10,Sleep_Hours,sleep_quality,0.2412669763545555,0.1237456118308348,42,Yes,0.38856825372003817,False
p10,Sleep_Hours,stress,0.074894652391128,0.6373637203702146,42,Yes,0.853002957164514,False
p10,Sleep_Duration_Score,fatigue,0.6056183518764842,2.1419227411789377e-05,42,Yes,0.0022252197366692296,True
p10,Sleep_Duration_Score,mood,-0.0338237241566882,0.8316013023184825,42,Yes,0.9419187433204084,False
p10,Sleep_Duration_Score,readiness,0.2551690794849604,0.1029105730605872,42,Yes,0.36438595619728886,False
p10,Sleep_Duration_Score,sleep_quality,0.6353701869695882,6.171138642870087e-06,42,Yes,0.0014425036577708828,True
p10,Sleep_Duration_Score,stress,0.189948144530072,0.2282569367065284,42,Yes,0.5281991766544558,False
p10,Deep_Sleep_Minutes,fatigue,0.2447661877804977,0.1182256009613567,42,Yes,0.38249459134556585,False
p10,Deep_Sleep_Minutes,mood,-0.1325092262713965,0.4028512841839642,42,Yes,0.7040485060037505,False
p10,Deep_Sleep_Minutes,readiness,-0.1721594213443535,0.2756185257855835,42,Yes,0.5883637479669419,False
p10,Deep_Sleep_Minutes,sleep_quality,0.1685770410459642,0.2858839866904366,42,Yes,0.6006775900124903,False
p10,Deep_Sleep_Minutes,stress,-0.0267461492687973,0.8664780104488863,42,Yes,0.9518096836694051,False
p10,Sleep_Restlessness,fatigue,-0.137387773987288,0.3855974637561193,42,Yes,0.6853733014436733,False
p10,Sleep_Restlessness,mood,-0.0290920935372106,0.854886619085907,42,Yes,0.9463217694014057,False
p10,Sleep_Restlessness,readiness,-0.0146730368647772,0.9265174686606708,42,Yes,0.9726508121837331,False
p10,Sleep_Restlessness,sleep_quality,-0.1745001457627169,0.2690434303185917,42,Yes,0.5772979759590497,False
p10,Sleep_Restlessness,stress,-0.1789124342353729,0.2569330805193147,42,Yes,0.5668845768068351,False
p10,Sleep_Composition,fatigue,0.3319742237659046,0.0317266663487035,42,Yes,0.19262618854569982,False
p10,Sleep_Composition,mood,-0.158239955355474,0.3168810896504069,42,Yes,0.6332894868258614,False
p10,Sleep_Composition,readiness,0.0564806707068357,0.7223843884819228,42,Yes,0.9066297369688201,False
p10,Sleep_Composition,sleep_quality,0.3538492988425754,0.0215085452852476,42,Yes,0.15469607570543467,False
p10,Sleep_Composition,stress,-0.0483837404049754,0.7609162228029588,42,Yes,0.9215759952341535,False
p10,Sleep_Revitalization,fatigue,0.0085558390824517,0.957113826877516,42,Yes,0.9791044071449425,False
p10,Sleep_Revitalization,mood,-0.0378165479415572,0.8120609944700432,42,Yes,0.9358137270930645,False
p10,Sleep_Revitalization,readiness,0.1078781761878343,0.4964915542532022,42,Yes,0.7803958646911925,False
p10,Sleep_Revitalization,sleep_quality,0.15226996294905,0.3357129553986988,42,Yes,0.6450014048898403,False
p10,Sleep_Revitalization,stress,-0.363572512259022,0.0179454689728213,42,Yes,0.13975972782417967,False
p10,Sleep_Score,fatigue,0.4977174146707371,0.00079710842945,42,Yes,0.0228936999589345,True
p10,Sleep_Score,mood,-0.0766031996812132,0.6296830660406925,42,Yes,0.8495723906898232,False
p10,Sleep_Score,readiness,0.235740849883282,0.1328539473334357,42,Yes,0.4072735762516799,False
p10,Sleep_Score,sleep_quality,0.5859264019333688,4.5663934779800406e-05,42,Yes,0.0032842906937779522,True
p10,Sleep_Score,stress,-0.0390569915565572,0.8060127097842826,42,Yes,0.935106536407568,False
p11,Steps,fatigue,0.2462743078128286,0.072629120129112,54,Yes,0.30452119874762207,False
p11,Steps,mood,0.248402318599416,0.0701146943957145,54,Yes,0.2979874511817866,False
p11,Steps,readiness,0.2761192618166396,0.043274133316317,54,Yes,0.22801635462913278,False
p11,Steps,sleep_quality,-0.0695803193651043,0.617109264873535,54,Yes,0.8438710037018613,False
p11,Steps,stress,-0.1546189302565266,0.2642698303273716,54,Yes,0.5737685069441295,False
p11,Exercise_Count,fatigue,0.2218733199652598,0.1068645692093772,54,Yes,0.36582155749828615,False
p11,Exercise_Count,mood,0.103038824394719,0.4584282903108884,54,Yes,0.749353936085106,False
p11,Exercise_Count,readiness,0.5441130034011503,2.111921906333685e-05,54,Yes,0.0022252197366692296,True
p11,Exercise_Count,sleep_quality,0.1211678572003207,0.3827797555572197,54,Yes,0.6845967247384636,False
p11,Exercise_Count,stress,0.1392963802077185,0.3151029976479642,54,Yes,0.6322345553666233,False
p11,Exercise_Duration,fatigue,-0.0887703199755673,0.5232625542621236,54,Yes,0.7920175620767549,False
p11,Exercise_Duration,mood,0.0740873236862875,0.5944337106950905,54,Yes,0.8315210498251542,False
p11,Exercise_Duration,readiness,0.4107499822084588,0.0020344324422166,54,Yes,0.04423707752261676,True
p11,Exercise_Duration,sleep_quality,-0.1543569369602777,0.2650899444628501,54,Yes,0.5737685069441295,False
p11,Exercise_Duration,stress,0.100157353981868,0.4711577597837091,54,Yes,0.7564113999974881,False
p11,Exercise_Distance,fatigue,0.0683999467157247,0.6231081642582144,54,Yes,0.8480438625639453,False
p11,Exercise_Distance,mood,0.0368480992939934,0.7913707315074318,54,Yes,0.9332189150888249,False
p11,Exercise_Distance,readiness,0.192085137082506,0.1640738644545803,54,Yes,0.4552197722998,False
p11,Exercise_Distance,sleep_quality,-0.0478103216880997,0.7313665207489859,54,Yes,0.9129875793061439,False
p11,Exercise_Distance,stress,0.0498142994093685,0.7205560774957936,54,Yes,0.9066297369688201,False
p11,Exercise_Calories,fatigue,-0.0431022963770698,0.7569651718535182,54,Yes,0.9210961739737078,False
p11,Exercise_Calories,mood,0.0811656553755125,0.5595895913115001,54,Yes,0.8149786103991473,False
p11,Exercise_Calories,readiness,0.5053056526642724,9.734452368283394e-05,54,Yes,0.004869785401666224,True
p11,Exercise_Calories,sleep_quality,-0.1311550812182208,0.3444907091585082,54,Yes,0.6531785360153466,False
p11,Exercise_Calories,stress,0.1097264264942011,0.4296191915874685,54,Yes,0.7250793215420271,False
p11,Exercise_Avg_HR,fatigue,0.2680039626843037,0.2054514043572138,24,Yes,0.5109576804215341,False
p11,Exercise_Avg_HR,mood,,,24,Yes,,False
p11,Exercise_Avg_HR,readiness,0.5534930693877588,0.0050198837199684,24,Yes,0.07271181539136613,False
p11,Exercise_Avg_HR,sleep_quality,0.1697437695455119,0.4278019092384449,24,Yes,0.7246282339455543,False
p11,Exercise_Avg_HR,stress,,,24,Yes,,False
p11,Sleep_Hours,fatigue,0.2182998409789469,0.1127786704116423,54,Yes,0.3752599887362475,False
p11,Sleep_Hours,mood,0.1381753733829212,0.3190516245910804,54,Yes,0.6347090829631067,False
p11,Sleep_Hours,readiness,0.0164256650838332,0.906157142753918,54,Yes,0.9672440328944539,False
p11,Sleep_Hours,sleep_quality,0.1763504072014905,0.2020943344663618,54,Yes,0.5096991650272451,False
p11,Sleep_Hours,stress,-0.0491857801218321,0.7239409028179602,54,Yes,0.9073522039340386,False
p11,Sleep_Duration_Score,fatigue,0.3234214872047278,0.0170538431950082,54,Yes,0.13975972782417967,False
p11,Sleep_Duration_Score,mood,0.1232739219491184,0.3745019682461411,54,Yes,0.6786033726940736,False
p11,Sleep_Duration_Score,readiness,-0.042812478694229,0.7585497903312888,54,Yes,0.9210961739737078,False
p11,Sleep_Duration_Score,sleep_quality,0.3352574172647465,0.0132060640331316,54,Yes,0.11539878384091631,False
p11,Sleep_Duration_Score,stress,-0.2533108178168392,0.0645790703109236,54,Yes,0.28168579674164723,False
p11,Deep_Sleep_Minutes,fatigue,0.408291479649042,0.0021774813718588,54,Yes,0.0462714791519995,True
p11,Deep_Sleep_Minutes,mood,0.0407238856991952,0.7699982224369196,54,Yes,0.9292293572688372,False
p11,Deep_Sleep_Minutes,readiness,-0.0210562679953108,0.8798751474005785,54,Yes,0.9567898957077794,False
p11,Deep_Sleep_Minutes,sleep_quality,0.2101271766899667,0.1272427530140394,54,Yes,0.39394693400042,False
p11,Deep_Sleep_Minutes,stress,-0.0032384651235126,0.9814580597561834,54,Yes,0.9861256641056584,False
p11,Sleep_Restlessness,fatigue,0.0405060908474943,0.7711948985764305,54,Yes,0.9292293572688372,False
p11,Sleep_Restlessness,mood,0.1104527335008491,0.4265531227934485,54,Yes,0.7246282339455543,False
p11,Sleep_Restlessness,readiness,0.167100637177898,0.2271569057672646,54,Yes,0.528154497169935,False
p11,Sleep_Restlessness,sleep_quality,-0.0341949135632616,0.8060907157731825,54,Yes,0.935106536407568,False
p11,Sleep_Restlessness,stress,0.2356093124543423,0.0863281753543759,54,Yes,0.32470578554094043,False
p11,Sleep_Composition,fatigue,0.2615071609254008,0.0561206972857946,54,Yes,0.2655134511628022,False
p11,Sleep_Composition,mood,0.1099066190438664,0.4288573606452992,54,Yes,0.7250793215420271,False
p11,Sleep_Composition,readiness,-0.0034356502710968,0.9803292853215674,54,Yes,0.9861256641056584,False
p11,Sleep_Composition,sleep_quality,0.2340153739629089,0.0885389923496594,54,Yes,0.3285077692338553,False
p11,Sleep_Composition,stress,-0.0675367415394256,0.6275106047333381,54,Yes,0.8495723906898232,False
p11,Sleep_Revitalization,fatigue,0.1166254382490194,0.4010000691794357,54,Yes,0.7033081075918601,False
p11,Sleep_Revitalization,mood,-0.0699095979044645,0.6154401959240848,54,Yes,0.8437486557023743,False
p11,Sleep_Revitalization,readiness,0.1318262255263669,0.342005823330212,54,Yes,0.6511775312092223,False
p11,Sleep_Revitalization,sleep_quality,0.1543539003496585,0.2650994598929026,54,Yes,0.5737685069441295,False
p11,Sleep_Revitalization,stress,-0.2591391154213698,0.0584668489087598,54,Yes,0.269293121821135,False
p11,Sleep_Score,fatigue,0.3681381031349895,0.0061652071597499,54,Yes,0.08194450766985496,False
p11,Sleep_Score,mood,0.0939785709268702,0.4990801626853949,54,Yes,0.7803958646911925,False
p11,Sleep_Score,readiness,0.0310191197044991,0.8237978249564128,54,Yes,0.937044971209545,False
p11,Sleep_Score,sleep_quality,0.3797463196448871,0.0046229563903198,54,Yes,0.06971716491853247,False
p11,Sleep_Score,stress,-0.3009746320794618,0.0270007189379436,54,Yes,0.17325954015725362,False
p12,Steps,fatigue,0.1808001951305335,0.2842260721537063,37,Yes,0.5998902425817504,False
p12,Steps,mood,-0.0432706770960723,0.7992712137604917,37,Yes,0.9341482310825746,False
p12,Steps,readiness,0.478077026555998,0.002765201960799,37,Yes,0.057454751852156996,False
p12,Steps,sleep_quality,0.2082970783303528,0.2160282382070125,37,Yes,0.5152714355192772,False
p12,Steps,stress,0.0492179681204744,0.7723663395537799,37,Yes,0.9292293572688372,False
p12,Exercise_Count,fatigue,0.1930007348888127,0.2207282680254652,42,Yes,0.5211639661712373,False
p12,Exercise_Count,mood,-0.0836262315768278,0.5985213061256319,42,Yes,0.8315210498251542,False
p12,Exercise_Count,readiness,0.3344996752741966,0.0303736260199148,42,Yes,0.18740649081527297,False
p12,Exercise_Count,sleep_quality,0.1188530229491475,0.4534512801407351,42,Yes,0.746438286851386,False
p12,Exercise_Count,stress,-0.0501587388646512,0.7524166789948233,42,Yes,0.9210961739737078,False
p12,Exercise_Duration,fatigue,0.162727377232969,0.3031739234390807,42,Yes,0.6230057547594294,False
p12,Exercise_Duration,mood,-0.115098701325392,0.4679421168074381,42,Yes,0.7544711880865324,False
p12,Exercise_Duration,readiness,0.245065747813284,0.1177618219347962,42,Yes,0.3823170260730363,False
p12,Exercise_Duration,sleep_quality,0.0956758639655585,0.5466926531466629,42,Yes,0.8100754844566241,False
p12,Exercise_Duration,stress,-0.0839094839358436,0.5972787285872024,42,Yes,0.8315210498251542,False
p12,Exercise_Distance,fatigue,,,42,Yes,,False
p12,Exercise_Distance,mood,,,42,Yes,,False
p12,Exercise_Distance,readiness,,,42,Yes,,False
p12,Exercise_Distance,sleep_quality,,,42,Yes,,False
p12,Exercise_Distance,stress,,,42,Yes,,False
p12,Exercise_Calories,fatigue,0.1800837208462111,0.2537804045414232,42,Yes,0.5663118812559205,False
p12,Exercise_Calories,mood,-0.1237486320790215,0.4349270638939264,42,Yes,0.7286417351292955,False
p12,Exercise_Calories,readiness,0.2838857654745081,0.0684617526134144,42,Yes,0.2949849709379837,False
p12,Exercise_Calories,sleep_quality,0.1012449782851514,0.5234843603422143,42,Yes,0.7920175620767549,False
p12,Exercise_Calories,stress,-0.0928834893696219,0.5585108847076533,42,Yes,0.8149786103991473,False
p12,Exercise_Avg_HR,fatigue,0.3006940793687815,0.2109670575835475,19,Yes,0.5150240178606186,False
p12,Exercise_Avg_HR,mood,-0.1065883150282758,0.6640656252732242,19,Yes,0.8671806698749506,False
p12,Exercise_Avg_HR,readiness,0.4684748186538163,0.043066239966428,19,Yes,0.22801635462913278,False
p12,Exercise_Avg_HR,sleep_quality,0.0694888805019112,0.7774273113901451,19,Yes,0.9292293572688372,False
p12,Exercise_Avg_HR,stress,-0.0441704497598745,0.8575055594411697,19,Yes,0.9463217694014057,False
p12,Sleep_Hours,fatigue,,,0,No,,False
p12,Sleep_Hours,mood,,,0,No,,False
p12,Sleep_Hours,readiness,,,0,No,,False
p12,Sleep_Hours,sleep_quality,,,0,No,,False
p12,Sleep_Hours,stress,,,0,No,,False
p12,Sleep_Duration_Score,fatigue,,,0,No,,False
p12,Sleep_Duration_Score,mood,,,0,No,,False
p12,Sleep_Duration_Score,readiness,,,0,No,,False
p12,Sleep_Duration_Score,sleep_quality,,,0,No,,False
p12,Sleep_Duration_Score,stress,,,0,No,,False
p12,Deep_Sleep_Minutes,fatigue,,,0,No,,False
p12,Deep_Sleep_Minutes,mood,,,0,No,,False
p12,Deep_Sleep_Minutes,readiness,,,0,No,,False
p12,Deep_Sleep_Minutes,sleep_quality,,,0,No,,False
p12,Deep_Sleep_Minutes,stress,,,0,No,,False
p12,Sleep_Restlessness,fatigue,,,0,No,,False
p12,Sleep_Restlessness,mood,,,0,No,,False
p12,Sleep_Restlessness,readiness,,,0,No,,False
p12,Sleep_Restlessness,sleep_quality,,,0,No,,False
p12,Sleep_Restlessness,stress,,,0,No,,False
p12,Sleep_Composition,fatigue,,,0,No,,False
p12,Sleep_Composition,mood,,,0,No,,False
p12,Sleep_Composition,readiness,,,0,No,,False
p12,Sleep_Composition,sleep_quality,,,0,No,,False
p12,Sleep_Composition,stress,,,0,No,,False
p12,Sleep_Revitalization,fatigue,,,0,No,,False
p12,Sleep_Revitalization,mood,,,0,No,,False
p12,Sleep_Revitalization,readiness,,,0,No,,False
p12,Sleep_Revitalization,sleep_quality,,,0,No,,False
p12,Sleep_Revitalization,stress,,,0,No,,False
p12,Sleep_Score,fatigue,,,0,No,,False
p12,Sleep_Score,mood,,,0,No,,False
p12,Sleep_Score,readiness,,,0,No,,False
p12,Sleep_Score,sleep_quality,,,0,No,,False
p12,Sleep_Score,stress,,,0,No,,False
p13,Steps,fatigue,-0.180806664138812,0.4328511987858573,21,Yes,0.7265994090929562,False
p13,Steps,mood,-0.2433609662001716,0.2877738802176927,21,Yes,0.6019431275247039,False
p13,Steps,readiness,-0.1301476726459887,0.5739170443111359,21,Yes,0.8281056117760988,False
p13,Steps,sleep_quality,-0.0763203088355289,0.7423010541957985,21,Yes,0.9180575207315762,False
p13,Steps,stress,-0.282329084298314,0.2149797560537984,21,Yes,0.5152714355192772,False
p13,Exercise_Count,fatigue,-0.2739520431807386,0.1059204845843745,36,Yes,0.36577508913998247,False
p13,Exercise_Count,mood,-0.0019855305522049,0.9908303220928774,36,Yes,0.99235690951033,False
p13,Exercise_Count,readiness,-0.3489382826117623,0.0369960855234039,36,Yes,0.20877858819541847,False
p13,Exercise_Count,sleep_quality,-0.1921614754858605,0.2615302056934784,36,Yes,0.5717716151457006,False
p13,Exercise_Count,stress,-0.0660404606303146,0.701959348961625,36,Yes,0.8950714670462079,False
p13,Exercise_Duration,fatigue,-0.1910475811616832,0.2643578645243878,36,Yes,0.5737685069441295,False
p13,Exercise_Duration,mood,-0.06417381815354,0.7100136570770006,36,Yes,0.9005027758742409,False
p13,Exercise_Duration,readiness,-0.2262800642223114,0.1844907164999913,36,Yes,0.4897330538272119,False
p13,Exercise_Duration,sleep_quality,-0.1378394791313956,0.4227341178049478,36,Yes,0.7246282339455543,False
p13,Exercise_Duration,stress,0.011741339861155,0.9458142531427668,36,Yes,0.9772762894570279,False
p13,Exercise_Distance,fatigue,-0.0346828024644487,0.8408448234577733,36,Yes,0.9441439795128967,False
p13,Exercise_Distance,mood,0.3946742214678625,0.0172151995511312,36,Yes,0.13975972782417967,False
p13,Exercise_Distance,readiness,-0.0288571151993209,0.8673174871511584,36,Yes,0.9518096836694051,False
p13,Exercise_Distance,sleep_quality,-0.0337452558368226,0.8450943456085637,36,Yes,0.9441439795128967,False
p13,Exercise_Distance,stress,-0.006911940171296,0.9680863880410892,36,Yes,0.9838704052374112,False
p13,Exercise_Calories,fatigue,-0.1552143846407389,0.3660406091759814,36,Yes,0.6723928675433057,False
p13,Exercise_Calories,mood,0.0111253520482443,0.948653153401976,36,Yes,0.9772762894570279,False
p13,Exercise_Calories,readiness,-0.1661692730965792,0.3327521236336117,36,Yes,0.6450014048898403,False
p13,Exercise_Calories,sleep_quality,-0.1151548219476237,0.5036389652986224,36,Yes,0.7803958646911925,False
p13,Exercise_Calories,stress,0.0175391786718085,0.9191306849195172,36,Yes,0.9725282285208253,False
p13,Exercise_Avg_HR,fatigue,,,5,No,,False
p13,Exercise_Avg_HR,mood,,,5,No,,False
p13,Exercise_Avg_HR,readiness,,,5,No,,False
p13,Exercise_Avg_HR,sleep_quality,,,5,No,,False
p13,Exercise_Avg_HR,stress,,,5,No,,False
p13,Sleep_Hours,fatigue,-0.6550418827475052,0.0398102811550853,10,Yes,0.21767609871347812,False
p13,Sleep_Hours,mood,-0.7876478084318113,0.006823750304957,10,Yes,0.08489166268700735,False
p13,Sleep_Hours,readiness,-0.4890785752275691,0.1514127930774205,10,Yes,0.44309096662383196,False
p13,Sleep_Hours,sleep_quality,-0.6214278487439809,0.0551295894281231,10,Yes,0.26299064344538314,False
p13,Sleep_Hours,stress,-0.6698015636657306,0.034102572728591,10,Yes,0.2005402861712741,False
p13,Sleep_Duration_Score,fatigue,-0.2344462033357817,0.5144203256640413,10,Yes,0.7877631036272479,False
p13,Sleep_Duration_Score,mood,-0.4131501301648761,0.235343401663004,10,Yes,0.5353919234912622,False
p13,Sleep_Duration_Score,readiness,0.0877522391448266,0.8095133240797756,10,Yes,0.9355932731947963,False
p13,Sleep_Duration_Score,sleep_quality,-0.5636714068133732,0.0896996801227708,10,Yes,0.33105135764126664,False
p13,Sleep_Duration_Score,stress,-0.0220122725115403,0.951871478601072,10,Yes,0.9772762894570279,False
p13,Deep_Sleep_Minutes,fatigue,0.2295683058159308,0.5234586885269134,10,Yes,0.7920175620767549,False
p13,Deep_Sleep_Minutes,mood,-0.2075886249022187,0.564967666504548,10,Yes,0.8202558512139013,False
p13,Deep_Sleep_Minutes,readiness,0.4495810513490837,0.1923745050558344,10,Yes,0.4996393395200143,False
p13,Deep_Sleep_Minutes,sleep_quality,0.0371278467683535,0.9188946986215084,10,Yes,0.9725282285208253,False
p13,Deep_Sleep_Minutes,stress,0.0106389736353762,0.9767298791847128,10,Yes,0.9861256641056584,False
p13,Sleep_Restlessness,fatigue,0.2619682829890205,0.4646787894688773,10,Yes,0.7532473940586792,False
p13,Sleep_Restlessness,mood,0.2778497428516948,0.436992356364391,10,Yes,0.7296211664298314,False
p13,Sleep_Restlessness,readiness,0.0174263128861862,0.9618915146140624,10,Yes,0.9801494251084365,False
p13,Sleep_Restlessness,sleep_quality,0.6336706053644648,0.0491636446195618,10,Yes,0.248930190633224,False
p13,Sleep_Restlessness,stress,0.0043090517783225,0.9905741242551944,10,Yes,0.99235690951033,False
p13,Sleep_Composition,fatigue,-0.066139649177712,0.8559507560033199,10,Yes,0.9463217694014057,False
p13,Sleep_Composition,mood,-0.2934909881967556,0.4104899291025653,10,Yes,0.7133979251131944,False
p13,Sleep_Composition,readiness,0.1625438678676277,0.6536815067356427,10,Yes,0.8613160624938823,False
p13,Sleep_Composition,sleep_quality,-0.2707953460629531,0.4491955358035757,10,Yes,0.7417203108098389,False
p13,Sleep_Composition,stress,-0.0341543679719039,0.925374412977322,10,Yes,0.9726508121837331,False
p13,Sleep_Revitalization,fatigue,0.5993291268567305,0.0670734317072754,10,Yes,0.2903410122514004,False
p13,Sleep_Revitalization,mood,0.1819650660606526,0.6148715403492908,10,Yes,0.8437486557023743,False
