Participant,Behavioral_Variable,Wellness_Variable,r,p,N,Included,p_FDR,Significant_raw,Significant_FDR
p09,Exercise_Count,fatigue,-0.16305502061848715,0.2529353164618289,51,Yes,0.5676852489168229,False,False
p09,Exercise_Count,mood,0.22191347338800327,0.11756517291756868,51,Yes,0.37852014193327366,False,False
p09,Exercise_Count,readiness,-0.20543731846218624,0.14811513289149494,51,Yes,0.42453382038963516,False,False
p09,Exercise_Count,sleep_quality,0.02554693892231326,0.8587640824445839,51,Yes,0.9379704783982106,False,False
p09,Exercise_Count,stress,0.3462915000550604,0.012801062033841619,51,Yes,0.1159063639274287,True,False
p09,Exercise_Duration,fatigue,-0.2017600748337965,0.1556708812686487,51,Yes,0.43710106316563646,False,False
p09,Exercise_Duration,mood,0.20330525569964286,0.15246214741034372,51,Yes,0.43422763502946,False,False
p09,Exercise_Duration,readiness,-0.26057943239111464,0.06477266983898841,51,Yes,0.2816203036477757,False,False
p09,Exercise_Duration,sleep_quality,0.029700589550082413,0.8360942963070382,51,Yes,0.9335252300162542,False,False
p09,Exercise_Duration,stress,0.31166636177439017,0.02599146980957926,51,Yes,0.17027264183585605,True,False
p09,Exercise_Distance,fatigue,,,51,No,,False,False
p09,Exercise_Distance,mood,,,51,No,,False,False
p09,Exercise_Distance,readiness,,,51,No,,False,False
p09,Exercise_Distance,sleep_quality,,,51,No,,False,False
p09,Exercise_Distance,stress,,,51,No,,False,False
p09,Exercise_Calories,fatigue,-0.19466242954911975,0.17104952253497088,51,Yes,0.4593344200409025,False,False
p09,Exercise_Calories,mood,0.19446840852995273,0.17148485014860362,51,Yes,0.4593344200409025,False,False
p09,Exercise_Calories,readiness,-0.24859953469774343,0.07856492217859731,51,Yes,0.31438834867189025,False,False
p09,Exercise_Calories,sleep_quality,0.02803214223744232,0.8451855731040584,51,Yes,0.9335252300162542,False,False
p09,Exercise_Calories,stress,0.31095477907673363,0.02635178343505079,51,Yes,0.17027264183585605,True,False
p09,Exercise_Avg_HR,fatigue,0.00876424077107904,0.9752701635837099,15,Yes,0.9872489304603543,False,False
p09,Exercise_Avg_HR,mood,0.02607906476150988,0.9264946824558355,15,Yes,0.9707161981493039,False,False
p09,Exercise_Avg_HR,readiness,0.03390774658861921,0.9045112830099759,15,Yes,0.9583330534412763,False,False
p09,Exercise_Avg_HR,sleep_quality,-0.12289640800601258,0.6625875607762778,15,Yes,0.8756663798805433,False,False
p09,Exercise_Avg_HR,stress,0.33396530172458205,0.22377784548748242,15,Yes,0.5272252904155345,False,False
p09,Sleep_Hours,fatigue,0.6398877827820351,2.215676795530978e-06,45,Yes,0.000398821823195576,True,True
p09,Sleep_Hours,mood,0.07094091660732055,0.643307873231863,45,Yes,0.8611802085822964,False,False
p09,Sleep_Hours,readiness,0.23823885463704986,0.11503282971230987,45,Yes,0.37351706055858624,False,False
p09,Sleep_Hours,sleep_quality,0.46877729615076796,0.0011622594276912903,45,Yes,0.029886670997776036,True,True
p09,Sleep_Hours,stress,-0.02312493331036855,0.8801480515806535,45,Yes,0.948515326592071,False,False
p09,Sleep_Duration_Score,fatigue,0.6057551295961316,1.0377947877282992e-05,45,Yes,0.0015566921815924487,True,True
p09,Sleep_Duration_Score,mood,0.13230093267489226,0.38630131535916135,45,Yes,0.6921052797174011,False,False
p09,Sleep_Duration_Score,readiness,0.19591396921223053,0.19712384817372533,45,Yes,0.5011623258654034,False,False
p09,Sleep_Duration_Score,sleep_quality,0.45548792137983635,0.0016661316083540533,45,Yes,0.039461011776806526,True,True
p09,Sleep_Duration_Score,stress,0.1064004443594038,0.4866484784486168,45,Yes,0.7744828537754771,False,False
p09,Deep_Sleep_Minutes,fatigue,0.279449688176147,0.06301540922462044,45,Yes,0.2780091583439137,False,False
p09,Deep_Sleep_Minutes,mood,0.10290264763729134,0.5011660993848586,45,Yes,0.785667362883853,False,False
p09,Deep_Sleep_Minutes,readiness,0.0402714762722097,0.7928174767877258,45,Yes,0.9218807869624719,False,False
p09,Deep_Sleep_Minutes,sleep_quality,0.30049625721044426,0.044889794052527944,45,Yes,0.22825319009759973,True,False
p09,Deep_Sleep_Minutes,stress,0.19288922414231413,0.20426644283781736,45,Yes,0.5092515195402649,False,False
p09,Sleep_Restlessness,fatigue,0.14768574966109202,0.332969419864562,45,Yes,0.6504135667528512,False,False
p09,Sleep_Restlessness,mood,-0.17505416529345785,0.2500772082023242,45,Yes,0.56550122457812,False,False
p09,Sleep_Restlessness,readiness,0.1447864970773795,0.34265170626196517,45,Yes,0.6589455889653176,False,False
p09,Sleep_Restlessness,sleep_quality,-0.08017659678933198,0.6005914543197315,45,Yes,0.8328695052199666,False,False
p09,Sleep_Restlessness,stress,-0.22305639356043386,0.1407970251563012,45,Yes,0.41460871651165504,False,False
p09,Sleep_Composition,fatigue,0.28177176083357264,0.06076714211990863,45,Yes,0.27345213953958886,False,False
p09,Sleep_Composition,mood,0.12191310379958659,0.4249942141287914,45,Yes,0.7261542918570683,False,False
p09,Sleep_Composition,readiness,-0.06979556573893977,0.6486892416726528,45,Yes,0.8662022514916728,False,False
p09,Sleep_Composition,sleep_quality,0.1993709160065118,0.1891787782032335,45,Yes,0.4892554608704315,False,False
p09,Sleep_Composition,stress,0.3598794559304092,0.015174671928394681,45,Yes,0.12721201220800252,True,False
p09,Sleep_Revitalization,fatigue,0.38138220541407897,0.009740381055746176,45,Yes,0.10436122559728045,True,False
p09,Sleep_Revitalization,mood,0.03475510025814288,0.8206943750760645,45,Yes,0.929087971784224,False,False
p09,Sleep_Revitalization,readiness,0.41852479587210917,0.0042207605533217075,45,Yes,0.06906699087253704,True,False
p09,Sleep_Revitalization,sleep_quality,0.24471823126009648,0.10519668561046139,45,Yes,0.36293627278656426,False,False
p09,Sleep_Revitalization,stress,-0.31260619455097016,0.03655214026572218,45,Yes,0.20953456203280227,True,False
p09,Sleep_Score,fatigue,0.5929423410271689,1.771119337282267e-05,45,Yes,0.0019373755909098125,True,True
p09,Sleep_Score,mood,0.12810459880499597,0.40167543257118005,45,Yes,0.7040338407747951,False,False
p09,Sleep_Score,readiness,0.24412901207396737,0.1060636125725793,45,Yes,0.36293627278656426,False,False
p09,Sleep_Score,sleep_quality,0.4308573000636034,0.0031305985316194508,45,Yes,0.05994763145654267,True,False
p09,Sleep_Score,stress,0.05881797183409752,0.7011322832105329,45,Yes,0.8937946953108775,False,False
p10,Steps,fatigue,-0.016074108545781868,0.9146001680911067,47,Yes,0.9638643457634614,False,False
p10,Steps,mood,-0.32301954834621605,0.026786076527640573,47,Yes,0.17027264183585605,True,False
p10,Steps,readiness,0.04365533323912295,0.7707716127678578,47,Yes,0.9169666891946469,False,False
p10,Steps,sleep_quality,0.06286959832330104,0.6746155904608732,47,Yes,0.8837758826998339,False,False
p10,Steps,stress,0.018723659625482336,0.9005890228756184,47,Yes,0.9583013707728136,False,False
p10,Exercise_Count,fatigue,-0.11383209775310849,0.44107907588357265,48,Yes,0.7406178512970437,False,False
p10,Exercise_Count,mood,-0.1857287622168718,0.20627378584343206,48,Yes,0.5100176023601343,False,False
p10,Exercise_Count,readiness,0.09831711762841551,0.5061660692528086,48,Yes,0.7895137995277778,False,False
p10,Exercise_Count,sleep_quality,0.13655877713486586,0.35469882836989647,48,Yes,0.6660573335977016,False,False
p10,Exercise_Count,stress,-0.013413055020296868,0.927903553065074,48,Yes,0.9710618578587983,False,False
p10,Exercise_Duration,fatigue,0.08746771070469896,0.5544165358669526,48,Yes,0.8149362980264565,False,False
p10,Exercise_Duration,mood,-0.2811498466951119,0.0528967792073783,48,Yes,0.25619496796706326,False,False
p10,Exercise_Duration,readiness,0.14544420983469886,0.3239550227002683,48,Yes,0.6417601596043454,False,False
p10,Exercise_Duration,sleep_quality,0.14763498978311185,0.3166410914743982,48,Yes,0.6353787545729733,False,False
p10,Exercise_Duration,stress,0.007586300558445544,0.9591863301870117,48,Yes,0.9842856743500745,False,False
p10,Exercise_Distance,fatigue,0.13107836387037924,0.3745195758558625,48,Yes,0.6850967851021875,False,False
p10,Exercise_Distance,mood,-0.24487012947953066,0.09345730675666845,48,Yes,0.34273298856193896,False,False
p10,Exercise_Distance,readiness,0.11354852239941916,0.44222544892770366,48,Yes,0.7411599702698943,False,False
p10,Exercise_Distance,sleep_quality,0.016254581971990034,0.9126840085088979,48,Yes,0.9629725763868793,False,False
p10,Exercise_Distance,stress,-0.04655729828560158,0.7533491522183023,48,Yes,0.9096883708842638,False,False
p10,Exercise_Calories,fatigue,0.08501841815337688,0.5656023009537479,48,Yes,0.8179378318249643,False,False
p10,Exercise_Calories,mood,-0.25529872913558077,0.07989639105376589,48,Yes,0.31538049100170745,False,False
p10,Exercise_Calories,readiness,0.16189324198804395,0.27162199765702727,48,Yes,0.5848127235627725,False,False
p10,Exercise_Calories,sleep_quality,0.21961386187947024,0.13366626338203233,48,Yes,0.4031327576988938,False,False
p10,Exercise_Calories,stress,0.022686597101950798,0.8783558369905207,48,Yes,0.948515326592071,False,False
p10,Exercise_Avg_HR,fatigue,0.2213308234994154,0.1945359832917714,36,Yes,0.49739313909827915,False,False
p10,Exercise_Avg_HR,mood,-0.1350342063840053,0.432325700946927,36,Yes,0.7300058740192014,False,False
p10,Exercise_Avg_HR,readiness,-0.00947607075567107,0.9562571597544157,36,Yes,0.9842856743500745,False,False
p10,Exercise_Avg_HR,sleep_quality,0.1199606079458131,0.4858748513301148,36,Yes,0.7744828537754771,False,False
p10,Exercise_Avg_HR,stress,-0.06697804295096271,0.6979257758914637,36,Yes,0.8933678923004749,False,False
p10,Sleep_Hours,fatigue,0.25625003434310784,0.11534058762524715,39,Yes,0.37351706055858624,False,False
p10,Sleep_Hours,mood,-0.09230597356924897,0.5762361127940748,39,Yes,0.8254348496941866,False,False
p10,Sleep_Hours,readiness,0.1723567581285679,0.29407459081974846,39,Yes,0.615504957529706,False,False
p10,Sleep_Hours,sleep_quality,0.2531463023662909,0.1199670592173288,39,Yes,0.37931558518977937,False,False
p10,Sleep_Hours,stress,0.06267660197652877,0.7046481877208439,39,Yes,0.897006179559773,False,False
p10,Sleep_Duration_Score,fatigue,0.6095355112771257,3.8099289556400154e-05,39,Yes,0.0028574467167300113,True,True
p10,Sleep_Duration_Score,mood,0.012987225688278746,0.9374544967181486,39,Yes,0.973136155762784,False,False
p10,Sleep_Duration_Score,readiness,0.38527961398216104,0.015430340556559686,39,Yes,0.12721201220800252,True,False
p10,Sleep_Duration_Score,sleep_quality,0.6244408443631928,2.1526395454553473e-05,39,Yes,0.0019373755909098125,True,True
p10,Sleep_Duration_Score,stress,0.33240813357897453,0.03868221936982222,39,Yes,0.2152752645277014,True,False
p10,Deep_Sleep_Minutes,fatigue,0.24347627581445933,0.1352752707854373,39,Yes,0.40447755384350026,False,False
p10,Deep_Sleep_Minutes,mood,-0.10164799990073903,0.5380684566022166,39,Yes,0.8098020249866137,False,False
p10,Deep_Sleep_Minutes,readiness,-0.14147236742487965,0.39029507076434233,39,Yes,0.693541963594804,False,False
p10,Deep_Sleep_Minutes,sleep_quality,0.1472392880788995,0.37106440268542085,39,Yes,0.6829406184394249,False,False
p10,Deep_Sleep_Minutes,stress,0.05698882402161737,0.7303980169088128,39,Yes,0.9076296729271508,False,False
p10,Sleep_Restlessness,fatigue,-0.13969951339350747,0.396321531765481,39,Yes,0.7021444460412065,False,False
p10,Sleep_Restlessness,mood,-0.009805022097834367,0.952759778312112,39,Yes,0.9833529822028678,False,False
p10,Sleep_Restlessness,readiness,0.015857681171535132,0.9236674438881379,39,Yes,0.970302198072367,False,False
p10,Sleep_Restlessness,sleep_quality,-0.19103631917651803,0.24402983877069345,39,Yes,0.5574285657198581,False,False
p10,Sleep_Restlessness,stress,-0.16729611909246625,0.308692749491776,39,Yes,0.6285598971552,False,False
p10,Sleep_Composition,fatigue,0.3320199699081191,0.03892394326754577,39,Yes,0.2152752645277014,True,False
p10,Sleep_Composition,mood,-0.1240254852175386,0.45190042349483156,39,Yes,0.7482688639366695,False,False
p10,Sleep_Composition,readiness,0.1433804088564031,0.38386911803066553,39,Yes,0.6909644124551979,False,False
p10,Sleep_Composition,sleep_quality,0.3348319383149012,0.03720033831601224,39,Yes,0.20969032149021719,True,False
p10,Sleep_Composition,stress,0.043764185136665835,0.791362491911074,39,Yes,0.9218807869624719,False,False
p10,Sleep_Revitalization,fatigue,0.0,0.9999999999999998,39,Yes,0.9999999999999998,False,False
p10,Sleep_Revitalization,mood,0.05901611332628813,0.7211848685121658,39,Yes,0.9076296729271508,False,False
p10,Sleep_Revitalization,readiness,0.2930748778622349,0.07018801769642752,39,Yes,0.2951832519943213,False,False
p10,Sleep_Revitalization,sleep_quality,0.10137577423475938,0.539163200582129,39,Yes,0.8100949591384241,False,False
p10,Sleep_Revitalization,stress,-0.2411697271684653,0.13913137960107888,39,Yes,0.413261523567561,False,False
p10,Sleep_Score,fatigue,0.511705100975709,0.0008697328696572944,39,Yes,0.024461236959111406,True,True
p10,Sleep_Score,mood,0.004896172002893318,0.9764005003171955,39,Yes,0.9872489304603543,False,False
p10,Sleep_Score,readiness,0.4339196195233742,0.005783023102104709,39,Yes,0.08146895337688691,True,False
p10,Sleep_Score,sleep_quality,0.5666787523308817,0.00016927608539012677,39,Yes,0.008463804269506338,True,True
p10,Sleep_Score,stress,0.14205849278844285,0.38831446545815534,39,Yes,0.6934186883181345,False,False
p11,Steps,fatigue,0.24627430781282855,0.07262912012911207,54,Yes,0.30236122102953417,False,False
p11,Steps,mood,0.248402318599416,0.0701146943957145,54,Yes,0.2951832519943213,False,False
p11,Steps,readiness,0.2761192618166396,0.04327413331631702,54,Yes,0.22324351420374103,True,False
p11,Steps,sleep_quality,-0.06958031936510431,0.617109264873535,54,Yes,0.8453551573610069,False,False
p11,Steps,stress,-0.15461893025652662,0.2642698303273716,54,Yes,0.5763031736802231,False,False
p11,Exercise_Count,fatigue,0.22187331996525983,0.10686456920937726,54,Yes,0.36293627278656426,False,False
p11,Exercise_Count,mood,0.10303882439471902,0.4584282903108884,54,Yes,0.7487939406166961,False,False
p11,Exercise_Count,readiness,0.5441130034011503,2.1119219063336846e-05,54,Yes,0.0019373755909098125,True,True
p11,Exercise_Count,sleep_quality,0.12116785720032074,0.38277975555721977,54,Yes,0.6909644124551979,False,False
p11,Exercise_Count,stress,0.13929638020771848,0.3151029976479642,54,Yes,0.6353787545729733,False,False
p11,Exercise_Duration,fatigue,-0.0887703199755673,0.5232625542621236,54,Yes,0.79978532278518,False,False
p11,Exercise_Duration,mood,0.07408732368628755,0.5944337106950905,54,Yes,0.8326037553379021,False,False
p11,Exercise_Duration,readiness,0.4107499822084588,0.002034432442216607,54,Yes,0.04465827312182796,True,True
p11,Exercise_Duration,sleep_quality,-0.1543569369602777,0.26508994446285017,54,Yes,0.5763031736802231,False,False
p11,Exercise_Duration,stress,0.1001573539818681,0.47115775978370916,54,Yes,0.7640396104600689,False,False
p11,Exercise_Distance,fatigue,0.06839994671572476,0.6231081642582144,54,Yes,0.84712590307008,False,False
p11,Exercise_Distance,mood,0.036848099293993485,0.7913707315074318,54,Yes,0.9218807869624719,False,False
p11,Exercise_Distance,readiness,0.19208513708250607,0.1640738644545803,54,Yes,0.44747417578521903,False,False
p11,Exercise_Distance,sleep_quality,-0.047810321688099816,0.7313665207489859,54,Yes,0.9076296729271508,False,False
p11,Exercise_Distance,stress,0.04981429940936851,0.7205560774957936,54,Yes,0.9076296729271508,False,False
p11,Exercise_Calories,fatigue,-0.043102296377069825,0.7569651718535182,54,Yes,0.9096883708842638,False,False
p11,Exercise_Calories,mood,0.08116565537551249,0.5595895913115001,54,Yes,0.8149362980264565,False,False
p11,Exercise_Calories,readiness,0.5053056526642724,9.734452368283394e-05,54,Yes,0.005835959217636068,True,True
p11,Exercise_Calories,sleep_quality,-0.13115508121822086,0.3444907091585079,54,Yes,0.6596630600907597,False,False
p11,Exercise_Calories,stress,0.10972642649420121,0.4296191915874676,54,Yes,0.7267993842645128,False,False
p11,Exercise_Avg_HR,fatigue,0.2680039626843037,0.20545140435721387,24,Yes,0.509444701918496,False,False
p11,Exercise_Avg_HR,mood,,,24,No,,False,False
p11,Exercise_Avg_HR,readiness,0.5534930693877589,0.005019883719968396,24,Yes,0.0765744974232467,True,False
p11,Exercise_Avg_HR,sleep_quality,0.16974376954551193,0.4278019092384449,24,Yes,0.7264560722916988,False,False
p11,Exercise_Avg_HR,stress,,,24,No,,False,False
p11,Sleep_Hours,fatigue,0.21829984097894686,0.11277867041164237,54,Yes,0.37351706055858624,False,False
p11,Sleep_Hours,mood,0.13817537338292118,0.3190516245910804,54,Yes,0.6366883861019343,False,False
p11,Sleep_Hours,readiness,0.0164256650838332,0.9061571427539179,54,Yes,0.9583330534412763,False,False
p11,Sleep_Hours,sleep_quality,0.1763504072014905,0.20209433446636188,54,Yes,0.5056106690510906,False,False
p11,Sleep_Hours,stress,-0.04918578012183216,0.7239409028179602,54,Yes,0.9076296729271508,False,False
p11,Sleep_Duration_Score,fatigue,0.32342148720472785,0.017053843195008266,54,Yes,0.13703981138845928,True,False
p11,Sleep_Duration_Score,mood,0.12327392194911849,0.3745019682461411,54,Yes,0.6850967851021875,False,False
p11,Sleep_Duration_Score,readiness,-0.04281247869422902,0.7585497903312888,54,Yes,0.9096883708842638,False,False
p11,Sleep_Duration_Score,sleep_quality,0.3352574172647465,0.013206064033131636,54,Yes,0.1159063639274287,True,False
p11,Sleep_Duration_Score,stress,-0.2533108178168393,0.0645790703109233,54,Yes,0.2816203036477757,False,False
p11,Deep_Sleep_Minutes,fatigue,0.4082914796490419,0.002177481371858834,54,Yes,0.046660315111260724,True,True
p11,Deep_Sleep_Minutes,mood,0.040723885699195224,0.7699982224369196,54,Yes,0.9169666891946469,False,False
p11,Deep_Sleep_Minutes,readiness,-0.021056267995310886,0.8798751474005785,54,Yes,0.948515326592071,False,False
p11,Deep_Sleep_Minutes,sleep_quality,0.21012717668996678,0.12724275301403945,54,Yes,0.39084804680080376,False,False
p11,Deep_Sleep_Minutes,stress,-0.0032384651235126695,0.9814580597561834,54,Yes,0.9872489304603543,False,False
p11,Sleep_Restlessness,fatigue,0.04050609084749433,0.7711948985764305,54,Yes,0.9169666891946469,False,False
p11,Sleep_Restlessness,mood,0.11045273350084912,0.4265531227934485,54,Yes,0.7264560722916988,False,False
p11,Sleep_Restlessness,readiness,0.16710063717789803,0.22715690576726463,54,Yes,0.5337890736045383,False,False
p11,Sleep_Restlessness,sleep_quality,-0.03419491356326171,0.8060907157731825,54,Yes,0.9264233603453292,False,False
p11,Sleep_Restlessness,stress,0.23560931245434238,0.0863281753543759,54,Yes,0.33061854391037576,False,False
p11,Sleep_Composition,fatigue,0.2615071609254008,0.05612069728579473,54,Yes,0.25986948779256486,False,False
p11,Sleep_Composition,mood,0.10990661904386641,0.4288573606452992,54,Yes,0.7267993842645128,False,False
p11,Sleep_Composition,readiness,-0.0034356502710968587,0.9803292853215674,54,Yes,0.9872489304603543,False,False
p11,Sleep_Composition,sleep_quality,0.2340153739629089,0.08853899234965946,54,Yes,0.33622402158098535,False,False
p11,Sleep_Composition,stress,-0.06753674153942565,0.6275106047333381,54,Yes,0.8510822258519329,False,False
p11,Sleep_Revitalization,fatigue,0.11662543824901953,0.4010000691794357,54,Yes,0.7040338407747951,False,False
p11,Sleep_Revitalization,mood,-0.06990959790446451,0.6154401959240848,54,Yes,0.8443539273348725,False,False
p11,Sleep_Revitalization,readiness,0.13182622552636694,0.342005823330212,54,Yes,0.6589455889653176,False,False
p11,Sleep_Revitalization,sleep_quality,0.1543539003496586,0.2650994598929026,54,Yes,0.5763031736802231,False,False
p11,Sleep_Revitalization,stress,-0.2591391154213698,0.058466848908759854,54,Yes,0.26442293476323553,False,False
p11,Sleep_Score,fatigue,0.36813810313498957,0.0061652071597499665,54,Yes,0.08407100672386318,True,False
p11,Sleep_Score,mood,0.09397857092687022,0.49908016268539496,54,Yes,0.7841694909085718,False,False
p11,Sleep_Score,readiness,0.031019119704499207,0.8237978249564128,54,Yes,0.9292468534055806,False,False
p11,Sleep_Score,sleep_quality,0.37974631964488714,0.0046229563903198,54,Yes,0.07239293953414137,True,False
p11,Sleep_Score,stress,-0.3009746320794619,0.02700071893794355,54,Yes,0.17027264183585605,True,False
p12,Steps,fatigue,0.1808001951305336,0.2842260721537063,37,Yes,0.6018905057372604,False,False
p12,Steps,mood,-0.04327067709607238,0.7992712137604917,37,Yes,0.9264233603453292,False,False
p12,Steps,readiness,0.47807702655599815,0.002765201960799027,37,Yes,0.05530403921598053,True,False
p12,Steps,sleep_quality,0.2082970783303529,0.21602823820701259,37,Yes,0.5187809662190661,False,False
p12,Steps,stress,0.049217968120474395,0.7723663395537791,37,Yes,0.9169666891946469,False,False
p12,Exercise_Count,fatigue,0.19300073488881272,0.22072826802546525,42,Yes,0.5241568369997855,False,False
p12,Exercise_Count,mood,-0.08362623157682797,0.5985213061256319,42,Yes,0.8326037553379021,False,False
p12,Exercise_Count,readiness,0.33449967527419666,0.030373626019914814,42,Yes,0.185266714435102,True,False
p12,Exercise_Count,sleep_quality,0.11885302294914757,0.4534512801407351,42,Yes,0.7483556414269482,False,False
p12,Exercise_Count,stress,-0.05015873886465125,0.7524166789948243,42,Yes,0.9096883708842638,False,False
p12,Exercise_Duration,fatigue,0.16272737723296907,0.3031739234390807,42,Yes,0.6243856546800288,False,False
p12,Exercise_Duration,mood,-0.11509870132539206,0.46794211680743814,42,Yes,0.7601947745969212,False,False
p12,Exercise_Duration,readiness,0.2450657478132841,0.11776182193479624,42,Yes,0.37852014193327366,False,False
p12,Exercise_Duration,sleep_quality,0.09567586396555855,0.5466926531466629,42,Yes,0.8149362980264565,False,False
p12,Exercise_Duration,stress,-0.08390948393584355,0.5972787285872024,42,Yes,0.8326037553379021,False,False
p12,Exercise_Distance,fatigue,,,42,No,,False,False
p12,Exercise_Distance,mood,,,42,No,,False,False
p12,Exercise_Distance,readiness,,,42,No,,False,False
p12,Exercise_Distance,sleep_quality,,,42,No,,False,False
p12,Exercise_Distance,stress,,,42,No,,False,False
p12,Exercise_Calories,fatigue,0.18008372084621116,0.25378040454142325,42,Yes,0.5681650847942312,False,False
p12,Exercise_Calories,mood,-0.12374863207902154,0.43492706389392644,42,Yes,0.733023141394258,False,False
p12,Exercise_Calories,readiness,0.2838857654745081,0.06846175261341447,42,Yes,0.29481137489030157,False,False
p12,Exercise_Calories,sleep_quality,0.10124497828515146,0.5234843603422143,42,Yes,0.79978532278518,False,False
p12,Exercise_Calories,stress,-0.09288348936962187,0.5585108847076549,42,Yes,0.8149362980264565,False,False
p12,Exercise_Avg_HR,fatigue,0.30069407936878156,0.2109670575835475,19,Yes,0.515140729761895,False,False
p12,Exercise_Avg_HR,mood,-0.10658831502827584,0.6640656252732242,19,Yes,0.8763329365775686,False,False
p12,Exercise_Avg_HR,readiness,0.46847481865381635,0.04306623996642807,19,Yes,0.22324351420374103,True,False
p12,Exercise_Avg_HR,sleep_quality,0.06948888050191127,0.7774273113901451,19,Yes,0.9169666891946469,False,False
p12,Exercise_Avg_HR,stress,-0.044170449759874546,0.8575055594411697,19,Yes,0.9379704783982106,False,False
p12,Sleep_Hours,fatigue,,,0,No,,False,False
p12,Sleep_Hours,mood,,,0,No,,False,False
p12,Sleep_Hours,readiness,,,0,No,,False,False
p12,Sleep_Hours,sleep_quality,,,0,No,,False,False
p12,Sleep_Hours,stress,,,0,No,,False,False
p12,Sleep_Duration_Score,fatigue,,,0,No,,False,False
p12,Sleep_Duration_Score,mood,,,0,No,,False,False
p12,Sleep_Duration_Score,readiness,,,0,No,,False,False
p12,Sleep_Duration_Score,sleep_quality,,,0,No,,False,False
p12,Sleep_Duration_Score,stress,,,0,No,,False,False
p12,Deep_Sleep_Minutes,fatigue,,,0,No,,False,False
p12,Deep_Sleep_Minutes,mood,,,0,No,,False,False
p12,Deep_Sleep_Minutes,readiness,,,0,No,,False,False
p12,Deep_Sleep_Minutes,sleep_quality,,,0,No,,False,False
p12,Deep_Sleep_Minutes,stress,,,0,No,,False,False
p12,Sleep_Restlessness,fatigue,,,0,No,,False,False
p12,Sleep_Restlessness,mood,,,0,No,,False,False
p12,Sleep_Restlessness,readiness,,,0,No,,False,False
p12,Sleep_Restlessness,sleep_quality,,,0,No,,False,False
p12,Sleep_Restlessness,stress,,,0,No,,False,False
p12,Sleep_Composition,fatigue,,,0,No,,False,False
p12,Sleep_Composition,mood,,,0,No,,False,False
p12,Sleep_Composition,readiness,,,0,No,,False,False
p12,Sleep_Composition,sleep_quality,,,0,No,,False,False
p12,Sleep_Composition,stress,,,0,No,,False,False
p12,Sleep_Revitalization,fatigue,,,0,No,,False,False
p12,Sleep_Revitalization,mood,,,0,No,,False,False
p12,Sleep_Revitalization,readiness,,,0,No,,False,False
p12,Sleep_Revitalization,sleep_quality,,,0,No,,False,False
p12,Sleep_Revitalization,stress,,,0,No,,False,False
p12,Sleep_Score,fatigue,,,0,No,,False,False
p12,Sleep_Score,mood,,,0,No,,False,False
p12,Sleep_Score,readiness,,,0,No,,False,False
p12,Sleep_Score,sleep_quality,,,0,No,,False,False
p12,Sleep_Score,stress,,,0,No,,False,False
p13,Steps,fatigue,-0.19018405773354932,0.4218970845501806,20,Yes,0.724418292781824,False,False
p13,Steps,mood,-0.28770718169114906,0.218685252999688,20,Yes,0.5220602856756478,False,False
p13,Steps,readiness,-0.12006773272701994,0.6141101149856802,20,Yes,0.8443539273348725,False,False
p13,Steps,sleep_quality,-0.08541107003703322,0.7203205747491512,20,Yes,0.9076296729271508,False,False
p13,Steps,stress,-0.3349854630016787,0.14881142503983358,20,Yes,0.4251755001138102,False,False
p13,Exercise_Count,fatigue,-0.2956968802467577,0.08952515398189911,34,Yes,0.338540498250879,False,False
p13,Exercise_Count,mood,-0.02857142857142859,0.8725662505924167,34,Yes,0.9472974976274728,False,False
p13,Exercise_Count,readiness,-0.4124235324192475,0.015356464807695666,34,Yes,0.12721201220800252,True,False
p13,Exercise_Count,sleep_quality,-0.2181254913916238,0.21523673396079654,34,Yes,0.5187809662190661,False,False
p13,Exercise_Count,stress,-0.09101200932134158,0.6087201478062961,34,Yes,0.8402578727387523,False,False
p13,Exercise_Duration,fatigue,-0.21006496177116094,0.2330949955938376,34,Yes,0.5365357954845367,False,False
p13,Exercise_Duration,mood,-0.09255428230690654,0.6026363877583225,34,Yes,0.8331378632603537,False,False
p13,Exercise_Duration,readiness,-0.27507228365025305,0.11537526981698552,34,Yes,0.37351706055858624,False,False
p13,Exercise_Duration,sleep_quality,-0.16095832051185258,0.36314746670163933,34,Yes,0.6711144148490255,False,False
p13,Exercise_Duration,stress,-0.009680769758762562,0.956665968394386,34,Yes,0.9842856743500745,False,False
p13,Exercise_Distance,fatigue,-0.04699061544469724,0.7918593370851628,34,Yes,0.9218807869624719,False,False
p13,Exercise_Distance,mood,0.3913452882781254,0.022096757546735558,34,Yes,0.15699555809707919,True,False
p13,Exercise_Distance,readiness,-0.05109883372265389,0.7741142119913501,34,Yes,0.9169666891946469,False,False
p13,Exercise_Distance,sleep_quality,-0.049395305704494574,0.7814593895692157,34,Yes,0.9169666891946469,False,False
p13,Exercise_Distance,stress,-0.024754499983700294,0.8894782953422855,34,Yes,0.9518792696885339,False,False
p13,Exercise_Calories,fatigue,-0.17396020301298226,0.3251443518023881,34,Yes,0.6417601596043454,False,False
p13,Exercise_Calories,mood,-0.01488715857327979,0.9334031919308585,34,Yes,0.973136155762784,False,False
p13,Exercise_Calories,readiness,-0.20929300038930695,0.23485625510954708,34,Yes,0.5392107897923275,False,False
p13,Exercise_Calories,sleep_quality,-0.13816639785842225,0.4358291697523923,34,Yes,0.7331705659386039,False,False
