Participant,Target,Feature,Importance
p07,mood_next_day_change,Sleep_Duration_Score_7d_std,0.003797866233508847
p07,mood_next_day_change,Sleep_Duration_Score_1d_change,0.0045786210034219005
p07,mood_next_day_change,Deep_Sleep_Minutes,0.004132462565525438
p07,mood_next_day_change,Deep_Sleep_Minutes_deviation,0.004887146019859927
p07,mood_next_day_change,Deep_Sleep_Minutes_z,0.005194934224693183
p07,mood_next_day_change,Deep_Sleep_Minutes_abs_z,0.007429939961811595
p07,mood_next_day_change,Deep_Sleep_Minutes_7d_mean,0.006256029190982588
p07,mood_next_day_change,Deep_Sleep_Minutes_7d_std,0.015429778074073969
p07,mood_next_day_change,Deep_Sleep_Minutes_1d_change,0.12282221961631652
p07,mood_next_day_change,Sleep_Restlessness,0.0028642230691125533
p07,mood_next_day_change,Sleep_Restlessness_deviation,0.006532431403862861
p07,mood_next_day_change,Sleep_Restlessness_z,0.005284588833997032
p07,mood_next_day_change,Sleep_Restlessness_abs_z,0.012564695216500167
p07,mood_next_day_change,Sleep_Restlessness_7d_mean,0.003678169534274788
p07,mood_next_day_change,Sleep_Restlessness_7d_std,0.008791536065750463
p07,mood_next_day_change,Sleep_Restlessness_1d_change,0.04154846061285948
p07,mood_next_day_change,Sleep_Composition,0.0031506773354718614
p07,mood_next_day_change,Sleep_Composition_deviation,0.002364473432814687
p07,mood_next_day_change,Sleep_Composition_z,0.003497369223622485
p07,mood_next_day_change,Sleep_Composition_abs_z,0.004002809264995144
p07,mood_next_day_change,Sleep_Composition_7d_mean,0.03324416911210171
p07,mood_next_day_change,Sleep_Composition_7d_std,0.026972413029054176
p07,mood_next_day_change,Sleep_Composition_1d_change,0.00811987443971911
p07,mood_next_day_change,Sleep_Revitalization,0.0026821768685166467
p07,mood_next_day_change,Sleep_Revitalization_deviation,0.0036958773811604276
p07,mood_next_day_change,Sleep_Revitalization_z,0.0021969316037372694
p07,mood_next_day_change,Sleep_Revitalization_abs_z,0.008227044400600698
p07,mood_next_day_change,Sleep_Revitalization_7d_mean,0.015589523145973241
p07,mood_next_day_change,Sleep_Revitalization_7d_std,0.011762970360029363
p07,mood_next_day_change,Sleep_Revitalization_1d_change,0.0014049949287386432
p07,mood_next_day_change,Sleep_Score,0.011778869311114886
p07,mood_next_day_change,Sleep_Score_deviation,0.010623938123641615
p07,mood_next_day_change,Sleep_Score_z,0.0063995544800422395
p07,mood_next_day_change,Sleep_Score_abs_z,0.003456036065855895
p07,mood_next_day_change,Sleep_Score_7d_mean,0.012507642024135623
p07,mood_next_day_change,Sleep_Score_7d_std,0.010977573044885175
p07,mood_next_day_change,Sleep_Score_1d_change,0.005300385923259249
p07,readiness_next_day_change,Steps,0.006008901950953924
p07,readiness_next_day_change,Steps_deviation,0.0043504685734959865
p07,readiness_next_day_change,Steps_z,0.003785025231364455
p07,readiness_next_day_change,Steps_abs_z,0.023378855097472773
p07,readiness_next_day_change,Steps_7d_mean,0.02156101753301329
p07,readiness_next_day_change,Steps_7d_std,0.010249213496214838
p07,readiness_next_day_change,Steps_1d_change,0.006187085123723041
p07,readiness_next_day_change,Exercise_Count,0.0004445883279699944
p07,readiness_next_day_change,Exercise_Count_deviation,0.0042638474036624345
p07,readiness_next_day_change,Exercise_Count_z,0.003153397464009168
p07,readiness_next_day_change,Exercise_Count_abs_z,0.002052046343492613
p07,readiness_next_day_change,Exercise_Count_7d_mean,0.010645195205764504
p07,readiness_next_day_change,Exercise_Count_7d_std,0.014583453115873696
p07,readiness_next_day_change,Exercise_Count_1d_change,0.014742188506267406
p07,readiness_next_day_change,Exercise_Duration,0.016458780259885706
p07,readiness_next_day_change,Exercise_Duration_deviation,0.013416818622604965
p07,readiness_next_day_change,Exercise_Duration_z,0.019507277402462313
p07,readiness_next_day_change,Exercise_Duration_abs_z,0.04387129268202889
p07,readiness_next_day_change,Exercise_Duration_7d_mean,0.010650500782927771
p07,readiness_next_day_change,Exercise_Duration_7d_std,0.010986414164141872
p07,readiness_next_day_change,Exercise_Duration_1d_change,0.023053840501493172
p07,readiness_next_day_change,Exercise_Distance,0.0019145133751450616
p07,readiness_next_day_change,Exercise_Distance_deviation,0.0020928880457158905
p07,readiness_next_day_change,Exercise_Distance_z,0.002258269908519244
p07,readiness_next_day_change,Exercise_Distance_abs_z,0.009724308420737522
p07,readiness_next_day_change,Exercise_Distance_7d_mean,0.006782741280930244
p07,readiness_next_day_change,Exercise_Distance_7d_std,0.017808766358953888
p07,readiness_next_day_change,Exercise_Distance_1d_change,0.011449889203811897
p07,readiness_next_day_change,Exercise_Calories,0.0034610938272007694
p07,readiness_next_day_change,Exercise_Calories_deviation,0.004655811339726222
p07,readiness_next_day_change,Exercise_Calories_z,0.004886682866961519
p07,readiness_next_day_change,Exercise_Calories_abs_z,0.027042597165221074
p07,readiness_next_day_change,Exercise_Calories_7d_mean,0.01477089156709663
p07,readiness_next_day_change,Exercise_Calories_7d_std,0.008268366353821771
p07,readiness_next_day_change,Exercise_Calories_1d_change,0.017382105939681616
p07,readiness_next_day_change,Exercise_Avg_HR,0.015477947309611996
p07,readiness_next_day_change,Exercise_Avg_HR_deviation,0.01822164020597081
p07,readiness_next_day_change,Exercise_Avg_HR_z,0.016494269284137917
p07,readiness_next_day_change,Exercise_Avg_HR_abs_z,0.022406460840556326
p07,readiness_next_day_change,Exercise_Avg_HR_7d_mean,0.015201374662372027
p07,readiness_next_day_change,Exercise_Avg_HR_7d_std,0.024667421775804135
p07,readiness_next_day_change,Exercise_Avg_HR_1d_change,0.02786302088925798
p07,readiness_next_day_change,Sleep_Hours,0.0062835919111065295
p07,readiness_next_day_change,Sleep_Hours_deviation,0.004831104415386916
p07,readiness_next_day_change,Sleep_Hours_z,0.003857146081584993
p07,readiness_next_day_change,Sleep_Hours_abs_z,0.009701999373621822
p07,readiness_next_day_change,Sleep_Hours_7d_mean,0.010625862651862772
p07,readiness_next_day_change,Sleep_Hours_7d_std,0.011510854945610105
p07,readiness_next_day_change,Sleep_Hours_1d_change,0.013810572520596408
p07,readiness_next_day_change,Sleep_Duration_Score,0.0008921441900096662
p07,readiness_next_day_change,Sleep_Duration_Score_deviation,0.002261774102737046
p07,readiness_next_day_change,Sleep_Duration_Score_z,0.0018399088171872063
p07,readiness_next_day_change,Sleep_Duration_Score_abs_z,0.006742745942314565
p07,readiness_next_day_change,Sleep_Duration_Score_7d_mean,0.0061147527668977825
p07,readiness_next_day_change,Sleep_Duration_Score_7d_std,0.00819669066376164
p07,readiness_next_day_change,Sleep_Duration_Score_1d_change,0.009235643341643595
p07,readiness_next_day_change,Deep_Sleep_Minutes,0.002223802813646839
p07,readiness_next_day_change,Deep_Sleep_Minutes_deviation,0.00410212357691655
p07,readiness_next_day_change,Deep_Sleep_Minutes_z,0.0030401575956902713
p07,readiness_next_day_change,Deep_Sleep_Minutes_abs_z,0.009352331712440971
p07,readiness_next_day_change,Deep_Sleep_Minutes_7d_mean,0.005039124127597583
p07,readiness_next_day_change,Deep_Sleep_Minutes_7d_std,0.008596370374479056
p07,readiness_next_day_change,Deep_Sleep_Minutes_1d_change,0.020582806617735913
p07,readiness_next_day_change,Sleep_Restlessness,0.009050362683521376
p07,readiness_next_day_change,Sleep_Restlessness_deviation,0.011223866348306433
p07,readiness_next_day_change,Sleep_Restlessness_z,0.009034799923727957
p07,readiness_next_day_change,Sleep_Restlessness_abs_z,0.054624559034311626
p07,readiness_next_day_change,Sleep_Restlessness_7d_mean,0.013510918075519948
p07,readiness_next_day_change,Sleep_Restlessness_7d_std,0.004048754707924353
p07,readiness_next_day_change,Sleep_Restlessness_1d_change,0.011965803285246464
p07,readiness_next_day_change,Sleep_Composition,0.006668497921469591
p07,readiness_next_day_change,Sleep_Composition_deviation,0.007555186019068315
p07,readiness_next_day_change,Sleep_Composition_z,0.0033456206387282457
p07,readiness_next_day_change,Sleep_Composition_abs_z,0.03320472603043912
p07,readiness_next_day_change,Sleep_Composition_7d_mean,0.007639043786593587
p07,readiness_next_day_change,Sleep_Composition_7d_std,0.006873103065543657
p07,readiness_next_day_change,Sleep_Composition_1d_change,0.006019247955847052
p07,readiness_next_day_change,Sleep_Revitalization,0.0019320433401413724
p07,readiness_next_day_change,Sleep_Revitalization_deviation,0.0027519731113852188
p07,readiness_next_day_change,Sleep_Revitalization_z,0.0019609067264381446
p07,readiness_next_day_change,Sleep_Revitalization_abs_z,0.0060435500758247995
p07,readiness_next_day_change,Sleep_Revitalization_7d_mean,0.003024213131484517
p07,readiness_next_day_change,Sleep_Revitalization_7d_std,0.0049626055427677085
p07,readiness_next_day_change,Sleep_Revitalization_1d_change,0.018233663637089694
p07,readiness_next_day_change,Sleep_Score,0.007194481838330501
p07,readiness_next_day_change,Sleep_Score_deviation,0.004744217287452213
p07,readiness_next_day_change,Sleep_Score_z,0.005071693603613318
p07,readiness_next_day_change,Sleep_Score_abs_z,0.040619533443227045
p07,readiness_next_day_change,Sleep_Score_7d_mean,0.009821997345246074
p07,readiness_next_day_change,Sleep_Score_7d_std,0.005991509664282212
p07,readiness_next_day_change,Sleep_Score_1d_change,0.01786034482358382
p07,sleep_quality_next_day_change,Steps,0.0040797405744515585
p07,sleep_quality_next_day_change,Steps_deviation,0.007073240019878457
p07,sleep_quality_next_day_change,Steps_z,0.00334913361655835
p07,sleep_quality_next_day_change,Steps_abs_z,0.01331306865961969
p07,sleep_quality_next_day_change,Steps_7d_mean,0.0254683995202955
p07,sleep_quality_next_day_change,Steps_7d_std,0.004996971283422482
p07,sleep_quality_next_day_change,Steps_1d_change,0.009230106218138205
p07,sleep_quality_next_day_change,Exercise_Count,0.0005528463926926076
p07,sleep_quality_next_day_change,Exercise_Count_deviation,0.0003430657687203147
p07,sleep_quality_next_day_change,Exercise_Count_z,0.0004509230138911581
p07,sleep_quality_next_day_change,Exercise_Count_abs_z,0.0028261622786095535
p07,sleep_quality_next_day_change,Exercise_Count_7d_mean,0.008743488889054971
p07,sleep_quality_next_day_change,Exercise_Count_7d_std,0.010443949595055122
p07,sleep_quality_next_day_change,Exercise_Count_1d_change,0.0014743143089304995
p07,sleep_quality_next_day_change,Exercise_Duration,0.002850247178937485
p07,sleep_quality_next_day_change,Exercise_Duration_deviation,0.003366404139038838
p07,sleep_quality_next_day_change,Exercise_Duration_z,0.0027681212744023703
p07,sleep_quality_next_day_change,Exercise_Duration_abs_z,0.022945555420012084
p07,sleep_quality_next_day_change,Exercise_Duration_7d_mean,0.004552425487807021
p07,sleep_quality_next_day_change,Exercise_Duration_7d_std,0.004455729140402221
p07,sleep_quality_next_day_change,Exercise_Duration_1d_change,0.0033197161456454106
p07,sleep_quality_next_day_change,Exercise_Distance,0.001692708052233302
p07,sleep_quality_next_day_change,Exercise_Distance_deviation,0.0021312457839537005
p07,sleep_quality_next_day_change,Exercise_Distance_z,0.003178849853329503
p07,sleep_quality_next_day_change,Exercise_Distance_abs_z,0.0052709891259090065
p07,sleep_quality_next_day_change,Exercise_Distance_7d_mean,0.006271975433071483
p07,sleep_quality_next_day_change,Exercise_Distance_7d_std,0.03309013123931571
p07,sleep_quality_next_day_change,Exercise_Distance_1d_change,0.016799818449328707
p07,sleep_quality_next_day_change,Exercise_Calories,0.002319080292729824
p07,sleep_quality_next_day_change,Exercise_Calories_deviation,0.002264374494092848
p07,sleep_quality_next_day_change,Exercise_Calories_z,0.0023198368756287236
p07,sleep_quality_next_day_change,Exercise_Calories_abs_z,0.009418485708260614
p07,sleep_quality_next_day_change,Exercise_Calories_7d_mean,0.00508110981550377
p07,sleep_quality_next_day_change,Exercise_Calories_7d_std,0.007829456288126316
p07,sleep_quality_next_day_change,Exercise_Calories_1d_change,0.006457451029681435
p07,sleep_quality_next_day_change,Exercise_Avg_HR,0.0041069572788799726
p07,sleep_quality_next_day_change,Exercise_Avg_HR_deviation,0.00359028658447288
p07,sleep_quality_next_day_change,Exercise_Avg_HR_z,0.0036035536582812826
p07,sleep_quality_next_day_change,Exercise_Avg_HR_abs_z,0.00969225610888628
p07,sleep_quality_next_day_change,Exercise_Avg_HR_7d_mean,0.02616796689319874
p07,sleep_quality_next_day_change,Exercise_Avg_HR_7d_std,0.02005668277904325
p07,sleep_quality_next_day_change,Exercise_Avg_HR_1d_change,0.020630928786709284
p07,sleep_quality_next_day_change,Sleep_Hours,0.01950924452357424
p07,sleep_quality_next_day_change,Sleep_Hours_deviation,0.017130956803208853
p07,sleep_quality_next_day_change,Sleep_Hours_z,0.016492490754215477
p07,sleep_quality_next_day_change,Sleep_Hours_abs_z,0.013398132541277577
p07,sleep_quality_next_day_change,Sleep_Hours_7d_mean,0.008297225953455457
p07,sleep_quality_next_day_change,Sleep_Hours_7d_std,0.008719282290228603
p07,sleep_quality_next_day_change,Sleep_Hours_1d_change,0.02924385443465184
p07,sleep_quality_next_day_change,Sleep_Duration_Score,0.03707120739115172
p07,sleep_quality_next_day_change,Sleep_Duration_Score_deviation,0.03695698496757983
p07,sleep_quality_next_day_change,Sleep_Duration_Score_z,0.0492748427398624
p07,sleep_quality_next_day_change,Sleep_Duration_Score_abs_z,0.021393467118631996
p07,sleep_quality_next_day_change,Sleep_Duration_Score_7d_mean,0.010498251962238275
p07,sleep_quality_next_day_change,Sleep_Duration_Score_7d_std,0.0041037840927525
p07,sleep_quality_next_day_change,Sleep_Duration_Score_1d_change,0.005022594951643416
p07,sleep_quality_next_day_change,Deep_Sleep_Minutes,0.009298624171472964
p07,sleep_quality_next_day_change,Deep_Sleep_Minutes_deviation,0.010729849082669426
p07,sleep_quality_next_day_change,Deep_Sleep_Minutes_z,0.010975231535380513
p07,sleep_quality_next_day_change,Deep_Sleep_Minutes_abs_z,0.009158669311711188
p07,sleep_quality_next_day_change,Deep_Sleep_Minutes_7d_mean,0.009765628545721472
p07,sleep_quality_next_day_change,Deep_Sleep_Minutes_7d_std,0.014876226355946187
p07,sleep_quality_next_day_change,Deep_Sleep_Minutes_1d_change,0.0214601055813764
p07,sleep_quality_next_day_change,Sleep_Restlessness,0.0026980510217700653
p07,sleep_quality_next_day_change,Sleep_Restlessness_deviation,0.00325921357093009
p07,sleep_quality_next_day_change,Sleep_Restlessness_z,0.0027097961707150987
p07,sleep_quality_next_day_change,Sleep_Restlessness_abs_z,0.011727792865652092
p07,sleep_quality_next_day_change,Sleep_Restlessness_7d_mean,0.008939398705876756
p07,sleep_quality_next_day_change,Sleep_Restlessness_7d_std,0.02397130671578034
p07,sleep_quality_next_day_change,Sleep_Restlessness_1d_change,0.019019131036637712
p07,sleep_quality_next_day_change,Sleep_Composition,0.006839281705574657
p07,sleep_quality_next_day_change,Sleep_Composition_deviation,0.005578299809187097
p07,sleep_quality_next_day_change,Sleep_Composition_z,0.007126987544348218
p07,sleep_quality_next_day_change,Sleep_Composition_abs_z,0.013347538415115235
p07,sleep_quality_next_day_change,Sleep_Composition_7d_mean,0.009225664684280543
p07,sleep_quality_next_day_change,Sleep_Composition_7d_std,0.010995673962791571
p07,sleep_quality_next_day_change,Sleep_Composition_1d_change,0.011670675843316722
p07,sleep_quality_next_day_change,Sleep_Revitalization,0.0012164811127704678
p07,sleep_quality_next_day_change,Sleep_Revitalization_deviation,0.0021392674054086847
p07,sleep_quality_next_day_change,Sleep_Revitalization_z,0.002114107783174782
p07,sleep_quality_next_day_change,Sleep_Revitalization_abs_z,0.004878724021750401
p07,sleep_quality_next_day_change,Sleep_Revitalization_7d_mean,0.010539744589830077
p07,sleep_quality_next_day_change,Sleep_Revitalization_7d_std,0.004701113799951351
p07,sleep_quality_next_day_change,Sleep_Revitalization_1d_change,0.008121228717315748
p07,sleep_quality_next_day_change,Sleep_Score,0.030015729080366555
p07,sleep_quality_next_day_change,Sleep_Score_deviation,0.022363890648391005
p07,sleep_quality_next_day_change,Sleep_Score_z,0.027934888771521657
p07,sleep_quality_next_day_change,Sleep_Score_abs_z,0.02081473150604664
p07,sleep_quality_next_day_change,Sleep_Score_7d_mean,0.01611073075731261
p07,sleep_quality_next_day_change,Sleep_Score_7d_std,0.003358565591990124
p07,sleep_quality_next_day_change,Sleep_Score_1d_change,0.01662757559724283
p07,stress_next_day_change,Steps,0.0049998176809408134
p07,stress_next_day_change,Steps_deviation,0.0045317426621957445
p07,stress_next_day_change,Steps_z,0.0027775871679393415
p07,stress_next_day_change,Steps_abs_z,0.03426912602671012
p07,stress_next_day_change,Steps_7d_mean,0.008586349781385894
p07,stress_next_day_change,Steps_7d_std,0.020716379408211433
p07,stress_next_day_change,Steps_1d_change,0.022511632767552848
p07,stress_next_day_change,Exercise_Count,0.0008798174252597047
p07,stress_next_day_change,Exercise_Count_deviation,0.0004941231410370312
p07,stress_next_day_change,Exercise_Count_z,0.0005003985231574552
p07,stress_next_day_change,Exercise_Count_abs_z,0.0013576546190308726
p07,stress_next_day_change,Exercise_Count_7d_mean,0.005958720863102303
p07,stress_next_day_change,Exercise_Count_7d_std,0.006755834834859143
p07,stress_next_day_change,Exercise_Count_1d_change,0.0017942436295269645
p07,stress_next_day_change,Exercise_Duration,0.00752809390467447
p07,stress_next_day_change,Exercise_Duration_deviation,0.0059096690534303385
p07,stress_next_day_change,Exercise_Duration_z,0.012189534602332722
p07,stress_next_day_change,Exercise_Duration_abs_z,0.015684754837653525
p07,stress_next_day_change,Exercise_Duration_7d_mean,0.02438446940461866
p07,stress_next_day_change,Exercise_Duration_7d_std,0.01923523773493388
p07,stress_next_day_change,Exercise_Duration_1d_change,0.011389338042066342
p07,stress_next_day_change,Exercise_Distance,0.003918837546653298
p07,stress_next_day_change,Exercise_Distance_deviation,0.004240981526314551
p07,stress_next_day_change,Exercise_Distance_z,0.004230909815787128
p07,stress_next_day_change,Exercise_Distance_abs_z,0.006558145417869805
p07,stress_next_day_change,Exercise_Distance_7d_mean,0.008155035165432577
p07,stress_next_day_change,Exercise_Distance_7d_std,0.012806212225189267
p07,stress_next_day_change,Exercise_Distance_1d_change,0.017031111037999574
p07,stress_next_day_change,Exercise_Calories,0.003444511586913515
p07,stress_next_day_change,Exercise_Calories_deviation,0.004453527017873673
p07,stress_next_day_change,Exercise_Calories_z,0.001999951475739221
p07,stress_next_day_change,Exercise_Calories_abs_z,0.013709165310425216
p07,stress_next_day_change,Exercise_Calories_7d_mean,0.045486459004931847
p07,stress_next_day_change,Exercise_Calories_7d_std,0.014470108023950443
p07,stress_next_day_change,Exercise_Calories_1d_change,0.009549581196621856
p07,stress_next_day_change,Exercise_Avg_HR,0.005160836939596595
p07,stress_next_day_change,Exercise_Avg_HR_deviation,0.006427411210368226
p07,stress_next_day_change,Exercise_Avg_HR_z,0.004301970372449885
p07,stress_next_day_change,Exercise_Avg_HR_abs_z,0.014723023807949556
p07,stress_next_day_change,Exercise_Avg_HR_7d_mean,0.009486435218987527
p07,stress_next_day_change,Exercise_Avg_HR_7d_std,0.011937885625034603
p07,stress_next_day_change,Exercise_Avg_HR_1d_change,0.023160348759080084
p07,stress_next_day_change,Sleep_Hours,0.004448592167553122
p07,stress_next_day_change,Sleep_Hours_deviation,0.004823100270937799
p07,stress_next_day_change,Sleep_Hours_z,0.004610382644058401
p07,stress_next_day_change,Sleep_Hours_abs_z,0.05181201917772332
p07,stress_next_day_change,Sleep_Hours_7d_mean,0.012359126612946044
p07,stress_next_day_change,Sleep_Hours_7d_std,0.014095923687450022
p07,stress_next_day_change,Sleep_Hours_1d_change,0.008787117359419535
p07,stress_next_day_change,Sleep_Duration_Score,0.006894077285398808
p07,stress_next_day_change,Sleep_Duration_Score_deviation,0.009113493659731188
p07,stress_next_day_change,Sleep_Duration_Score_z,0.009040150805557184
p07,stress_next_day_change,Sleep_Duration_Score_abs_z,0.006534804345059163
p07,stress_next_day_change,Sleep_Duration_Score_7d_mean,0.010031337603777899
p07,stress_next_day_change,Sleep_Duration_Score_7d_std,0.06756211126695873
p07,stress_next_day_change,Sleep_Duration_Score_1d_change,0.006415547240602232
p07,stress_next_day_change,Deep_Sleep_Minutes,0.007224845487477296
p07,stress_next_day_change,Deep_Sleep_Minutes_deviation,0.007099775319094588
p07,stress_next_day_change,Deep_Sleep_Minutes_z,0.004483793887551101
p07,stress_next_day_change,Deep_Sleep_Minutes_abs_z,0.040042609300472924
p07,stress_next_day_change,Deep_Sleep_Minutes_7d_mean,0.0075859936259807
p07,stress_next_day_change,Deep_Sleep_Minutes_7d_std,0.009550562294376173
p07,stress_next_day_change,Deep_Sleep_Minutes_1d_change,0.024503289140485583
p07,stress_next_day_change,Sleep_Restlessness,0.003703111095896922
p07,stress_next_day_change,Sleep_Restlessness_deviation,0.0037784565932569582
p07,stress_next_day_change,Sleep_Restlessness_z,0.006159368141702624
p07,stress_next_day_change,Sleep_Restlessness_abs_z,0.03537164360234638
p07,stress_next_day_change,Sleep_Restlessness_7d_mean,0.011010076997330365
p07,stress_next_day_change,Sleep_Restlessness_7d_std,0.017953574244916864
p07,stress_next_day_change,Sleep_Restlessness_1d_change,0.016682315825029943
p07,stress_next_day_change,Sleep_Composition,0.005203861189757714
p07,stress_next_day_change,Sleep_Composition_deviation,0.003207038520605353
p07,stress_next_day_change,Sleep_Composition_z,0.0021145515975868672
p07,stress_next_day_change,Sleep_Composition_abs_z,0.01056708903391325
p07,stress_next_day_change,Sleep_Composition_7d_mean,0.004917744588273424
p07,stress_next_day_change,Sleep_Composition_7d_std,0.019950575593006576
p07,stress_next_day_change,Sleep_Composition_1d_change,0.005695436597688202
p07,stress_next_day_change,Sleep_Revitalization,0.002592732627873171
p07,stress_next_day_change,Sleep_Revitalization_deviation,0.0021234912359187784
p07,stress_next_day_change,Sleep_Revitalization_z,0.0019560076691354095
p07,stress_next_day_change,Sleep_Revitalization_abs_z,0.002249091423355717
p07,stress_next_day_change,Sleep_Revitalization_7d_mean,0.007579979919485148
p07,stress_next_day_change,Sleep_Revitalization_7d_std,0.005831386664180192
p07,stress_next_day_change,Sleep_Revitalization_1d_change,0.019765689023031382
p07,stress_next_day_change,Sleep_Score,0.010369629328923486
p07,stress_next_day_change,Sleep_Score_deviation,0.008382039746630212
p07,stress_next_day_change,Sleep_Score_z,0.005153689631148408
p07,stress_next_day_change,Sleep_Score_abs_z,0.017823881431139735
p07,stress_next_day_change,Sleep_Score_7d_mean,0.0061101546760445186
p07,stress_next_day_change,Sleep_Score_7d_std,0.005640806990699079
p07,stress_next_day_change,Sleep_Score_1d_change,0.003380948432723546
p08,fatigue_next_day_change,Steps,0.004558233387582682
p08,fatigue_next_day_change,Steps_deviation,0.008602661253294263
p08,fatigue_next_day_change,Steps_z,0.007904393818520901
p08,fatigue_next_day_change,Steps_abs_z,0.013064575533151218
p08,fatigue_next_day_change,Steps_7d_mean,0.008377001508340655
p08,fatigue_next_day_change,Steps_7d_std,0.024725926926284874
p08,fatigue_next_day_change,Steps_1d_change,0.006882260043377057
p08,fatigue_next_day_change,Exercise_Count,0.0015982869237969588
p08,fatigue_next_day_change,Exercise_Count_deviation,0.0005180927362212112
p08,fatigue_next_day_change,Exercise_Count_z,0.0011204171341991408
p08,fatigue_next_day_change,Exercise_Count_abs_z,0.005443294681089022
p08,fatigue_next_day_change,Exercise_Count_7d_mean,0.0036255244508964
p08,fatigue_next_day_change,Exercise_Count_7d_std,0.007324670290651373
p08,fatigue_next_day_change,Exercise_Count_1d_change,0.00315448844444156
p08,fatigue_next_day_change,Exercise_Duration,0.0014289125056062165
p08,fatigue_next_day_change,Exercise_Duration_deviation,0.0015826588613960027
p08,fatigue_next_day_change,Exercise_Duration_z,0.0017953267659063016
p08,fatigue_next_day_change,Exercise_Duration_abs_z,0.007542999216703112
p08,fatigue_next_day_change,Exercise_Duration_7d_mean,0.010351421941492267
p08,fatigue_next_day_change,Exercise_Duration_7d_std,0.006349749479048418
p08,fatigue_next_day_change,Exercise_Duration_1d_change,0.02719392630307969
p08,fatigue_next_day_change,Exercise_Distance,0.02968723500395475
p08,fatigue_next_day_change,Exercise_Distance_deviation,0.021758449606533548
p08,fatigue_next_day_change,Exercise_Distance_z,0.022808047125547817
p08,fatigue_next_day_change,Exercise_Distance_abs_z,0.05320827454526441
p08,fatigue_next_day_change,Exercise_Distance_7d_mean,0.010720366746114776
p08,fatigue_next_day_change,Exercise_Distance_7d_std,0.00708120667430451
p08,fatigue_next_day_change,Exercise_Distance_1d_change,0.016416463487496074
p08,fatigue_next_day_change,Exercise_Calories,0.0049871459159668684
p08,fatigue_next_day_change,Exercise_Calories_deviation,0.006139225334479863
p08,fatigue_next_day_change,Exercise_Calories_z,0.007210297212420111
p08,fatigue_next_day_change,Exercise_Calories_abs_z,0.017283912318852897
p08,fatigue_next_day_change,Exercise_Calories_7d_mean,0.028626911456145824
p08,fatigue_next_day_change,Exercise_Calories_7d_std,0.0060217311205518044
p08,fatigue_next_day_change,Exercise_Calories_1d_change,0.01668328065657201
p08,fatigue_next_day_change,Exercise_Avg_HR,0.0027797345279765794
p08,fatigue_next_day_change,Exercise_Avg_HR_deviation,0.0034323699913125093
p08,fatigue_next_day_change,Exercise_Avg_HR_z,0.004324847711120956
p08,fatigue_next_day_change,Exercise_Avg_HR_abs_z,0.022928025363437216
p08,fatigue_next_day_change,Exercise_Avg_HR_7d_mean,0.009393141721463863
p08,fatigue_next_day_change,Exercise_Avg_HR_7d_std,0.016047712813649903
p08,fatigue_next_day_change,Exercise_Avg_HR_1d_change,0.013216454868048204
p08,fatigue_next_day_change,Sleep_Hours,0.006468172896687253
p08,fatigue_next_day_change,Sleep_Hours_deviation,0.006547210761970856
p08,fatigue_next_day_change,Sleep_Hours_z,0.007387289655641101
p08,fatigue_next_day_change,Sleep_Hours_abs_z,0.020082119947019247
p08,fatigue_next_day_change,Sleep_Hours_7d_mean,0.010694289435249882
p08,fatigue_next_day_change,Sleep_Hours_7d_std,0.006648106893789189
p08,fatigue_next_day_change,Sleep_Hours_1d_change,0.013188993082540018
p08,fatigue_next_day_change,Sleep_Duration_Score,0.0018205347461909428
p08,fatigue_next_day_change,Sleep_Duration_Score_deviation,0.001979773620387555
p08,fatigue_next_day_change,Sleep_Duration_Score_z,0.0025616984514329863
p08,fatigue_next_day_change,Sleep_Duration_Score_abs_z,0.005794344743131533
p08,fatigue_next_day_change,Sleep_Duration_Score_7d_mean,0.010709153654068
p08,fatigue_next_day_change,Sleep_Duration_Score_7d_std,0.005549383865043491
p08,fatigue_next_day_change,Sleep_Duration_Score_1d_change,0.013365263483311032
p08,fatigue_next_day_change,Deep_Sleep_Minutes,0.00476023179421801
p08,fatigue_next_day_change,Deep_Sleep_Minutes_deviation,0.00436613622629893
p08,fatigue_next_day_change,Deep_Sleep_Minutes_z,0.002162117019010477
p08,fatigue_next_day_change,Deep_Sleep_Minutes_abs_z,0.04085252376255008
p08,fatigue_next_day_change,Deep_Sleep_Minutes_7d_mean,0.012756378956368724
p08,fatigue_next_day_change,Deep_Sleep_Minutes_7d_std,0.011598010961033115
p08,fatigue_next_day_change,Deep_Sleep_Minutes_1d_change,0.017714687504880595
p08,fatigue_next_day_change,Sleep_Restlessness,0.0039611028236439146
p08,fatigue_next_day_change,Sleep_Restlessness_deviation,0.0036215331847683084
p08,fatigue_next_day_change,Sleep_Restlessness_z,0.0034218961771262466
p08,fatigue_next_day_change,Sleep_Restlessness_abs_z,0.011935751086868895
p08,fatigue_next_day_change,Sleep_Restlessness_7d_mean,0.007794693705432294
p08,fatigue_next_day_change,Sleep_Restlessness_7d_std,0.009839122541685091
p08,fatigue_next_day_change,Sleep_Restlessness_1d_change,0.012906461336238073
p08,fatigue_next_day_change,Sleep_Composition,0.003244878043254197
p08,fatigue_next_day_change,Sleep_Composition_deviation,0.0041169114662736326
p08,fatigue_next_day_change,Sleep_Composition_z,0.0043636847501582025
p08,fatigue_next_day_change,Sleep_Composition_abs_z,0.0025460932769203848
