Participant,Wellbeing,Feature,Importance,Behavioral_Variable,Relative_Importance
p08_daily_merged,mood,Sleep_Revitalization__rolling_3,0.007715115608009,Sleep_Revitalization,0.0077151156080090336
p08_daily_merged,mood,Exercise_Duration__raw,0.0075531881092915,Exercise_Duration,0.007553188109291533
p08_daily_merged,mood,Exercise_Count__raw,0.0074077656013392,Exercise_Count,0.007407765601339232
p08_daily_merged,mood,Sleep_Duration_Score__change,0.0073863978371194,Sleep_Duration_Score,0.007386397837119432
p08_daily_merged,mood,Sleep_Score__zscore,0.0069517156758878,Sleep_Score,0.006951715675887831
p08_daily_merged,mood,Exercise_Count__rolling_3,0.0067283190408916,Exercise_Count,0.0067283190408916295
p08_daily_merged,mood,Steps__zscore,0.0067015688325733,Steps,0.006701568832573329
p08_daily_merged,mood,Steps__change,0.006588402215105,Steps,0.0065884022151050286
p08_daily_merged,mood,Steps__abs_zscore,0.0064977790193811,Steps,0.006497779019381128
p08_daily_merged,mood,Sleep_Revitalization__abs_zscore,0.0063996840061761,Sleep_Revitalization,0.006399684006176127
p08_daily_merged,mood,Steps__rolling_3,0.0061989636772964,Steps,0.006198963677296427
p08_daily_merged,mood,Sleep_Composition__change,0.005324102059401,Sleep_Composition,0.005324102059401023
p08_daily_merged,mood,Steps__raw,0.0050738662728619,Steps,0.005073866272861922
p08_daily_merged,mood,Sleep_Revitalization__raw,0.0046068658014036,Sleep_Revitalization,0.00460686580140362
p08_daily_merged,mood,Exercise_Duration__deviation,0.0046029205570523,Exercise_Duration,0.00460292055705232
p08_daily_merged,mood,Sleep_Composition__rolling_3,0.0045461639274178,Sleep_Composition,0.00454616392741782
p08_daily_merged,mood,Steps__deviation,0.0043039044177501,Steps,0.004303904417750118
p08_daily_merged,mood,Deep_Sleep_Minutes__raw,0.0041139728850104,Deep_Sleep_Minutes,0.004113972885010418
p08_daily_merged,mood,Exercise_Duration__change,0.0040617401509754,Exercise_Duration,0.004061740150975417
p08_daily_merged,mood,Sleep_Composition__rolling_7,0.0039228906176853,Sleep_Composition,0.003922890617685317
p08_daily_merged,mood,Exercise_Distance__raw,0.0036750623182125,Exercise_Distance,0.003675062318212516
p08_daily_merged,mood,Sleep_Score__change,0.0036306360304265,Sleep_Score,0.0036306360304265155
p08_daily_merged,mood,Deep_Sleep_Minutes__zscore,0.0034815154147643,Deep_Sleep_Minutes,0.003481515414764315
p08_daily_merged,mood,Sleep_Score__rolling_3,0.0027959322595471,Sleep_Score,0.002795932259547112
p08_daily_merged,mood,Deep_Sleep_Minutes__deviation,0.0027262605621251,Deep_Sleep_Minutes,0.0027262605621251115
p08_daily_merged,mood,Sleep_Duration_Score__zscore,0.0026331828378356,Sleep_Duration_Score,0.002633182837835611
p08_daily_merged,mood,Sleep_Duration_Score__raw,0.0021839213446679,Sleep_Duration_Score,0.0021839213446679094
p08_daily_merged,mood,Exercise_Calories__raw,0.0019758765400777,Exercise_Calories,0.001975876540077709
p08_daily_merged,mood,Exercise_Avg_HR__rolling_3,0.0016555409575639,Exercise_Avg_HR,0.0016555409575639071
p08_daily_merged,mood,Exercise_Duration__zscore,0.001400678045561,Exercise_Duration,0.0014006780455610062
p08_daily_merged,mood,Sleep_Composition__zscore,0.0009815761996725,Sleep_Composition,0.0009815761996725043
p08_daily_merged,mood,Sleep_Composition__raw,0.0008889035322738,Sleep_Composition,0.0008889035322738038
p08_daily_merged,mood,Sleep_Revitalization__deviation,0.0005806517798684,Sleep_Revitalization,0.0005806517798684024
p08_daily_merged,mood,Sleep_Composition__deviation,0.0003958406704584,Sleep_Composition,0.00039584067045840175
p08_daily_merged,mood,Exercise_Count__zscore,4.823025686392892e-05,Exercise_Count,4.823025686392913e-05
p08_daily_merged,mood,Exercise_Count__rolling_7,0.0,Exercise_Count,0.0
p08_daily_merged,mood,Exercise_Avg_HR__rolling_7,0.0,Exercise_Avg_HR,0.0
p08_daily_merged,mood,Sleep_Hours__rolling_7,0.0,Sleep_Hours,0.0
p08_daily_merged,mood,Sleep_Duration_Score__rolling_7,0.0,Sleep_Duration_Score,0.0
p08_daily_merged,mood,Deep_Sleep_Minutes__rolling_7,0.0,Deep_Sleep_Minutes,0.0
p08_daily_merged,mood,Sleep_Restlessness__rolling_7,0.0,Sleep_Restlessness,0.0
p08_daily_merged,mood,Sleep_Revitalization__rolling_7,0.0,Sleep_Revitalization,0.0
p08_daily_merged,mood,Sleep_Score__rolling_7,0.0,Sleep_Score,0.0
p08_daily_merged,readiness,Sleep_Restlessness__abs_zscore,0.0522788057506176,Sleep_Restlessness,0.052278805750617816
p08_daily_merged,readiness,Sleep_Restlessness__deviation,0.0473508426280367,Sleep_Restlessness,0.0473508426280369
p08_daily_merged,readiness,Sleep_Restlessness__raw,0.0444862826659596,Sleep_Restlessness,0.04448628266595978
p08_daily_merged,readiness,Sleep_Revitalization__zscore,0.0423969489709898,Sleep_Revitalization,0.04239694897098997
p08_daily_merged,readiness,Sleep_Restlessness__zscore,0.0423594726956406,Sleep_Restlessness,0.042359472695640776
p08_daily_merged,readiness,Steps__change,0.0385809509052331,Steps,0.03858095090523326
p08_daily_merged,readiness,Sleep_Revitalization__raw,0.0376687518518158,Sleep_Revitalization,0.03766875185181595
p08_daily_merged,readiness,Deep_Sleep_Minutes__abs_zscore,0.0341168565674343,Deep_Sleep_Minutes,0.03411685656743444
p08_daily_merged,readiness,Exercise_Distance__abs_zscore,0.0314817245105777,Exercise_Distance,0.03148172451057783
p08_daily_merged,readiness,Exercise_Avg_HR__change,0.0295900968843619,Exercise_Avg_HR,0.02959009688436202
p08_daily_merged,readiness,Sleep_Score__abs_zscore,0.0257136123883509,Sleep_Score,0.025713612388351004
p08_daily_merged,readiness,Sleep_Restlessness__change,0.0238177811840771,Sleep_Restlessness,0.023817781184077198
p08_daily_merged,readiness,Exercise_Calories__abs_zscore,0.0234131442692051,Exercise_Calories,0.023413144269205197
p08_daily_merged,readiness,Exercise_Avg_HR__abs_zscore,0.0228681414781305,Exercise_Avg_HR,0.022868141478130592
p08_daily_merged,readiness,Steps__rolling_3,0.0217823138059804,Steps,0.021782313805980492
p08_daily_merged,readiness,Steps__abs_zscore,0.0205454343792933,Steps,0.020545434379293383
p08_daily_merged,readiness,Sleep_Hours__abs_zscore,0.0174887897260371,Sleep_Hours,0.017488789726037172
p08_daily_merged,readiness,Exercise_Duration__deviation,0.0171669291289375,Exercise_Duration,0.01716692912893757
p08_daily_merged,readiness,Sleep_Revitalization__deviation,0.0169994385417004,Sleep_Revitalization,0.016999438541700468
p08_daily_merged,readiness,Exercise_Duration__change,0.0152835548638818,Exercise_Duration,0.015283554863881863
p08_daily_merged,readiness,Exercise_Duration__zscore,0.0150827697036189,Exercise_Duration,0.015082769703618963
p08_daily_merged,readiness,Exercise_Duration__abs_zscore,0.0150818784589154,Exercise_Duration,0.015081878458915463
p08_daily_merged,readiness,Exercise_Distance__change,0.0134561052379268,Exercise_Distance,0.013456105237926855
p08_daily_merged,readiness,Sleep_Score__deviation,0.0134335797953488,Sleep_Score,0.013433579795348856
p08_daily_merged,readiness,Steps__deviation,0.0129763324067117,Steps,0.012976332406711753
p08_daily_merged,readiness,Steps__zscore,0.0128596382769714,Steps,0.012859638276971452
p08_daily_merged,readiness,Steps__raw,0.012736120511894,Steps,0.012736120511894052
p08_daily_merged,readiness,Exercise_Calories__change,0.0122578282785833,Exercise_Calories,0.012257828278583351
p08_daily_merged,readiness,Sleep_Hours__change,0.0115975326833703,Sleep_Hours,0.011597532683370347
p08_daily_merged,readiness,Sleep_Revitalization__change,0.0111288957774284,Sleep_Revitalization,0.011128895777428444
p08_daily_merged,readiness,Sleep_Composition__abs_zscore,0.0109924803032651,Sleep_Composition,0.010992480303265145
p08_daily_merged,readiness,Sleep_Score__change,0.0102634920647468,Sleep_Score,0.010263492064746842
p08_daily_merged,readiness,Deep_Sleep_Minutes__raw,0.0100559335273117,Deep_Sleep_Minutes,0.010055933527311742
p08_daily_merged,readiness,Exercise_Calories__deviation,0.0098222056570368,Exercise_Calories,0.00982220565703684
p08_daily_merged,readiness,Exercise_Distance__rolling_3,0.0093546001338619,Exercise_Distance,0.009354600133861938
p08_daily_merged,readiness,Sleep_Revitalization__abs_zscore,0.0082157692711551,Sleep_Revitalization,0.008215769271155133
p08_daily_merged,readiness,Exercise_Calories__rolling_3,0.0080283288722682,Exercise_Calories,0.008028328872268233
p08_daily_merged,readiness,Exercise_Calories__zscore,0.0080274403263342,Exercise_Calories,0.008027440326334232
p08_daily_merged,readiness,Exercise_Avg_HR__raw,0.0078679321400664,Exercise_Avg_HR,0.007867932140066434
p08_daily_merged,readiness,Sleep_Hours__rolling_3,0.0077405922774252,Sleep_Hours,0.007740592277425232
p08_daily_merged,readiness,Sleep_Score__zscore,0.0075381041455447,Sleep_Score,0.007538104145544731
p08_daily_merged,readiness,Exercise_Distance__raw,0.0073637024058244,Exercise_Distance,0.00736370240582443
p08_daily_merged,readiness,Exercise_Distance__zscore,0.0073123991164367,Exercise_Distance,0.007312399116436731
p08_daily_merged,readiness,Exercise_Distance__rolling_7,0.0069302022043096,Exercise_Distance,0.006930202204309629
p08_daily_merged,readiness,Sleep_Hours__deviation,0.0067135826524502,Sleep_Hours,0.006713582652450228
p08_daily_merged,readiness,Exercise_Avg_HR__zscore,0.0064405678147009,Exercise_Avg_HR,0.006440567814700927
p08_daily_merged,readiness,Exercise_Distance__deviation,0.0064136899061131,Exercise_Distance,0.006413689906113126
p08_daily_merged,readiness,Exercise_Duration__rolling_7,0.0063064309472526,Exercise_Duration,0.006306430947252626
p08_daily_merged,readiness,Sleep_Hours__zscore,0.0062721579687971,Sleep_Hours,0.006272157968797126
p08_daily_merged,readiness,Sleep_Duration_Score__abs_zscore,0.0062456984257971,Sleep_Duration_Score,0.006245698425797126
p08_daily_merged,readiness,Exercise_Count__abs_zscore,0.0057009921175846,Exercise_Count,0.005700992117584624
p08_daily_merged,readiness,Deep_Sleep_Minutes__deviation,0.0055053397527669,Deep_Sleep_Minutes,0.005505339752766922
p08_daily_merged,readiness,Exercise_Count__raw,0.005502812470003,Exercise_Count,0.005502812470003023
p08_daily_merged,readiness,Deep_Sleep_Minutes__change,0.0053845204872508,Deep_Sleep_Minutes,0.005384520487250822
p08_daily_merged,readiness,Sleep_Revitalization__rolling_3,0.0050968045518309,Sleep_Revitalization,0.005096804551830921
p08_daily_merged,readiness,Exercise_Calories__rolling_7,0.0050546668762169,Exercise_Calories,0.00505466687621692
p08_daily_merged,readiness,Exercise_Avg_HR__deviation,0.0050510599163552,Exercise_Avg_HR,0.005051059916355221
p08_daily_merged,readiness,Sleep_Score__raw,0.0050328735056826,Sleep_Score,0.005032873505682621
p08_daily_merged,readiness,Sleep_Duration_Score__change,0.0046893345660746,Sleep_Duration_Score,0.004689334566074619
p08_daily_merged,readiness,Exercise_Duration__raw,0.0046592609930478,Exercise_Duration,0.0046592609930478195
p08_daily_merged,readiness,Deep_Sleep_Minutes__zscore,0.0041764098931216,Deep_Sleep_Minutes,0.004176409893121617
p08_daily_merged,readiness,Exercise_Count__zscore,0.0041196870860621,Exercise_Count,0.004119687086062117
p08_daily_merged,readiness,Exercise_Calories__raw,0.0036670164713504,Exercise_Calories,0.0036670164713504152
p08_daily_merged,readiness,Sleep_Duration_Score__deviation,0.0036481984431995,Sleep_Duration_Score,0.0036481984431995153
p08_daily_merged,readiness,Sleep_Duration_Score__zscore,0.0035970530733012,Sleep_Duration_Score,0.0035970530733012147
p08_daily_merged,readiness,Exercise_Count__change,0.0033187081695654,Exercise_Count,0.0033187081695654134
p08_daily_merged,readiness,Exercise_Avg_HR__rolling_3,0.0032819646849059,Exercise_Avg_HR,0.0032819646849059133
p08_daily_merged,readiness,Exercise_Count__rolling_3,0.0029404641527971,Exercise_Count,0.002940464152797112
p08_daily_merged,readiness,Deep_Sleep_Minutes__rolling_3,0.0028152911545097,Deep_Sleep_Minutes,0.0028152911545097116
p08_daily_merged,readiness,Sleep_Restlessness__rolling_3,0.0023345120893329,Sleep_Restlessness,0.0023345120893329095
p08_daily_merged,readiness,Exercise_Duration__rolling_3,0.0021498146692255,Exercise_Duration,0.0021498146692255087
p08_daily_merged,readiness,Sleep_Composition__zscore,0.0020401445318428,Sleep_Composition,0.0020401445318428083
p08_daily_merged,readiness,Sleep_Duration_Score__rolling_3,0.0019520268600096,Sleep_Duration_Score,0.001952026860009608
p08_daily_merged,readiness,Sleep_Hours__raw,0.0019154574610182,Sleep_Hours,0.0019154574610182077
p08_daily_merged,readiness,Sleep_Duration_Score__raw,0.001799001335505,Sleep_Duration_Score,0.0017990013355050074
p08_daily_merged,readiness,Sleep_Composition__raw,0.0017746191098116,Sleep_Composition,0.0017746191098116074
p08_daily_merged,readiness,Sleep_Composition__deviation,0.0017288028028561,Sleep_Composition,0.001728802802856107
p08_daily_merged,readiness,Sleep_Score__rolling_3,0.0016931333135747,Sleep_Score,0.0016931333135747069
p08_daily_merged,readiness,Sleep_Composition__rolling_3,0.0016373833252375,Sleep_Composition,0.0016373833252375067
p08_daily_merged,readiness,Sleep_Composition__change,0.0013418750035329,Sleep_Composition,0.0013418750035329055
p08_daily_merged,readiness,Sleep_Composition__rolling_7,0.0010955179872529,Sleep_Composition,0.0010955179872529045
p08_daily_merged,readiness,Exercise_Count__rolling_7,0.0008752667644986,Exercise_Count,0.0008752667644986036
p08_daily_merged,readiness,Exercise_Count__deviation,0.0005141218929434,Exercise_Count,0.000514121892943402
p08_daily_merged,readiness,Steps__rolling_7,0.0,Steps,0.0
p08_daily_merged,readiness,Exercise_Avg_HR__rolling_7,0.0,Exercise_Avg_HR,0.0
p08_daily_merged,readiness,Sleep_Hours__rolling_7,0.0,Sleep_Hours,0.0
p08_daily_merged,readiness,Sleep_Duration_Score__rolling_7,0.0,Sleep_Duration_Score,0.0
p08_daily_merged,readiness,Deep_Sleep_Minutes__rolling_7,0.0,Deep_Sleep_Minutes,0.0
p08_daily_merged,readiness,Sleep_Restlessness__rolling_7,0.0,Sleep_Restlessness,0.0
p08_daily_merged,readiness,Sleep_Revitalization__rolling_7,0.0,Sleep_Revitalization,0.0
p08_daily_merged,readiness,Sleep_Score__rolling_7,0.0,Sleep_Score,0.0
p08_daily_merged,sleep_quality,Exercise_Count__abs_zscore,0.0683343095662453,Exercise_Count,0.06833430956624555
p08_daily_merged,sleep_quality,Exercise_Calories__abs_zscore,0.0578102983528526,Exercise_Calories,0.05781029835285281
p08_daily_merged,sleep_quality,Sleep_Restlessness__change,0.0478035935072091,Sleep_Restlessness,0.04780359350720927
p08_daily_merged,sleep_quality,Exercise_Distance__abs_zscore,0.0458900007327051,Exercise_Distance,0.045890000732705265
p08_daily_merged,sleep_quality,Exercise_Distance__change,0.0433121921157775,Exercise_Distance,0.04331219211577766
p08_daily_merged,sleep_quality,Sleep_Revitalization__raw,0.0400961253723233,Sleep_Revitalization,0.040096125372323446
p08_daily_merged,sleep_quality,Sleep_Duration_Score__change,0.0369190482749436,Sleep_Duration_Score,0.03691904827494373
p08_daily_merged,sleep_quality,Sleep_Revitalization__zscore,0.035116215774441,Sleep_Revitalization,0.03511621577444113
p08_daily_merged,sleep_quality,Exercise_Avg_HR__change,0.033600260856173,Exercise_Avg_HR,0.033600260856173125
p08_daily_merged,sleep_quality,Exercise_Duration__abs_zscore,0.03065424099318,Exercise_Duration,0.03065424099318011
p08_daily_merged,sleep_quality,Exercise_Calories__rolling_7,0.029720509785357,Exercise_Calories,0.02972050978535711
p08_daily_merged,sleep_quality,Sleep_Score__change,0.0289959611801659,Sleep_Score,0.028995961180166008
p08_daily_merged,sleep_quality,Exercise_Avg_HR__abs_zscore,0.0261494700319294,Exercise_Avg_HR,0.0261494700319295
p08_daily_merged,sleep_quality,Sleep_Revitalization__deviation,0.0237741225172082,Sleep_Revitalization,0.02377412251720829
p08_daily_merged,sleep_quality,Deep_Sleep_Minutes__abs_zscore,0.0215479226527606,Deep_Sleep_Minutes,0.02154792265276068
p08_daily_merged,sleep_quality,Sleep_Revitalization__change,0.0214395304240783,Sleep_Revitalization,0.02143953042407838
p08_daily_merged,sleep_quality,Steps__abs_zscore,0.0206259591428782,Steps,0.020625959142878278
p08_daily_merged,sleep_quality,Exercise_Duration__rolling_7,0.0183259923043951,Exercise_Duration,0.018325992304395165
p08_daily_merged,sleep_quality,Exercise_Duration__change,0.0170524600431058,Exercise_Duration,0.01705246004310586
p08_daily_merged,sleep_quality,Sleep_Restlessness__abs_zscore,0.0160996492945716,Sleep_Restlessness,0.01609964929457166
p08_daily_merged,sleep_quality,Sleep_Score__deviation,0.0142190836687132,Sleep_Score,0.014219083668713252
p08_daily_merged,sleep_quality,Sleep_Hours__abs_zscore,0.0134774321830978,Sleep_Hours,0.013477432183097849
p08_daily_merged,sleep_quality,Exercise_Count__change,0.0130029692493886,Exercise_Count,0.013002969249388647
p08_daily_merged,sleep_quality,Sleep_Score__zscore,0.012764996532153,Sleep_Score,0.012764996532153046
p08_daily_merged,sleep_quality,Sleep_Hours__change,0.0125109891599184,Sleep_Hours,0.012510989159918445
p08_daily_merged,sleep_quality,Steps__deviation,0.0111927536667449,Steps,0.011192753666744942
p08_daily_merged,sleep_quality,Sleep_Revitalization__abs_zscore,0.0103033033142606,Sleep_Revitalization,0.010303303314260638
p08_daily_merged,sleep_quality,Steps__change,0.0094680438893759,Steps,0.009468043889375935
p08_daily_merged,sleep_quality,Sleep_Restlessness__raw,0.0094591987474459,Sleep_Restlessness,0.009459198747445935
p08_daily_merged,sleep_quality,Sleep_Composition__change,0.009404283066503,Sleep_Composition,0.009404283066503035
p08_daily_merged,sleep_quality,Exercise_Distance__zscore,0.0090792531883182,Exercise_Distance,0.009079253188318233
p08_daily_merged,sleep_quality,Sleep_Duration_Score__abs_zscore,0.0090586133111372,Sleep_Duration_Score,0.009058613311137232
p08_daily_merged,sleep_quality,Steps__raw,0.0089271012655297,Steps,0.008927101265529733
p08_daily_merged,sleep_quality,Sleep_Score__raw,0.0087624506725799,Sleep_Score,0.008762450672579932
p08_daily_merged,sleep_quality,Sleep_Hours__deviation,0.008288766202972,Sleep_Hours,0.008288766202972031
p08_daily_merged,sleep_quality,Exercise_Avg_HR__raw,0.0081528426352675,Exercise_Avg_HR,0.00815284263526753
p08_daily_merged,sleep_quality,Steps__rolling_3,0.0078518438973277,Steps,0.00785184389732773
p08_daily_merged,sleep_quality,Deep_Sleep_Minutes__change,0.0078496772424319,Deep_Sleep_Minutes,0.00784967724243193
p08_daily_merged,sleep_quality,Steps__rolling_7,0.0076131803750943,Steps,0.007613180375094328
p08_daily_merged,sleep_quality,Sleep_Restlessness__deviation,0.0070966521680581,Sleep_Restlessness,0.007096652168058126
p08_daily_merged,sleep_quality,Exercise_Calories__change,0.0067269321305419,Exercise_Calories,0.006726932130541924
p08_daily_merged,sleep_quality,Steps__zscore,0.00640734358146,Steps,0.006407343581460024
p08_daily_merged,sleep_quality,Exercise_Duration__deviation,0.0062785270944187,Exercise_Duration,0.006278527094418724
p08_daily_merged,sleep_quality,Deep_Sleep_Minutes__deviation,0.005576460301289,Deep_Sleep_Minutes,0.005576460301289021
p08_daily_merged,sleep_quality,Exercise_Duration__zscore,0.0051918962163345,Exercise_Duration,0.005191896216334519
p08_daily_merged,sleep_quality,Exercise_Distance__raw,0.0051263625063422,Exercise_Distance,0.005126362506342219
p08_daily_merged,sleep_quality,Exercise_Duration__raw,0.0051108922326475,Exercise_Duration,0.005110892232647519
p08_daily_merged,sleep_quality,Deep_Sleep_Minutes__raw,0.0049568081870191,Deep_Sleep_Minutes,0.004956808187019118
p08_daily_merged,sleep_quality,Sleep_Score__abs_zscore,0.0049301513196796,Sleep_Score,0.0049301513196796185
p08_daily_merged,sleep_quality,Sleep_Hours__rolling_3,0.0048385169537242,Sleep_Hours,0.004838516953724217
p08_daily_merged,sleep_quality,Exercise_Distance__rolling_7,0.0047362552057947,Exercise_Distance,0.004736255205794717
p08_daily_merged,sleep_quality,Exercise_Avg_HR__deviation,0.004662255383646,Exercise_Avg_HR,0.004662255383646017
p08_daily_merged,sleep_quality,Sleep_Restlessness__zscore,0.0046393709754442,Sleep_Restlessness,0.004639370975444217
p08_daily_merged,sleep_quality,Exercise_Avg_HR__zscore,0.0045862637053866,Exercise_Avg_HR,0.0045862637053866165
p08_daily_merged,sleep_quality,Exercise_Calories__rolling_3,0.0044580868093177,Exercise_Calories,0.004458086809317716
p08_daily_merged,sleep_quality,Exercise_Calories__zscore,0.0039094319494864,Exercise_Calories,0.0039094319494864145
p08_daily_merged,sleep_quality,Deep_Sleep_Minutes__rolling_3,0.0036384149628047,Deep_Sleep_Minutes,0.0036384149628047135
p08_daily_merged,sleep_quality,Sleep_Hours__zscore,0.0034976073725806,Sleep_Hours,0.003497607372580613
p08_daily_merged,sleep_quality,Sleep_Restlessness__rolling_3,0.0034135102602997,Sleep_Restlessness,0.0034135102602997126
p08_daily_merged,sleep_quality,Deep_Sleep_Minutes__zscore,0.0033859031793769,Deep_Sleep_Minutes,0.0033859031793769126
p08_daily_merged,sleep_quality,Exercise_Calories__raw,0.0032992190231818,Exercise_Calories,0.0032992190231818123
p08_daily_merged,sleep_quality,Exercise_Distance__rolling_3,0.002978428399076,Exercise_Distance,0.002978428399076011
p08_daily_merged,sleep_quality,Sleep_Composition__abs_zscore,0.0028730222739845,Sleep_Composition,0.0028730222739845102
p08_daily_merged,sleep_quality,Exercise_Avg_HR__rolling_3,0.002838487761935,Exercise_Avg_HR,0.0028384877619350105
p08_daily_merged,sleep_quality,Exercise_Count__rolling_7,0.0028347046553034,Exercise_Count,0.0028347046553034104
p08_daily_merged,sleep_quality,Exercise_Duration__rolling_3,0.0027025128192398,Exercise_Duration,0.00270251281923981
p08_daily_merged,sleep_quality,Sleep_Revitalization__rolling_3,0.0025633756849665,Sleep_Revitalization,0.0025633756849665094
p08_daily_merged,sleep_quality,Exercise_Distance__deviation,0.0023692836480099,Exercise_Distance,0.0023692836480099086
p08_daily_merged,sleep_quality,Sleep_Composition__deviation,0.0023521282389519,Sleep_Composition,0.002352128238951909
p08_daily_merged,sleep_quality,Sleep_Composition__zscore,0.0020105369205429,Sleep_Composition,0.0020105369205429074
p08_daily_merged,sleep_quality,Exercise_Count__deviation,0.0019793651502171,Exercise_Count,0.0019793651502171073
p08_daily_merged,sleep_quality,Sleep_Duration_Score__rolling_3,0.0018788659519889,Sleep_Duration_Score,0.001878865951988907
p08_daily_merged,sleep_quality,Exercise_Calories__deviation,0.0017743919227729,Exercise_Calories,0.0017743919227729064
p08_daily_merged,sleep_quality,Sleep_Hours__raw,0.0017507437160186,Sleep_Hours,0.0017507437160186065
p08_daily_merged,sleep_quality,Sleep_Duration_Score__zscore,0.0016843082666443,Sleep_Duration_Score,0.001684308266644306
p08_daily_merged,sleep_quality,Exercise_Count__raw,0.0015825575530902,Exercise_Count,0.0015825575530902059
p08_daily_merged,sleep_quality,Sleep_Composition__raw,0.0010885479314291,Sleep_Composition,0.0010885479314291038
p08_daily_merged,sleep_quality,Sleep_Composition__rolling_3,0.001080526441516,Sleep_Composition,0.001080526441516004
p08_daily_merged,sleep_quality,Sleep_Duration_Score__raw,0.0008728904882696,Sleep_Duration_Score,0.0008728904882696031
p08_daily_merged,sleep_quality,Sleep_Score__rolling_3,0.0006082957270204,Sleep_Score,0.0006082957270204022
p08_daily_merged,sleep_quality,Exercise_Count__rolling_3,0.0005594663688155,Exercise_Count,0.000559466368815502
p08_daily_merged,sleep_quality,Sleep_Duration_Score__deviation,0.0004655446278155,Sleep_Duration_Score,0.0004655446278155017
p08_daily_merged,sleep_quality,Exercise_Count__zscore,3.05087429939606e-05,Exercise_Count,3.0508742993960712e-05
p08_daily_merged,sleep_quality,Exercise_Avg_HR__rolling_7,0.0,Exercise_Avg_HR,0.0
p08_daily_merged,sleep_quality,Sleep_Hours__rolling_7,0.0,Sleep_Hours,0.0
p08_daily_merged,sleep_quality,Sleep_Duration_Score__rolling_7,0.0,Sleep_Duration_Score,0.0
p08_daily_merged,sleep_quality,Deep_Sleep_Minutes__rolling_7,0.0,Deep_Sleep_Minutes,0.0
p08_daily_merged,sleep_quality,Sleep_Restlessness__rolling_7,0.0,Sleep_Restlessness,0.0
p08_daily_merged,sleep_quality,Sleep_Composition__rolling_7,0.0,Sleep_Composition,0.0
p08_daily_merged,sleep_quality,Sleep_Revitalization__rolling_7,0.0,Sleep_Revitalization,0.0
p08_daily_merged,sleep_quality,Sleep_Score__rolling_7,0.0,Sleep_Score,0.0
p08_daily_merged,stress,Sleep_Restlessness__abs_zscore,0.0811343569979099,Sleep_Restlessness,0.0811343569979102
p08_daily_merged,stress,Exercise_Avg_HR__change,0.0770444756529527,Exercise_Avg_HR,0.07704447565295298
p08_daily_merged,stress,Exercise_Distance__abs_zscore,0.0696967517624021,Exercise_Distance,0.06969675176240236
p08_daily_merged,stress,Sleep_Duration_Score__change,0.0571670127244526,Sleep_Duration_Score,0.05716701272445281
p08_daily_merged,stress,Exercise_Avg_HR__abs_zscore,0.0424481607353159,Exercise_Avg_HR,0.04244816073531606
p08_daily_merged,stress,Exercise_Calories__abs_zscore,0.0413718977151445,Exercise_Calories,0.041371897715144657
p08_daily_merged,stress,Sleep_Hours__abs_zscore,0.0364028475621295,Sleep_Hours,0.03640284756212964
p08_daily_merged,stress,Exercise_Distance__rolling_7,0.0349452283606257,Exercise_Distance,0.03494522836062583
p08_daily_merged,stress,Exercise_Distance__change,0.0278713732978108,Exercise_Distance,0.027871373297810906
p08_daily_merged,stress,Exercise_Duration__abs_zscore,0.0239535141624421,Exercise_Duration,0.02395351416244219
p08_daily_merged,stress,Sleep_Duration_Score__zscore,0.0204889349412667,Sleep_Duration_Score,0.020488934941266777
p08_daily_merged,stress,Sleep_Score__abs_zscore,0.0198475836538671,Sleep_Score,0.019847583653867178
p08_daily_merged,stress,Sleep_Revitalization__abs_zscore,0.0193762507846659,Sleep_Revitalization,0.019376250784665972
p08_daily_merged,stress,Steps__abs_zscore,0.0178884353050617,Steps,0.017888435305061765
p08_daily_merged,stress,Deep_Sleep_Minutes__abs_zscore,0.017333449628334,Deep_Sleep_Minutes,0.017333449628334066
p08_daily_merged,stress,Exercise_Duration__rolling_3,0.015236277031221,Exercise_Duration,0.015236277031221056
p08_daily_merged,stress,Sleep_Restlessness__change,0.0150763477447707,Sleep_Restlessness,0.015076347744770758
p08_daily_merged,stress,Sleep_Duration_Score__raw,0.0149785209171502,Sleep_Duration_Score,0.014978520917150257
p08_daily_merged,stress,Steps__deviation,0.0144875583829893,Steps,0.014487558382989355
p08_daily_merged,stress,Sleep_Duration_Score__deviation,0.0142342646257023,Sleep_Duration_Score,0.014234264625702354
p08_daily_merged,stress,Sleep_Hours__change,0.013126042702699,Sleep_Hours,0.013126042702699051
p08_daily_merged,stress,Deep_Sleep_Minutes__change,0.0128685614140948,Deep_Sleep_Minutes,0.01286856141409485
p08_daily_merged,stress,Sleep_Hours__deviation,0.0126640746237187,Sleep_Hours,0.01266407462371875
p08_daily_merged,stress,Exercise_Calories__rolling_3,0.0121687959331304,Exercise_Calories,0.012168795933130446
p08_daily_merged,stress,Sleep_Revitalization__rolling_3,0.0118756373391497,Sleep_Revitalization,0.011875637339149744
p08_daily_merged,stress,Steps__raw,0.0118028177473097,Steps,0.011802817747309746
p08_daily_merged,stress,Exercise_Duration__change,0.0114863373493863,Exercise_Duration,0.011486337349386344
p08_daily_merged,stress,Exercise_Distance__rolling_3,0.0107706207472477,Exercise_Distance,0.01077062074724774
p08_daily_merged,stress,Exercise_Avg_HR__raw,0.0106429248158375,Exercise_Avg_HR,0.01064292481583754
p08_daily_merged,stress,Steps__change,0.0099203972152738,Steps,0.009920397215273838
