Participant,Wellbeing,Behavioral_Variable,Importance,Relative_Importance,Feature_Representations,Rank
p05_daily_merged,readiness,Sleep_Revitalization,0.00022763576207488262,0.0002276357620748834,7,12.0
p05_daily_merged,readiness,Sleep_Score,0.1640818089424338,0.16408180894243435,7,2.0
p05_daily_merged,readiness,Steps,0.1456114430142729,0.1456114430142734,7,4.0
p05_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.0788644500459689,0.07886445004596919,7,5.0
p05_daily_merged,sleep_quality,Exercise_Avg_HR,0.16424182481898958,0.1642418248189902,7,2.0
p05_daily_merged,sleep_quality,Exercise_Calories,0.0866494871935784,0.08664948719357872,7,3.0
p05_daily_merged,sleep_quality,Exercise_Count,0.0385084189676041,0.03850841896760424,7,12.0
p05_daily_merged,sleep_quality,Exercise_Distance,0.0032849117962222,0.003284911796222212,7,13.0
p05_daily_merged,sleep_quality,Exercise_Duration,0.0460242816590071,0.046024281659007266,7,11.0
p05_daily_merged,sleep_quality,Sleep_Composition,0.04877469451188599,0.04877469451188618,7,10.0
p05_daily_merged,sleep_quality,Sleep_Duration_Score,0.0611909616697221,0.06119096166972232,7,9.0
p05_daily_merged,sleep_quality,Sleep_Hours,0.0791661830263042,0.07916618302630449,7,4.0
p05_daily_merged,sleep_quality,Sleep_Restlessness,0.0785722990263269,0.07857229902632719,7,6.0
p05_daily_merged,sleep_quality,Sleep_Revitalization,0.0666547283068862,0.06665472830688644,7,8.0
p05_daily_merged,sleep_quality,Sleep_Score,0.070255739929662,0.07025573992966225,7,7.0
p05_daily_merged,sleep_quality,Steps,0.1778120190478386,0.17781201904783925,7,1.0
p05_daily_merged,stress,Deep_Sleep_Minutes,0.0537546095750158,0.053754609575016,7,10.0
p05_daily_merged,stress,Exercise_Avg_HR,0.1622537766452194,0.16225377664522,7,1.0
p05_daily_merged,stress,Exercise_Calories,0.08718720746843679,0.08718720746843711,7,5.0
p05_daily_merged,stress,Exercise_Count,0.06012914164511788,0.0601291416451181,7,8.0
p05_daily_merged,stress,Exercise_Distance,0.0,0.0,7,13.0
p05_daily_merged,stress,Exercise_Duration,0.081233579745838,0.0812335797458383,7,6.0
p05_daily_merged,stress,Sleep_Composition,0.014481926928273001,0.014481926928273053,7,12.0
p05_daily_merged,stress,Sleep_Duration_Score,0.0554071461893127,0.0554071461893129,7,9.0
p05_daily_merged,stress,Sleep_Hours,0.1094688885509,0.1094688885509004,7,4.0
p05_daily_merged,stress,Sleep_Restlessness,0.1098636676878924,0.1098636676878928,7,3.0
p05_daily_merged,stress,Sleep_Revitalization,0.0641204948764921,0.06412049487649234,7,7.0
p05_daily_merged,stress,Sleep_Score,0.0431197126993902,0.043119712699390356,7,11.0
p05_daily_merged,stress,Steps,0.1589798479881081,0.15897984798810866,7,2.0
p06_daily_merged,fatigue,Deep_Sleep_Minutes,0.1424251138280862,0.14242511382808679,7,1.0
p06_daily_merged,fatigue,Exercise_Avg_HR,0.058126449853363196,0.05812644985336344,7,9.0
p06_daily_merged,fatigue,Exercise_Calories,0.039135940621996504,0.039135940621996664,7,12.0
p06_daily_merged,fatigue,Exercise_Count,0.015245468231050049,0.015245468231050111,7,13.0
p06_daily_merged,fatigue,Exercise_Distance,0.042958012803321906,0.04295801280332208,7,10.0
p06_daily_merged,fatigue,Exercise_Duration,0.0852552030658997,0.08525520306590005,7,6.0
p06_daily_merged,fatigue,Sleep_Composition,0.0799774290130782,0.07997742901307853,7,7.0
p06_daily_merged,fatigue,Sleep_Duration_Score,0.0703459601200649,0.07034596012006519,7,8.0
p06_daily_merged,fatigue,Sleep_Hours,0.1021898543448531,0.10218985434485352,7,4.0
p06_daily_merged,fatigue,Sleep_Restlessness,0.1123507913022391,0.11235079130223956,7,2.0
p06_daily_merged,fatigue,Sleep_Revitalization,0.0410568976542665,0.04105689765426667,7,11.0
p06_daily_merged,fatigue,Sleep_Score,0.1014447338477959,0.10144473384779631,7,5.0
p06_daily_merged,fatigue,Steps,0.1094881453139806,0.10948814531398104,7,3.0
p06_daily_merged,mood,Deep_Sleep_Minutes,0.1911536593493059,0.19115365934930667,7,1.0
p06_daily_merged,mood,Exercise_Avg_HR,0.010892141399323,0.010892141399323044,7,12.0
p06_daily_merged,mood,Exercise_Calories,0.0426454538832043,0.04264545388320447,7,8.0
p06_daily_merged,mood,Exercise_Count,0.007163830114110851,0.00716383011411088,7,13.0
p06_daily_merged,mood,Exercise_Distance,0.0535908752765729,0.053590875276573115,7,7.0
p06_daily_merged,mood,Exercise_Duration,0.14853823050286039,0.148538230502861,7,3.0
p06_daily_merged,mood,Sleep_Composition,0.040252686198153295,0.04025268619815346,7,9.0
p06_daily_merged,mood,Sleep_Duration_Score,0.0604623414701772,0.06046234147017744,7,6.0
p06_daily_merged,mood,Sleep_Hours,0.1053442751300985,0.10534427513009892,7,4.0
p06_daily_merged,mood,Sleep_Restlessness,0.0941714662496562,0.09417146624965657,7,5.0
p06_daily_merged,mood,Sleep_Revitalization,0.0380808097179631,0.03808080971796325,7,10.0
p06_daily_merged,mood,Sleep_Score,0.033630439856455696,0.03363043985645583,7,11.0
p06_daily_merged,mood,Steps,0.1740737908521147,0.17407379085211538,7,2.0
p06_daily_merged,readiness,Deep_Sleep_Minutes,0.0712719264253476,0.07127192642534791,7,4.0
p06_daily_merged,readiness,Exercise_Avg_HR,0.0237704302311669,0.023770430231167,7,12.0
p06_daily_merged,readiness,Exercise_Calories,0.1241981383977062,0.12419813839770671,7,2.0
p06_daily_merged,readiness,Exercise_Count,0.0185555811887405,0.018555581188740577,7,13.0
p06_daily_merged,readiness,Exercise_Distance,0.053040066814868406,0.05304006681486863,7,8.0
p06_daily_merged,readiness,Exercise_Duration,0.07602658451959,0.07602658451959032,7,3.0
p06_daily_merged,readiness,Sleep_Composition,0.0387868418927737,0.038786841892773864,7,10.0
p06_daily_merged,readiness,Sleep_Duration_Score,0.0676651352685927,0.06766513526859298,7,6.0
p06_daily_merged,readiness,Sleep_Hours,0.06523640005589411,0.06523640005589437,7,7.0
p06_daily_merged,readiness,Sleep_Restlessness,0.0692256517312057,0.069225651731206,7,5.0
p06_daily_merged,readiness,Sleep_Revitalization,0.0369954638071907,0.036995463807190855,7,11.0
p06_daily_merged,readiness,Sleep_Score,0.0486175292511955,0.04861752925119571,7,9.0
p06_daily_merged,readiness,Steps,0.3066102504157238,0.3066102504157251,7,1.0
p06_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.0574313492130165,0.057431349213016764,7,7.0
p06_daily_merged,sleep_quality,Exercise_Avg_HR,0.0296642193897852,0.029664219389785338,7,12.0
p06_daily_merged,sleep_quality,Exercise_Calories,0.0404820125912525,0.040482012591252683,7,9.0
p06_daily_merged,sleep_quality,Exercise_Count,0.0133735567116749,0.01337355671167496,7,13.0
p06_daily_merged,sleep_quality,Exercise_Distance,0.0342181759503119,0.034218175950312055,7,11.0
p06_daily_merged,sleep_quality,Exercise_Duration,0.049139803940810994,0.04913980394081122,7,8.0
p06_daily_merged,sleep_quality,Sleep_Composition,0.0687662603342691,0.06876626033426941,7,6.0
p06_daily_merged,sleep_quality,Sleep_Duration_Score,0.0925399051002551,0.09253990510025553,7,5.0
p06_daily_merged,sleep_quality,Sleep_Hours,0.1016658764979801,0.10166587649798056,7,4.0
p06_daily_merged,sleep_quality,Sleep_Restlessness,0.1249004919532376,0.12490049195323817,7,2.0
p06_daily_merged,sleep_quality,Sleep_Revitalization,0.0370408404173323,0.03704084041733247,7,10.0
p06_daily_merged,sleep_quality,Sleep_Score,0.234773624946255,0.23477362494625606,7,1.0
p06_daily_merged,sleep_quality,Steps,0.1160038829538142,0.11600388295381472,7,3.0
p06_daily_merged,stress,Deep_Sleep_Minutes,0.1160649213477693,0.11606492134776976,7,2.0
p06_daily_merged,stress,Exercise_Avg_HR,0.07642122668064699,0.0764212266806473,7,4.0
p06_daily_merged,stress,Exercise_Calories,0.036149894831086,0.036149894831086146,7,11.0
p06_daily_merged,stress,Exercise_Count,0.010275036789871869,0.01027503678987191,7,13.0
p06_daily_merged,stress,Exercise_Distance,0.0329092233687392,0.03290922336873933,7,12.0
p06_daily_merged,stress,Exercise_Duration,0.0599859713716221,0.05998597137162234,7,9.0
p06_daily_merged,stress,Sleep_Composition,0.045587051045885396,0.045587051045885583,7,10.0
p06_daily_merged,stress,Sleep_Duration_Score,0.0798809289773913,0.07988092897739162,7,3.0
p06_daily_merged,stress,Sleep_Hours,0.0710979130874274,0.07109791308742769,7,7.0
p06_daily_merged,stress,Sleep_Restlessness,0.0714442506237853,0.07144425062378558,7,5.0
p06_daily_merged,stress,Sleep_Revitalization,0.071418030790943,0.07141803079094329,7,6.0
p06_daily_merged,stress,Sleep_Score,0.0643087092736854,0.06430870927368566,7,8.0
p06_daily_merged,stress,Steps,0.2644568418111427,0.26445684181114376,7,1.0
p07_daily_merged,fatigue,Deep_Sleep_Minutes,0.0503823343290972,0.05038233432909745,7,9.0
p07_daily_merged,fatigue,Exercise_Avg_HR,0.1553126907219516,0.1553126907219524,7,2.0
p07_daily_merged,fatigue,Exercise_Calories,0.11892299987003001,0.11892299987003059,7,3.0
p07_daily_merged,fatigue,Exercise_Count,0.040088727779983,0.0400887277799832,7,12.0
p07_daily_merged,fatigue,Exercise_Distance,0.0527694472078108,0.052769447207811064,7,8.0
p07_daily_merged,fatigue,Exercise_Duration,0.053243602779217795,0.053243602779218066,7,7.0
p07_daily_merged,fatigue,Sleep_Composition,0.0421888506973846,0.04218885069738481,7,11.0
p07_daily_merged,fatigue,Sleep_Duration_Score,0.0423636294097105,0.04236362940971071,7,10.0
p07_daily_merged,fatigue,Sleep_Hours,0.0557010233250182,0.05570102332501848,7,6.0
p07_daily_merged,fatigue,Sleep_Restlessness,0.168579926141729,0.16857992614172984,7,1.0
p07_daily_merged,fatigue,Sleep_Revitalization,0.0388374969106169,0.038837496910617095,7,13.0
p07_daily_merged,fatigue,Sleep_Score,0.0663534961440655,0.06635349614406583,7,5.0
p07_daily_merged,fatigue,Steps,0.1152557746833799,0.11525577468338047,7,4.0
p07_daily_merged,mood,Deep_Sleep_Minutes,0.09893062585185469,0.09893062585185508,7,2.0
p07_daily_merged,mood,Exercise_Avg_HR,0.1987762980007846,0.1987762980007854,7,1.0
p07_daily_merged,mood,Exercise_Calories,0.0624622699888464,0.062462269988846644,7,8.0
p07_daily_merged,mood,Exercise_Count,0.01885641522816303,0.018856415228163104,7,13.0
p07_daily_merged,mood,Exercise_Distance,0.0501652087438141,0.0501652087438143,7,12.0
p07_daily_merged,mood,Exercise_Duration,0.08296334603978439,0.08296334603978472,7,5.0
p07_daily_merged,mood,Sleep_Composition,0.052988968933663096,0.05298896893366331,7,11.0
p07_daily_merged,mood,Sleep_Duration_Score,0.0555529453137101,0.05555294531371032,7,10.0
p07_daily_merged,mood,Sleep_Hours,0.0908056111699706,0.09080561116997096,7,3.0
p07_daily_merged,mood,Sleep_Restlessness,0.0758773950936578,0.0758773950936581,7,6.0
p07_daily_merged,mood,Sleep_Revitalization,0.0723865636979078,0.07238656369790808,7,7.0
p07_daily_merged,mood,Sleep_Score,0.0566037297590043,0.05660372975900452,7,9.0
p07_daily_merged,mood,Steps,0.0836306221788352,0.08363062217883552,7,4.0
p07_daily_merged,readiness,Deep_Sleep_Minutes,0.0699875954268367,0.06998759542683701,7,7.0
p07_daily_merged,readiness,Exercise_Avg_HR,0.0939984474439373,0.09399844744393772,7,4.0
p07_daily_merged,readiness,Exercise_Calories,0.1296699775131276,0.12966997751312817,7,2.0
p07_daily_merged,readiness,Exercise_Count,0.0469989750029419,0.04699897500294211,7,11.0
p07_daily_merged,readiness,Exercise_Distance,0.0585047909168124,0.05850479091681266,7,9.0
p07_daily_merged,readiness,Exercise_Duration,0.1033231807329271,0.10332318073292757,7,3.0
p07_daily_merged,readiness,Sleep_Composition,0.0348513522679799,0.03485135226798006,7,13.0
p07_daily_merged,readiness,Sleep_Duration_Score,0.0473515520103145,0.04735155201031471,7,10.0
p07_daily_merged,readiness,Sleep_Hours,0.0600191398227728,0.060019139822773064,7,8.0
p07_daily_merged,readiness,Sleep_Restlessness,0.1554422961393263,0.155442296139327,7,1.0
p07_daily_merged,readiness,Sleep_Revitalization,0.037046376939804,0.037046376939804164,7,12.0
p07_daily_merged,readiness,Sleep_Score,0.0782737450870849,0.07827374508708526,7,6.0
p07_daily_merged,readiness,Steps,0.0845325706961302,0.08453257069613059,7,5.0
p07_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.07403569588903999,0.07403569588904035,7,5.0
p07_daily_merged,sleep_quality,Exercise_Avg_HR,0.106302973198038,0.1063029731980385,7,4.0
p07_daily_merged,sleep_quality,Exercise_Calories,0.0431724416965645,0.0431724416965647,7,10.0
p07_daily_merged,sleep_quality,Exercise_Count,0.022669442425270078,0.02266944242527018,7,13.0
p07_daily_merged,sleep_quality,Exercise_Distance,0.0497194445048411,0.04971944450484133,7,9.0
p07_daily_merged,sleep_quality,Exercise_Duration,0.0707972092280263,0.07079720922802663,7,6.0
p07_daily_merged,sleep_quality,Sleep_Composition,0.0411752876001547,0.041175287600154896,7,11.0
p07_daily_merged,sleep_quality,Sleep_Duration_Score,0.1685423118929455,0.1685423118929463,7,1.0
p07_daily_merged,sleep_quality,Sleep_Hours,0.1358890431009505,0.13588904310095112,7,2.0
p07_daily_merged,sleep_quality,Sleep_Restlessness,0.0706731625156158,0.07067316251561613,7,7.0
p07_daily_merged,sleep_quality,Sleep_Revitalization,0.039989181260298996,0.039989181260299184,7,12.0
p07_daily_merged,sleep_quality,Sleep_Score,0.11747628419438799,0.11747628419438855,7,3.0
p07_daily_merged,sleep_quality,Steps,0.0595575224938618,0.05955752249386207,7,8.0
p07_daily_merged,stress,Deep_Sleep_Minutes,0.1133228064618311,0.11332280646183154,7,2.0
p07_daily_merged,stress,Exercise_Avg_HR,0.0553047078928176,0.055304707892817814,7,10.0
p07_daily_merged,stress,Exercise_Calories,0.1047859468857141,0.1047859468857145,7,3.0
p07_daily_merged,stress,Exercise_Count,0.013860806957283202,0.013860806957283256,7,13.0
p07_daily_merged,stress,Exercise_Distance,0.06124503291798569,0.06124503291798594,7,9.0
p07_daily_merged,stress,Exercise_Duration,0.0809645526236612,0.0809645526236615,7,7.0
p07_daily_merged,stress,Sleep_Composition,0.0389601589671944,0.038960158967194555,7,12.0
p07_daily_merged,stress,Sleep_Duration_Score,0.1035816175897312,0.1035816175897316,7,4.0
p07_daily_merged,stress,Sleep_Hours,0.0854266521415673,0.08542665214156764,7,6.0
p07_daily_merged,stress,Sleep_Restlessness,0.0932164988561932,0.09321649885619356,7,5.0
p07_daily_merged,stress,Sleep_Revitalization,0.0666768674410533,0.06667686744105356,7,8.0
p07_daily_merged,stress,Sleep_Score,0.0444236693698699,0.04442366936987007,7,11.0
p07_daily_merged,stress,Steps,0.13823068189509388,0.13823068189509444,7,1.0
p08_daily_merged,fatigue,Deep_Sleep_Minutes,0.0711948164709049,0.07119481647090516,7,5.0
p08_daily_merged,fatigue,Exercise_Avg_HR,0.0562146213931152,0.05621462139311541,7,9.0
p08_daily_merged,fatigue,Exercise_Calories,0.0591538868900913,0.05915388689009152,7,8.0
p08_daily_merged,fatigue,Exercise_Count,0.036300519239331704,0.036300519239331835,7,12.0
p08_daily_merged,fatigue,Exercise_Distance,0.2125847234234994,0.21258472342350018,7,1.0
p08_daily_merged,fatigue,Exercise_Duration,0.042841160920879334,0.04284116092087949,7,10.0
p08_daily_merged,fatigue,Sleep_Composition,0.0388152214461432,0.03881522144614335,7,11.0
p08_daily_merged,fatigue,Sleep_Duration_Score,0.0188686020268757,0.01886860202687577,7,13.0
p08_daily_merged,fatigue,Sleep_Hours,0.0893097644476855,0.08930976444768583,7,3.0
p08_daily_merged,fatigue,Sleep_Restlessness,0.0745445850018399,0.07454458500184018,7,4.0
p08_daily_merged,fatigue,Sleep_Revitalization,0.1680950727358187,0.16809507273581933,7,2.0
p08_daily_merged,fatigue,Sleep_Score,0.0692715659585546,0.06927156595855485,7,6.0
p08_daily_merged,fatigue,Steps,0.0628054600452569,0.06280546004525712,7,7.0
p08_daily_merged,mood,Deep_Sleep_Minutes,0.1087938501573793,0.10879385015737977,7,4.0
p08_daily_merged,mood,Exercise_Avg_HR,0.0714959646015887,0.07149596460158901,7,7.0
p08_daily_merged,mood,Exercise_Calories,0.1097669802773063,0.10976698027730677,7,3.0
p08_daily_merged,mood,Exercise_Count,0.04150337866533963,0.04150337866533981,7,12.0
p08_daily_merged,mood,Exercise_Distance,0.1074457260761288,0.10744572607612926,7,5.0
p08_daily_merged,mood,Exercise_Duration,0.0559449518882853,0.05594495188828554,7,9.0
p08_daily_merged,mood,Sleep_Composition,0.025007564424892798,0.02500756442489291,7,13.0
p08_daily_merged,mood,Sleep_Duration_Score,0.0912205947366759,0.09122059473667629,7,6.0
p08_daily_merged,mood,Sleep_Hours,0.111564984173569,0.11156498417356948,7,2.0
p08_daily_merged,mood,Sleep_Restlessness,0.1194628982798924,0.11946289827989291,7,1.0
p08_daily_merged,mood,Sleep_Revitalization,0.0462646076295591,0.0462646076295593,7,11.0
p08_daily_merged,mood,Sleep_Score,0.055050841379130605,0.05505084137913084,7,10.0
p08_daily_merged,mood,Steps,0.0564776577102478,0.05647765771024804,7,8.0
p08_daily_merged,readiness,Deep_Sleep_Minutes,0.062054351382395005,0.06205435138239526,7,9.0
p08_daily_merged,readiness,Exercise_Avg_HR,0.0750997629185208,0.0750997629185211,7,6.0
p08_daily_merged,readiness,Exercise_Calories,0.0702706307509949,0.07027063075099518,7,7.0
p08_daily_merged,readiness,Exercise_Count,0.0229720526534542,0.022972052653454294,7,11.0
p08_daily_merged,readiness,Exercise_Distance,0.08231242351505019,0.08231242351505054,7,4.0
p08_daily_merged,readiness,Exercise_Duration,0.07573063876487951,0.07573063876487982,7,5.0
p08_daily_merged,readiness,Sleep_Composition,0.0206108230637989,0.020610823063798984,7,13.0
p08_daily_merged,readiness,Sleep_Duration_Score,0.021931312703887002,0.02193131270388709,7,12.0
p08_daily_merged,readiness,Sleep_Hours,0.0517281127690981,0.05172811276909831,7,10.0
p08_daily_merged,readiness,Sleep_Restlessness,0.21262769701366452,0.21262769701366538,7,1.0
p08_daily_merged,readiness,Sleep_Revitalization,0.1215066089649204,0.12150660896492088,7,2.0
p08_daily_merged,readiness,Sleep_Score,0.0636747952132485,0.06367479521324876,7,8.0
p08_daily_merged,readiness,Steps,0.11948079028608391,0.1194807902860844,7,3.0
p08_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.0469551865256822,0.046955186525682376,7,11.0
p08_daily_merged,sleep_quality,Exercise_Avg_HR,0.0799895803743375,0.07998958037433779,7,7.0
p08_daily_merged,sleep_quality,Exercise_Calories,0.1076988699735103,0.10769886997351069,7,3.0
p08_daily_merged,sleep_quality,Exercise_Count,0.08832388128605405,0.08832388128605438,7,5.0
p08_daily_merged,sleep_quality,Exercise_Distance,0.1134917757960236,0.11349177579602401,7,2.0
p08_daily_merged,sleep_quality,Exercise_Duration,0.0853165217033214,0.08531652170332171,7,6.0
p08_daily_merged,sleep_quality,Sleep_Composition,0.0188090448729274,0.01880904487292747,7,13.0
p08_daily_merged,sleep_quality,Sleep_Duration_Score,0.0508792709207991,0.05087927092079928,7,10.0
p08_daily_merged,sleep_quality,Sleep_Hours,0.0443640555883116,0.04436405558831176,7,12.0
p08_daily_merged,sleep_quality,Sleep_Restlessness,0.0885119749530286,0.08851197495302893,7,4.0
p08_daily_merged,sleep_quality,Sleep_Revitalization,0.1332926730872779,0.13329267308727838,7,1.0
p08_daily_merged,sleep_quality,Sleep_Score,0.070280939100312,0.07028093910031226,7,9.0
p08_daily_merged,sleep_quality,Steps,0.0720862258184107,0.07208622581841097,7,8.0
p08_daily_merged,stress,Deep_Sleep_Minutes,0.049011720863484896,0.04901172086348509,7,10.0
p08_daily_merged,stress,Exercise_Avg_HR,0.144406667167052,0.14440666716705253,7,2.0
p08_daily_merged,stress,Exercise_Calories,0.07128220834014169,0.07128220834014197,7,7.0
p08_daily_merged,stress,Exercise_Count,0.0217276060446551,0.021727606044655182,7,12.0
p08_daily_merged,stress,Exercise_Distance,0.16254545444505,0.1625454544450506,7,1.0
p08_daily_merged,stress,Exercise_Duration,0.0682475608486015,0.06824756084860176,7,8.0
p08_daily_merged,stress,Sleep_Composition,0.0183161446846629,0.01831614468466297,7,13.0
p08_daily_merged,stress,Sleep_Duration_Score,0.1160382335595744,0.11603823355957484,7,4.0
p08_daily_merged,stress,Sleep_Hours,0.073633815456239,0.07363381545623929,7,6.0
p08_daily_merged,stress,Sleep_Restlessness,0.1180828833677077,0.11808288336770816,7,3.0
p08_daily_merged,stress,Sleep_Revitalization,0.0498317005921167,0.04983170059211689,7,9.0
p08_daily_merged,stress,Sleep_Score,0.0323385594169235,0.03233855941692362,7,11.0
p08_daily_merged,stress,Steps,0.0745374452137869,0.07453744521378718,7,5.0
p09_daily_merged,fatigue,Deep_Sleep_Minutes,0.1054803682626176,0.10548036826261797,7,5.0
p09_daily_merged,fatigue,Exercise_Avg_HR,0.0223329552858313,0.02233295528583138,7,10.0
p09_daily_merged,fatigue,Exercise_Calories,0.0264666908958025,0.026466690895802596,7,9.0
p09_daily_merged,fatigue,Exercise_Count,0.0090525304316082,0.009052530431608231,7,12.0
p09_daily_merged,fatigue,Exercise_Distance,0.0006978551568828,0.0006978551568828025,7,13.0
p09_daily_merged,fatigue,Exercise_Duration,0.0143797998500795,0.01437979985007955,7,11.0
p09_daily_merged,fatigue,Sleep_Composition,0.0657928077850881,0.06579280778508834,7,8.0
p09_daily_merged,fatigue,Sleep_Duration_Score,0.1685789415460606,0.1685789415460612,7,1.0
p09_daily_merged,fatigue,Sleep_Hours,0.1353181421560116,0.13531814215601207,7,3.0
p09_daily_merged,fatigue,Sleep_Restlessness,0.0945260885713639,0.09452608857136424,7,6.0
p09_daily_merged,fatigue,Sleep_Revitalization,0.0771341025244606,0.07713410252446087,7,7.0
p09_daily_merged,fatigue,Sleep_Score,0.15266702884485028,0.15266702884485084,7,2.0
p09_daily_merged,fatigue,Steps,0.1275726886893395,0.12757268868933996,7,4.0
p09_daily_merged,mood,Deep_Sleep_Minutes,0.1622955349416717,0.16229553494167218,7,1.0
p09_daily_merged,mood,Exercise_Avg_HR,0.011901647352882,0.011901647352882036,7,10.0
p09_daily_merged,mood,Exercise_Calories,0.0319457758973988,0.031945775897398894,7,9.0
p09_daily_merged,mood,Exercise_Count,0.0032244718527453566,0.003224471852745366,7,12.0
p09_daily_merged,mood,Exercise_Distance,0.0,0.0,7,13.0
p09_daily_merged,mood,Exercise_Duration,0.0098248396848879,0.00982483968488793,7,11.0
p09_daily_merged,mood,Sleep_Composition,0.079789606282992,0.07978960628299224,7,7.0
p09_daily_merged,mood,Sleep_Duration_Score,0.1332953632079008,0.1332953632079012,7,3.0
p09_daily_merged,mood,Sleep_Hours,0.0794453940243534,0.07944539402435363,7,8.0
p09_daily_merged,mood,Sleep_Restlessness,0.1116016097110129,0.11160160971101324,7,5.0
p09_daily_merged,mood,Sleep_Revitalization,0.11699168040513261,0.11699168040513294,7,4.0
p09_daily_merged,mood,Sleep_Score,0.1516120829295351,0.15161208292953557,7,2.0
p09_daily_merged,mood,Steps,0.1080719937094844,0.10807199370948473,7,6.0
p09_daily_merged,readiness,Deep_Sleep_Minutes,0.0472841906600205,0.04728419066002068,7,7.0
p09_daily_merged,readiness,Exercise_Avg_HR,0.009655311536293001,0.009655311536293036,7,11.0
p09_daily_merged,readiness,Exercise_Calories,0.0158841852129948,0.015884185212994856,7,10.0
p09_daily_merged,readiness,Exercise_Count,0.0072417343870951004,0.0072417343870951265,7,12.0
p09_daily_merged,readiness,Exercise_Distance,0.0,0.0,7,13.0
p09_daily_merged,readiness,Exercise_Duration,0.0247258468177039,0.02472584681770399,7,9.0
p09_daily_merged,readiness,Sleep_Composition,0.0451983183455108,0.04519831834551097,7,8.0
p09_daily_merged,readiness,Sleep_Duration_Score,0.1127555646400572,0.11275556464005762,7,3.0
p09_daily_merged,readiness,Sleep_Hours,0.3175060614444593,0.3175060614444605,7,1.0
p09_daily_merged,readiness,Sleep_Restlessness,0.0709667649100171,0.07096676491001735,7,5.0
p09_daily_merged,readiness,Sleep_Revitalization,0.058854169027228495,0.05885416902722872,7,6.0
p09_daily_merged,readiness,Sleep_Score,0.1105120349077748,0.11051203490777521,7,4.0
p09_daily_merged,readiness,Steps,0.1794158181108413,0.17941581811084195,7,2.0
p09_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.1289563584893228,0.12895635848932327,7,4.0
p09_daily_merged,sleep_quality,Exercise_Avg_HR,0.0029091975832509,0.0029091975832509103,7,12.0
p09_daily_merged,sleep_quality,Exercise_Calories,0.0049491712344697,0.0049491712344697176,7,10.0
p09_daily_merged,sleep_quality,Exercise_Count,0.015964070185373602,0.015964070185373658,7,9.0
p09_daily_merged,sleep_quality,Exercise_Distance,0.0011638692982462,0.001163869298246204,7,13.0
p09_daily_merged,sleep_quality,Exercise_Duration,0.0036199700189911968,0.0036199700189912093,7,11.0
p09_daily_merged,sleep_quality,Sleep_Composition,0.0582630499447119,0.058263049944712104,7,8.0
p09_daily_merged,sleep_quality,Sleep_Duration_Score,0.1663510307652711,0.1663510307652717,7,2.0
p09_daily_merged,sleep_quality,Sleep_Hours,0.1596777973672727,0.15967779736727328,7,3.0
p09_daily_merged,sleep_quality,Sleep_Restlessness,0.1096004927430317,0.10960049274303209,7,5.0
p09_daily_merged,sleep_quality,Sleep_Revitalization,0.0782846382264192,0.07828463822641948,7,7.0
p09_daily_merged,sleep_quality,Sleep_Score,0.18804047294564288,0.18804047294564358,7,1.0
p09_daily_merged,sleep_quality,Steps,0.08221988119799249,0.08221988119799278,7,6.0
p09_daily_merged,stress,Deep_Sleep_Minutes,0.07453861977746111,0.07453861977746132,7,7.0
p09_daily_merged,stress,Exercise_Avg_HR,0.0134542294186528,0.013454229418652841,7,11.0
p09_daily_merged,stress,Exercise_Calories,0.024643409600628698,0.024643409600628774,7,9.0
p09_daily_merged,stress,Exercise_Count,0.004481652740412024,0.004481652740412038,7,12.0
p09_daily_merged,stress,Exercise_Distance,0.0,0.0,7,13.0
p09_daily_merged,stress,Exercise_Duration,0.0142982297670978,0.014298229767097843,7,10.0
p09_daily_merged,stress,Sleep_Composition,0.0469417145095162,0.04694171450951635,7,8.0
p09_daily_merged,stress,Sleep_Duration_Score,0.0844633344997298,0.08446333449973005,7,6.0
p09_daily_merged,stress,Sleep_Hours,0.0904249917903735,0.09042499179037378,7,5.0
p09_daily_merged,stress,Sleep_Restlessness,0.1249188017542115,0.12491880175421187,7,3.0
p09_daily_merged,stress,Sleep_Revitalization,0.1221129685419334,0.12211296854193376,7,4.0
p09_daily_merged,stress,Sleep_Score,0.14324256295578933,0.14324256295578974,7,2.0
p09_daily_merged,stress,Steps,0.2564794846441909,0.2564794846441917,7,1.0
p10_daily_merged,fatigue,Deep_Sleep_Minutes,0.0452623951342069,0.045262395134207094,7,8.0
p10_daily_merged,fatigue,Exercise_Avg_HR,0.0579024588268131,0.05790245882681335,7,5.0
p10_daily_merged,fatigue,Exercise_Calories,0.0697418856047204,0.06974188560472071,7,4.0
p10_daily_merged,fatigue,Exercise_Count,0.0138061397008491,0.013806139700849158,7,13.0
p10_daily_merged,fatigue,Exercise_Distance,0.027269905865105998,0.02726990586510612,7,11.0
p10_daily_merged,fatigue,Exercise_Duration,0.0477051887410207,0.04770518874102091,7,6.0
p10_daily_merged,fatigue,Sleep_Composition,0.0228489612185836,0.0228489612185837,7,12.0
p10_daily_merged,fatigue,Sleep_Duration_Score,0.3267128803102881,0.3267128803102895,7,1.0
