Participant,Behavioral_Variable,Wellbeing_Variable,r,p,N,Included,p_FDR,Significant_raw,Significant_FDR,Analysis,Objective_Variable,Wellness_Variable,Time_Lag,Sensitivity_Threshold
p03,Sleep_Restlessness,stress,-0.0662741006590099,0.7425816346539574,27,Yes,0.9034973750162242,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Composition,fatigue,0.3724209386350214,0.0557414130702237,27,Yes,0.2588619549386828,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Composition,mood,-0.009157263423887,0.9638428328695507,27,Yes,0.9826765433968868,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Composition,readiness,,,27,Yes,,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Composition,sleep_quality,,,27,Yes,,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Composition,stress,-0.2190711403735419,0.272262812414224,27,Yes,0.5836193476930472,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Revitalization,fatigue,-0.0441630509830249,0.8268636805183421,27,Yes,0.9202771989060456,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Revitalization,mood,0.0825035027905688,0.6824560524047252,27,Yes,0.8796818663357524,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Revitalization,readiness,,,27,Yes,,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Revitalization,sleep_quality,,,27,Yes,,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Revitalization,stress,0.0475602087509498,0.813766925867458,27,Yes,0.9170338237300271,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Score,fatigue,0.2449738522001202,0.2181134997008426,27,Yes,0.5224448957464173,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Score,mood,0.3173188061057737,0.1067851049531247,27,Yes,0.3685407058786047,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Score,readiness,,,27,Yes,,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Score,sleep_quality,,,27,Yes,,False,False,sensitivity_Z1,,,,1.0
p03,Sleep_Score,stress,-0.016460693626095,0.935052045818618,27,Yes,0.974600319394596,False,False,sensitivity_Z1,,,,1.0
p04,Steps,fatigue,0.0006552209234103,0.995673100514005,71,Yes,0.9979232092157315,False,False,sensitivity_Z1,,,,1.0
p04,Steps,mood,0.4314745992236434,0.0001721105915265,71,Yes,0.008034847088631869,True,True,sensitivity_Z1,,,,1.0
p04,Steps,readiness,0.1247334044537613,0.3000057764633233,71,Yes,0.6166193091434836,False,False,sensitivity_Z1,,,,1.0
p04,Steps,sleep_quality,0.2479163056836703,0.0371088984980641,71,Yes,0.21101495618994473,True,False,sensitivity_Z1,,,,1.0
p04,Steps,stress,0.266594180721815,0.0246189496637284,71,Yes,0.16797698732097763,True,False,sensitivity_Z1,,,,1.0
p04,Exercise_Count,fatigue,-0.0462204364011393,0.7019036017662329,71,Yes,0.8910651858789573,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Count,mood,0.1565488963962834,0.1923203839048007,71,Yes,0.4944584942711832,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Count,readiness,0.0400046906931375,0.7404670698917808,71,Yes,0.9034309367180324,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Count,sleep_quality,0.2473687290570952,0.0375428788391562,71,Yes,0.21101495618994473,True,False,sensitivity_Z1,,,,1.0
p04,Exercise_Count,stress,0.2398749883348062,0.0439185996070821,71,Yes,0.22618626849330958,True,False,sensitivity_Z1,,,,1.0
p04,Exercise_Duration,fatigue,0.0010962239049095,0.992760900070635,71,Yes,0.9961299981477978,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Duration,mood,0.0914651308825757,0.4480851874799849,71,Yes,0.741514106893184,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Duration,readiness,0.083928724678402,0.486508677352432,71,Yes,0.7761388431863439,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Duration,sleep_quality,-0.0264167022671085,0.8269007074725123,71,Yes,0.9202771989060456,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Duration,stress,0.1462973763222114,0.2234499806961878,71,Yes,0.528577322591785,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Distance,fatigue,0.0782114669284464,0.5167792175140095,71,Yes,0.7985663067194153,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Distance,mood,0.3096044895374584,0.0086049245605131,71,Yes,0.09308009859969657,True,False,sensitivity_Z1,,,,1.0
p04,Exercise_Distance,readiness,0.2097178168945055,0.0792037818108115,71,Yes,0.3164583534513054,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Distance,sleep_quality,0.2152457640464308,0.0714362017256477,71,Yes,0.29852211595396044,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Distance,stress,0.287879310628543,0.0149150906040964,71,Yes,0.1191863546471487,True,False,sensitivity_Z1,,,,1.0
p04,Exercise_Calories,fatigue,0.0167384934882459,0.8898079326180274,71,Yes,0.9418372747400839,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Calories,mood,0.1772867962611474,0.1391206622245223,71,Yes,0.41212723389714384,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Calories,readiness,0.1193215739231576,0.3216261208468903,71,Yes,0.6411401364563128,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Calories,sleep_quality,0.0823599668394647,0.4947201319918437,71,Yes,0.7836013519227953,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Calories,stress,0.2429261970814517,0.041222299288499,71,Yes,0.220326831324432,True,False,sensitivity_Z1,,,,1.0
p04,Exercise_Avg_HR,fatigue,0.0754670448333306,0.5768871013814821,57,Yes,0.8285026289801178,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Avg_HR,mood,0.2035046617092941,0.128932411720113,57,Yes,0.39571989341086583,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Avg_HR,readiness,0.1637781406166362,0.2234734661016895,57,Yes,0.528577322591785,False,False,sensitivity_Z1,,,,1.0
p04,Exercise_Avg_HR,sleep_quality,0.3064940322947541,0.0204044235876236,57,Yes,0.14835019444444372,True,False,sensitivity_Z1,,,,1.0
p04,Exercise_Avg_HR,stress,0.2598964419848749,0.0508910301988331,57,Yes,0.24639257841196316,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Hours,fatigue,0.0377124192432005,0.754857249651458,71,Yes,0.9034973750162242,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Hours,mood,-0.103572036610092,0.3900439220014006,71,Yes,0.7031889406813868,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Hours,readiness,0.0268351059455635,0.8242025424362132,71,Yes,0.9202771989060456,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Hours,sleep_quality,0.1121733817408397,0.3516691959742218,71,Yes,0.6657162390480775,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Hours,stress,0.0630172945003538,0.6016094643756855,71,Yes,0.8368649748319339,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Duration_Score,fatigue,0.1512050329752617,0.2114851762868273,70,Yes,0.5153498663912522,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Duration_Score,mood,0.0484842631220479,0.6902034230650659,70,Yes,0.8846971622235744,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Duration_Score,readiness,0.1079674482324523,0.3736484596546306,70,Yes,0.6861825749765162,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Duration_Score,sleep_quality,0.2993093057772559,0.0118323781574339,70,Yes,0.10943649992201285,True,False,sensitivity_Z1,,,,1.0
p04,Sleep_Duration_Score,stress,0.1436554905630172,0.2354515823345376,70,Yes,0.542455983196714,False,False,sensitivity_Z1,,,,1.0
p04,Deep_Sleep_Minutes,fatigue,0.0322823561061306,0.7892710354199598,71,Yes,0.9095552328365037,False,False,sensitivity_Z1,,,,1.0
p04,Deep_Sleep_Minutes,mood,-0.0595128152761415,0.6220124058425034,71,Yes,0.8451916090578937,False,False,sensitivity_Z1,,,,1.0
p04,Deep_Sleep_Minutes,readiness,0.0937598513901107,0.4367300292142625,71,Yes,0.7303082396334178,False,False,sensitivity_Z1,,,,1.0
p04,Deep_Sleep_Minutes,sleep_quality,0.2267349199781391,0.0572450676830026,71,Yes,0.2644602866397047,False,False,sensitivity_Z1,,,,1.0
p04,Deep_Sleep_Minutes,stress,0.0972794374511315,0.419632889258817,71,Yes,0.7202051819798839,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Restlessness,fatigue,-0.1032178259734124,0.3951542796667553,70,Yes,0.7050701785725935,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Restlessness,mood,-0.1661307888295603,0.1692878950526011,70,Yes,0.46345173738165796,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Restlessness,readiness,-0.0392985410338147,0.7466953875872115,70,Yes,0.9034973750162242,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Restlessness,sleep_quality,-0.14498353043678,0.2311049334070278,70,Yes,0.5375065760321349,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Restlessness,stress,-0.0849153311480629,0.4845993152115039,70,Yes,0.7748562572013222,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Composition,fatigue,0.1221187000988614,0.3138881236136733,70,Yes,0.6351281775853385,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Composition,mood,0.0677273772612533,0.5774691507958356,70,Yes,0.8285026289801178,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Composition,readiness,0.081265253363421,0.5036364618682727,70,Yes,0.7899096183405051,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Composition,sleep_quality,0.2988546219577414,0.0119676893939518,70,Yes,0.10943649992201285,True,False,sensitivity_Z1,,,,1.0
p04,Sleep_Composition,stress,0.0911985126178316,0.4527432435317694,70,Yes,0.7478272942507997,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Revitalization,fatigue,0.3165857962322869,0.0075826309062529,70,Yes,0.08973131133959501,True,False,sensitivity_Z1,,,,1.0
p04,Sleep_Revitalization,mood,0.3165630488234889,0.0075872021989511,70,Yes,0.08973131133959501,True,False,sensitivity_Z1,,,,1.0
p04,Sleep_Revitalization,readiness,0.3068763261509963,0.0097674997567556,70,Yes,0.09958358947404847,True,False,sensitivity_Z1,,,,1.0
p04,Sleep_Revitalization,sleep_quality,0.2009243388638783,0.0953472818721365,70,Yes,0.35371714132136467,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Revitalization,stress,0.2178432795771477,0.0700457478625538,70,Yes,0.29635714513308914,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Score,fatigue,0.2570218523675121,0.0317213007813668,70,Yes,0.19508168664456715,True,False,sensitivity_Z1,,,,1.0
p04,Sleep_Score,mood,0.177432585191792,0.1417066003844719,70,Yes,0.41346629783232425,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Score,readiness,0.2154147114488236,0.073304945667091,70,Yes,0.302425520031208,False,False,sensitivity_Z1,,,,1.0
p04,Sleep_Score,sleep_quality,0.3467091037857336,0.0032785788623285,70,Yes,0.05702155786049764,True,False,sensitivity_Z1,,,,1.0
p04,Sleep_Score,stress,0.20438079763683,0.0896685414269548,70,Yes,0.3384510478540804,False,False,sensitivity_Z1,,,,1.0
p05,Steps,fatigue,0.2340537066546628,0.07971392353509,57,Yes,0.3170683864377795,False,False,sensitivity_Z1,,,,1.0
p05,Steps,mood,0.0207019336322687,0.8785167144960352,57,Yes,0.9362829944677331,False,False,sensitivity_Z1,,,,1.0
p05,Steps,readiness,0.3038385398646991,0.0215774625778222,57,Yes,0.15311367445222632,True,False,sensitivity_Z1,,,,1.0
p05,Steps,sleep_quality,0.0421215494126881,0.7557219949636954,57,Yes,0.9034973750162242,False,False,sensitivity_Z1,,,,1.0
p05,Steps,stress,-0.032063212351344,0.8128354029952601,57,Yes,0.9170338237300271,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Count,fatigue,0.0646036436196403,0.6178787830131454,62,Yes,0.8451916090578937,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Count,mood,-0.0675501745728595,0.6019052801006715,62,Yes,0.8368649748319339,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Count,readiness,0.1178122028559806,0.3617914111245715,62,Yes,0.6755978561420947,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Count,sleep_quality,-0.0195139711313488,0.8803382383157716,62,Yes,0.9362829944677331,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Count,stress,-0.0853775949092931,0.5093892916468646,62,Yes,0.7899096183405051,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Duration,fatigue,0.0834528499121038,0.5190166683298851,62,Yes,0.7992496264038336,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Duration,mood,-0.1758903386402887,0.1714797983031625,62,Yes,0.46648385030141026,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Duration,readiness,0.1076495159152129,0.4049536409834728,62,Yes,0.7070745660479141,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Duration,sleep_quality,0.0711110995999283,0.5828473962610976,62,Yes,0.8285026289801178,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Duration,stress,-0.1105001080837846,0.3925542945463204,62,Yes,0.7048495126773,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Distance,fatigue,0.0271437642582997,0.8341210586359054,62,Yes,0.9213765616563487,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Distance,mood,0.1915769746487336,0.1357950969490097,62,Yes,0.40567890188425787,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Distance,readiness,0.0397259444831432,0.7591801356962392,62,Yes,0.9034973750162242,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Distance,sleep_quality,0.0356230637017003,0.78341216774815,62,Yes,0.907162653776252,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Distance,stress,0.1982406334575464,0.1224539566213997,62,Yes,0.386536154886767,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Calories,fatigue,0.0807881896392851,0.5324945276293375,62,Yes,0.808771654121956,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Calories,mood,-0.1814027710001501,0.1582341290314729,62,Yes,0.44834897610790153,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Calories,readiness,0.1099871609558825,0.3947687716650214,62,Yes,0.7050701785725935,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Calories,sleep_quality,0.0633108006917983,0.6249440188736346,62,Yes,0.8451916090578937,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Calories,stress,-0.1231740377159611,0.3401981165266279,62,Yes,0.6588553042775522,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Avg_HR,fatigue,0.0916840768583797,0.6299102078269815,30,Yes,0.8468235393666913,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Avg_HR,mood,-0.2372008559202782,0.2069119828355923,30,Yes,0.5083959245849595,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Avg_HR,readiness,-0.0456296191625175,0.8107732697641921,30,Yes,0.9170338237300271,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Avg_HR,sleep_quality,-0.0151552878157394,0.9366459545311578,30,Yes,0.974600319394596,False,False,sensitivity_Z1,,,,1.0
p05,Exercise_Avg_HR,stress,-0.3172623275235633,0.0875747955002962,30,Yes,0.3348226017619083,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Hours,fatigue,0.1316669613729887,0.394239326040298,44,Yes,0.7050701785725935,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Hours,mood,0.0925509046127704,0.5501572812911852,44,Yes,0.816035967400136,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Hours,readiness,-0.2442329559606864,0.1101051714293464,44,Yes,0.3685407058786047,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Hours,sleep_quality,0.1368131210421714,0.3758525059268131,44,Yes,0.6863885017593312,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Hours,stress,0.0454104412721768,0.7697528424611484,44,Yes,0.9035211403494964,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Duration_Score,fatigue,0.3463438522469603,0.0228981961342842,43,Yes,0.15992677142606365,True,False,sensitivity_Z1,,,,1.0
p05,Sleep_Duration_Score,mood,-0.058075481419763,0.7114443058081368,43,Yes,0.8910651858789573,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Duration_Score,readiness,-0.2090019986662141,0.178611701442071,43,Yes,0.4754767976179126,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Duration_Score,sleep_quality,0.1884048796538343,0.2263097697660306,43,Yes,0.5324582646749845,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Duration_Score,stress,0.0110227118437053,0.9440719495833076,43,Yes,0.9765580414626381,False,False,sensitivity_Z1,,,,1.0
p05,Deep_Sleep_Minutes,fatigue,0.1438520539811311,0.3515462521912476,44,Yes,0.6657162390480775,False,False,sensitivity_Z1,,,,1.0
p05,Deep_Sleep_Minutes,mood,0.2109565291914733,0.1692650763455992,44,Yes,0.46345173738165796,False,False,sensitivity_Z1,,,,1.0
p05,Deep_Sleep_Minutes,readiness,-0.2546248955194206,0.0953184870319418,44,Yes,0.35371714132136467,False,False,sensitivity_Z1,,,,1.0
p05,Deep_Sleep_Minutes,sleep_quality,0.1310934689428083,0.3963203324323435,44,Yes,0.7050701785725935,False,False,sensitivity_Z1,,,,1.0
p05,Deep_Sleep_Minutes,stress,-0.0554263214040013,0.7208318248899445,44,Yes,0.8923757608601038,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Restlessness,fatigue,0.2103413636638141,0.1757813027769123,43,Yes,0.4739149409213411,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Restlessness,mood,0.0799221327678907,0.6104316127817055,43,Yes,0.8420728468699421,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Restlessness,readiness,-0.0939778265496692,0.5488904014948044,43,Yes,0.8155205797753626,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Restlessness,sleep_quality,0.080209665347137,0.6091436387999419,43,Yes,0.8418728995673181,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Restlessness,stress,0.146351039589832,0.3490341884655399,43,Yes,0.6657162390480775,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Composition,fatigue,-0.0504094678829325,0.7481947667970811,43,Yes,0.9034973750162242,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Composition,mood,0.2844024693460623,0.0645485371399541,43,Yes,0.28328068011363244,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Composition,readiness,-0.2429909635350188,0.1163963200134969,43,Yes,0.37457051679834547,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Composition,sleep_quality,-0.0846579261674533,0.5893685002692644,43,Yes,0.8318666850287846,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Composition,stress,0.0336098882720947,0.8305776774473478,43,Yes,0.9204838828288981,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Revitalization,fatigue,-0.1516621327970307,0.3316275557517073,43,Yes,0.6502073117382807,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Revitalization,mood,-0.0511196628010893,0.7447654398974302,43,Yes,0.9034973750162242,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Revitalization,readiness,-0.0469327473915371,0.7650510138200664,43,Yes,0.9034973750162242,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Revitalization,sleep_quality,-0.0332682251306207,0.832275168014404,43,Yes,0.9204838828288981,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Revitalization,stress,-0.2487216884164593,0.1077683668817676,43,Yes,0.3685407058786047,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Score,fatigue,0.1303279525446768,0.4048471087117209,43,Yes,0.7070745660479141,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Score,mood,0.0301759371492965,0.8476719953372228,43,Yes,0.9304646998831232,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Score,readiness,-0.2308686266358282,0.1363553064617006,43,Yes,0.40586294238767934,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Score,sleep_quality,0.0757737326440818,0.6291417088937791,43,Yes,0.8468235393666913,False,False,sensitivity_Z1,,,,1.0
p05,Sleep_Score,stress,-0.0991975443047153,0.5268133425246532,43,Yes,0.8056610945161506,False,False,sensitivity_Z1,,,,1.0
p06,Steps,fatigue,0.0471087273966093,0.6964506750733122,71,Yes,0.8888514371079538,False,False,sensitivity_Z1,,,,1.0
p06,Steps,mood,0.2810730426414549,0.0175771566030376,71,Yes,0.13440463712839956,True,False,sensitivity_Z1,,,,1.0
p06,Steps,readiness,0.3793518513817587,0.0011039100914756,71,Yes,0.028799066209966386,True,True,sensitivity_Z1,,,,1.0
p06,Steps,sleep_quality,-0.0042807909204231,0.9717364776700858,71,Yes,0.9865706430341994,False,False,sensitivity_Z1,,,,1.0
p06,Steps,stress,-0.0628861612946037,0.6023675761799476,71,Yes,0.8368649748319339,False,False,sensitivity_Z1,,,,1.0
p06,Exercise_Count,fatigue,-0.0793868113806674,0.5104792932986048,71,Yes,0.7902183824709641,False,False,sensitivity_Z1,,,,1.0
p06,Exercise_Count,mood,0.2016348793730372,0.0917542797316531,71,Yes,0.3447129083628988,False,False,sensitivity_Z1,,,,1.0
p06,Exercise_Count,readiness,0.19008774215735,0.1123334308193652,71,Yes,0.37179012364469005,False,False,sensitivity_Z1,,,,1.0
p06,Exercise_Count,sleep_quality,-0.211457394612435,0.0766901700354992,71,Yes,0.3092008219158536,False,False,sensitivity_Z1,,,,1.0
p06,Exercise_Count,stress,0.3078889026219811,0.0090000512289372,71,Yes,0.09618127036225657,True,False,sensitivity_Z1,,,,1.0
p06,Exercise_Duration,fatigue,-0.0274929298900989,0.8199645422314741,71,Yes,0.9185117067524889,False,False,sensitivity_Z1,,,,1.0
p06,Exercise_Duration,mood,0.2014219959936898,0.0921048018962875,71,Yes,0.3447129083628988,False,False,sensitivity_Z1,,,,1.0
p06,Exercise_Duration,readiness,0.2622450308742896,0.0271526607554148,71,Yes,0.1770912506621539,True,False,sensitivity_Z1,,,,1.0
p06,Exercise_Duration,sleep_quality,-0.187927022572614,0.1165518180793048,71,Yes,0.37457051679834547,False,False,sensitivity_Z1,,,,1.0
p06,Exercise_Duration,stress,0.2928632664808399,0.013193159051171,71,Yes,0.11252242383066036,True,False,sensitivity_Z1,,,,1.0
p06,Exercise_Distance,fatigue,0.1256235832580511,0.2965424958574699,71,Yes,0.6117051019199437,False,False,sensitivity_Z1,,,,1.0
p06,Exercise_Distance,mood,0.1084835328462118,0.3678356802416604,71,Yes,0.6811487439965611,False,False,sensitivity_Z1,,,,1.0
p06,Exercise_Distance,readiness,0.4043131400375235,0.0004706897269349,71,Yes,0.014987188758739813,True,True,sensitivity_Z1,,,,1.0
